"State","Condition","Measure Name","State Average"
"ME","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","94"
"ME","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","99"
"ME","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","95"
"ME","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","95"
"ME","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","95"
"MI","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"MI","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"MI","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"MI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","92"
"MI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","95"
"MI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","91"
"MI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","92"
"MI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","32"
"MI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","76"
"MI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","94"
"MI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"MI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","94"
"MI","Heart Failure","Heart Failure Patients Given Discharge Instructions","83"
"MI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","95"
"MI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","86"
"MI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","86"
"MI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"MI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","90"
"MI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","92"
"MI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","92"
"MI","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","86"
"MI","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","90"
"MI","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","92"
"MI","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","96"
"MI","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","92"
"MI","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","95"
"MI","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","90"
"MN","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"MN","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"MN","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"MN","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","90"
"MN","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"MN","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","94"
"MN","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"MN","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","47"
"MN","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","93"
"MN","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","92"
"MN","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"MN","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","83"
"MN","Heart Failure","Heart Failure Patients Given Discharge Instructions","69"
"MN","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","83"
"MN","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","81"
"MN","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","83"
"MN","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","95"
"MN","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"MN","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","78"
"MN","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"MN","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"MN","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","85"
"MN","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","89"
"MN","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","90"
"MN","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","94"
"MN","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","86"
"MN","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","95"
"MN","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","90"
"MO","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"MO","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"MO","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"MO","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"MO","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","90"
"MO","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","90"
"MO","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","93"
"MO","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","58"
"MO","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","84"
"MO","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","99"
"MO","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"MO","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","86"
"MO","Heart Failure","Heart Failure Patients Given Discharge Instructions","75"
"MO","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","88"
"MO","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","82"
"MO","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","85"
"MO","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","93"
"MO","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"MO","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","91"
"MO","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","86"
"MO","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"MO","Surgical Infection Prevention","all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery","85"
"MO","Surgical Infection Prevention","patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery","87"
"MO","Surgical Infection Prevention","surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries","89"
"MO","Surgical Infection Prevention","surgery patients needing hair removed from the surgical area before surgery, who had hair removed using a safer method (electric clippers or hair removal cream – not a razor)","96"
"MO","Surgical Infection Prevention","surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection","90"
"MO","Surgical Infection Prevention","surgery patients who were given the  right kind  of antibiotic to help prevent infection","94"
"MO","Surgical Infection Prevention","surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery)","86"
"MP","Children's Asthma Care","Children and their Caregivers Who Received a Home Management Plan of Care Document While Hospitalized for Asthma",
"MP","Children's Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"MP","Children's Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"MP","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)",
"MP","Heart Attack","Heart Attack Patients Given Aspirin at Arrival",
"MP","Heart Attack","Heart Attack Patients Given Aspirin at Discharge",
