,Provider ID,City,State,ZIP Code,County Name,Measure,Score,Compared to National
5088,50597,GLENDORA,CA,91740,LOS ANGELES,CLABSI Lower Confidence Limit,0.013,0.0
5089,220058,CLINTON,MA,1510,WORCESTER,CLABSI Predicted Cases,,
5090,140148,SPRINGFIELD,IL,62781,SANGAMON,CLABSI Upper Confidence Limit,0.717,1.0
5091,61328,PAGOSA SPRINGS,CO,81147,ARCHULETA,Central Line Associated Blood Stream Infections (CLABSI),,
5092,151301,WINCHESTER,IN,47394,RANDOLPH,CLABSI Observed Cases,,
5093,230002,LIVONIA,MI,48154,WAYNE,Central Line Associated Blood Stream Infections (CLABSI),0.0,
5094,260177,LIBERTY,MO,64069,CLAY,Central Line Associated Blood Stream Infections (CLABSI),0.0,
5095,50111,LOS ANGELES,CA,90004,LOS ANGELES,CLABSI Central Line Days,347.0,
5096,191321,INDEPENDENCE,LA,70443,TANGIPAHOA,CLABSI Lower Confidence Limit,,
5097,220126,NORWOOD,MA,2062,NORFOLK,Central Line Associated Blood Stream Infections (CLABSI),0.63,0.0
5098,390151,CHAMBERSBURG,PA,17201,FRANKLIN,CLABSI Upper Confidence Limit,2.228,0.0
5099,230030,ALMA,MI,48801,GRATIOT,CLABSI Observed Cases,0.0,
5100,190204,SLIDELL,LA,70461,SAINT TAMMANY,CLABSI Lower Confidence Limit,0.112,0.0
5101,80003,WILMINGTON,DE,19805,NEW CASTLE,CLABSI Lower Confidence Limit,0.71,0.0
5102,360354,WEST CHESTER,OH,45069,BUTLER,Central Line Associated Blood Stream Infections (CLABSI),0.0,
5103,50115,ESCONDIDO,CA,92025,SAN DIEGO,CLABSI Lower Confidence Limit,0.044,1.0
5104,511308,GASSAWAY,WV,26624,BRAXTON,CLABSI Predicted Cases,,
5105,400127,SAN JUAN,PR,935,SAN JUAN,CLABSI Lower Confidence Limit,0.709,0.0
5106,50426,ANAHEIM,CA,92804,ORANGE,CLABSI Central Line Days,1396.0,
5107,320021,ALBUQUERQUE,NM,87106,BERNALILLO,CLABSI Predicted Cases,19.441,0.0
5108,530002,GILLETTE,WY,82716,CAMPBELL,CLABSI Lower Confidence Limit,,
5109,50426,ANAHEIM,CA,92804,ORANGE,CLABSI Observed Cases,0.0,
5110,70008,STAFFORD SPRINGS,CT,6076,TOLLAND,CLABSI Upper Confidence Limit,,
5111,390116,NORRISTOWN,PA,19401,MONTGOMERY,CLABSI Predicted Cases,2.695,0.0
5112,100287,WEST PALM BEACH,FL,33401,PALM BEACH,Central Line Associated Blood Stream Infections (CLABSI),0.24,0.0
5113,450431,AUSTIN,TX,78705,TRAVIS,CLABSI Central Line Days,10518.0,1.0
5114,190040,SLIDELL,LA,70458,SAINT TAMMANY,CLABSI Observed Cases,2.0,0.0
5115,500088,RENTON,WA,98055,KING,CLABSI Central Line Days,2998.0,0.0
5116,390137,WILKES-BARRE,PA,18764,LUZERNE,CLABSI Predicted Cases,4.785,0.0
5117,50551,LOS ALAMITOS,CA,90720,ORANGE,CLABSI Predicted Cases,3.843,0.0
5118,260025,HANNIBAL,MO,63401,MARION,Central Line Associated Blood Stream Infections (CLABSI),0.62,0.0
5119,670004,LA GRANGE,TX,78945,FAYETTE,Central Line Associated Blood Stream Infections (CLABSI),,
5120,330393,STONY BROOK,NY,11794,SUFFOLK,Central Line Associated Blood Stream Infections (CLABSI),0.3,1.0
5121,230106,FREMONT,MI,49412,NEWAYGO,CLABSI Central Line Days,120.0,
5122,240018,RED WING,MN,55066,GOODHUE,CLABSI Lower Confidence Limit,,
5123,360352,YOUNGSTOWN,OH,44512,MAHONING,CLABSI Observed Cases,,
5124,220080,METHUEN,MA,1844,ESSEX,CLABSI Observed Cases,0.0,
5125,450865,AUSTIN,TX,78737,TRAVIS,CLABSI Lower Confidence Limit,,
5126,370183,HENRYETTA,OK,74437,OKMULGEE,CLABSI Predicted Cases,,
5127,461301,FILLMORE,UT,84631,MILLARD,CLABSI Central Line Days,0.0,
5128,150015,MICHIGAN CITY,IN,46360,LA PORTE,CLABSI Observed Cases,0.0,
5129,100231,PENSACOLA,FL,32514,ESCAMBIA,CLABSI Observed Cases,6.0,0.0
5130,520102,ELKHORN,WI,53121,WALWORTH,CLABSI Observed Cases,1.0,
5131,50589,PLACENTIA,CA,92870,ORANGE,CLABSI Observed Cases,1.0,
5132,40084,BENTON,AR,72015,SALINE,CLABSI Lower Confidence Limit,,
5133,220163,WORCESTER,MA,1655,WORCESTER,CLABSI Upper Confidence Limit,0.47,1.0
5134,440016,HUNTINGDON,TN,38344,CARROLL,CLABSI Lower Confidence Limit,,
5135,390225,EPHRATA,PA,17522,LANCASTER,CLABSI Observed Cases,0.0,
5136,171376,GIRARD,KS,66743,CRAWFORD,CLABSI Upper Confidence Limit,,
5137,531313,AFTON,WY,83110,LINCOLN,Central Line Associated Blood Stream Infections (CLABSI),,
5138,440131,COVINGTON,TN,38019,TIPTON,Central Line Associated Blood Stream Infections (CLABSI),,
5139,50537,DAVIS,CA,95616,YOLO,Central Line Associated Blood Stream Infections (CLABSI),,
5140,330232,TROY,NY,12180,RENSSELAER,CLABSI Predicted Cases,1.392,0.0
5141,301312,WOLFEBORO,NH,3894,CARROLL,CLABSI Observed Cases,0.0,
5142,440120,KNOXVILLE,TN,37917,KNOX,CLABSI Observed Cases,12.0,0.0
5143,50239,GLENDALE,CA,91206,LOS ANGELES,CLABSI Lower Confidence Limit,0.023,1.0
5144,161303,GRUNDY CENTER,IA,50638,GRUNDY,CLABSI Observed Cases,,
5145,440189,JACKSON,TN,38305,MADISON,CLABSI Lower Confidence Limit,0.248,0.0
5146,180021,PINEVILLE,KY,40977,BELL,CLABSI Lower Confidence Limit,,
5147,290053,LAS VEGAS,NV,89113,CLARK,CLABSI Observed Cases,3.0,0.0
5148,340148,WINSTON-SALEM,NC,27103,FORSYTH,CLABSI Predicted Cases,,
5149,230208,CARSON CITY,MI,48811,MONTCALM,CLABSI Central Line Days,0.0,
5150,150082,EVANSVILLE,IN,47747,VANDERBURGH,CLABSI Central Line Days,1295.0,1.0
5151,330188,LEWISTON,NY,14092,NIAGARA,CLABSI Predicted Cases,0.752,
5152,370094,MIDWEST CITY,OK,73110,OKLAHOMA,Central Line Associated Blood Stream Infections (CLABSI),1.23,0.0
5153,180078,PAINTSVILLE,KY,41240,JOHNSON,CLABSI Upper Confidence Limit,,
5154,371316,STROUD,OK,74079,LINCOLN,Central Line Associated Blood Stream Infections (CLABSI),,
5155,190011,MONROE,LA,71202,OUACHITA,CLABSI Upper Confidence Limit,3.475,0.0
5156,10045,FAYETTE,AL,35555,FAYETTE,CLABSI Observed Cases,0.0,
5157,450804,HOUSTON,TX,77030,HARRIS,CLABSI Lower Confidence Limit,,
5158,440091,CHATTANOOGA,TN,37404,HAMILTON,CLABSI Observed Cases,9.0,0.0
5159,50696,LOS ANGELES,CA,90033,LOS ANGELES,CLABSI Upper Confidence Limit,1.545,0.0
5160,390062,ROARING SPRING,PA,16673,BLAIR,CLABSI Predicted Cases,0.068,
5161,391309,SUSQUEHANNA,PA,18847,SUSQUEHANNA,CLABSI Predicted Cases,,
5162,170105,MCPHERSON,KS,67460,MCPHERSON,CLABSI Central Line Days,111.0,
5163,670047,EL PASO,TX,79938,EL PASO,CLABSI Central Line Days,1653.0,
5164,231328,ALLEGAN,MI,49010,ALLEGAN,CLABSI Observed Cases,0.0,
5165,380029,SILVERTON,OR,97381,MARION,CLABSI Central Line Days,152.0,
5166,50382,COVINA,CA,91723,LOS ANGELES,CLABSI Predicted Cases,14.148,0.0
5167,511300,PHILIPPI,WV,26416,BARBOUR,CLABSI Lower Confidence Limit,,
5168,511314,BUCKEYE,WV,24924,POCAHONTAS,Central Line Associated Blood Stream Infections (CLABSI),,
5169,190135,NEW ORLEANS,LA,70115,ORLEANS,CLABSI Central Line Days,1049.0,0.0
5170,301310,BERLIN,NH,3570,COOS,CLABSI Lower Confidence Limit,,
5171,260017,ROLLA,MO,65401,PHELPS,CLABSI Central Line Days,849.0,
5172,140158,CHICAGO,IL,60616,COOK,CLABSI Observed Cases,6.0,0.0
5173,30023,FLAGSTAFF,AZ,86001,COCONINO,CLABSI Predicted Cases,6.831,0.0
5174,110113,WAYNESBORO,GA,30830,BURKE,CLABSI Lower Confidence Limit,,
5175,140059,JERSEYVILLE,IL,62052,JERSEY,CLABSI Central Line Days,9.0,
5176,151307,WILLIAMSPORT,IN,47993,WARREN,CLABSI Predicted Cases,,
5177,370201,OKLAHOMA CITY,OK,73129,OKLAHOMA,CLABSI Central Line Days,0.0,
5178,670047,EL PASO,TX,79938,EL PASO,CLABSI Lower Confidence Limit,,
5179,511308,GASSAWAY,WV,26624,BRAXTON,CLABSI Central Line Days,0.0,
5180,50769,IRVINE,CA,92618,ORANGE,CLABSI Observed Cases,,
5181,260138,KANSAS CITY,MO,64111,JACKSON,CLABSI Central Line Days,11064.0,1.0
5182,150037,GREENFIELD,IN,46140,HANCOCK,CLABSI Lower Confidence Limit,,
5183,521355,BERLIN,WI,54923,GREEN LAKE,CLABSI Central Line Days,127.0,
5184,110075,STATESBORO,GA,30458,BULLOCH,CLABSI Upper Confidence Limit,3.783,0.0
5185,140059,JERSEYVILLE,IL,62052,JERSEY,CLABSI Observed Cases,0.0,
5186,330193,FLUSHING,NY,11355,QUEENS,CLABSI Central Line Days,3723.0,-1.0
5187,450280,GARLAND,TX,75042,DALLAS,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
5188,60003,LONGMONT,CO,80501,BOULDER,Central Line Associated Blood Stream Infections (CLABSI),0.2,0.0
5189,50765,MORENO VALLEY,CA,92555,RIVERSIDE,CLABSI Central Line Days,979.0,
5190,460001,PROVO,UT,84604,UTAH,CLABSI Lower Confidence Limit,0.058,1.0
5191,70021,WILLIMANTIC,CT,6226,WINDHAM,Central Line Associated Blood Stream Infections (CLABSI),,
5192,110105,MOULTRIE,GA,31768,COLQUITT,CLABSI Lower Confidence Limit,,
5193,330276,GLOVERSVILLE,NY,12078,FULTON,CLABSI Central Line Days,138.0,
5194,230053,DETROIT,MI,48202,WAYNE,CLABSI Upper Confidence Limit,0.484,1.0
5195,30033,PAYSON,AZ,85541,GILA,CLABSI Central Line Days,330.0,
5196,360175,WILMINGTON,OH,45177,CLINTON,CLABSI Lower Confidence Limit,,
5197,330261,SLEEPY HOLLOW,NY,10591,WESTCHESTER,CLABSI Central Line Days,722.0,
5198,430095,SIOUX FALLS,SD,57108,MINNEHAHA,Central Line Associated Blood Stream Infections (CLABSI),1.77,0.0
5199,141304,ALEDO,IL,61231,MERCER,CLABSI Upper Confidence Limit,,
5200,340060,EDEN,NC,27288,ROCKINGHAM,CLABSI Upper Confidence Limit,,
5201,521300,EAGLE RIVER,WI,54521,VILAS,CLABSI Central Line Days,0.0,
5202,260070,HAYTI,MO,63851,PEMISCOT,CLABSI Predicted Cases,0.269,
5203,100122,CRESTVIEW,FL,32539,OKALOOSA,CLABSI Central Line Days,806.0,
5204,500025,SEATTLE,WA,98122,KING,CLABSI Predicted Cases,6.847,0.0
5205,390117,EVERETT,PA,15537,BEDFORD,CLABSI Lower Confidence Limit,,
5206,150162,INDIANAPOLIS,IN,46237,MARION,CLABSI Lower Confidence Limit,,1.0
5207,50608,DELANO,CA,93215,KERN,Central Line Associated Blood Stream Infections (CLABSI),3.66,0.0
5208,50231,POMONA,CA,91767,LOS ANGELES,CLABSI Central Line Days,10056.0,1.0
5209,140148,SPRINGFIELD,IL,62781,SANGAMON,CLABSI Central Line Days,6561.0,1.0
5210,210004,SILVER SPRING,MD,20910,MONTGOMERY,CLABSI Predicted Cases,5.318,0.0
5211,50320,OAKLAND,CA,94602,ALAMEDA,CLABSI Lower Confidence Limit,0.139,0.0
5212,360001,CINCINNATI,OH,45255,HAMILTON,CLABSI Upper Confidence Limit,1.996,0.0
5213,41324,MORRILTON,AR,72110,CONWAY,CLABSI Lower Confidence Limit,,
5214,50588,SAN DIMAS,CA,91773,LOS ANGELES,CLABSI Central Line Days,850.0,0.0
5215,100179,JACKSONVILLE,FL,32216,DUVAL,CLABSI Observed Cases,9.0,0.0
5216,230273,DETROIT,MI,48201,WAYNE,CLABSI Lower Confidence Limit,0.022,1.0
5217,151319,PRINCETON,IN,47670,GIBSON,CLABSI Observed Cases,,
5218,300014,ROCHESTER,NH,3867,STRAFFORD,CLABSI Lower Confidence Limit,,
5219,51300,PORTOLA,CA,96122,PLUMAS,CLABSI Observed Cases,,
5220,151316,FRANKFORT,IN,46041,CLINTON,CLABSI Upper Confidence Limit,,
5221,110150,MILLEDGEVILLE,GA,31061,BALDWIN,CLABSI Observed Cases,0.0,
5222,150017,FORT WAYNE,IN,46804,ALLEN,Central Line Associated Blood Stream Infections (CLABSI),0.49,1.0
5223,220101,NEWTON,MA,2462,MIDDLESEX,Central Line Associated Blood Stream Infections (CLABSI),0.56,0.0
5224,100281,PEMBROKE PINES,FL,33028,BROWARD,CLABSI Predicted Cases,8.876,1.0
5225,210045,CRISFIELD,MD,21817,SOMERSET,CLABSI Observed Cases,,
5226,50122,STOCKTON,CA,95203,SAN JOAQUIN,CLABSI Predicted Cases,6.994,0.0
5227,450214,WHARTON,TX,77488,WHARTON,CLABSI Lower Confidence Limit,,
5228,450865,AUSTIN,TX,78737,TRAVIS,CLABSI Central Line Days,0.0,
5229,100093,PENSACOLA,FL,32501,ESCAMBIA,CLABSI Central Line Days,3322.0,0.0
5230,230254,ROCHESTER,MI,48307,OAKLAND,CLABSI Observed Cases,3.0,0.0
5231,330211,OGDENSBURG,NY,13669,SAINT LAWRENCE,CLABSI Upper Confidence Limit,,
5232,330394,JOHNSON CITY,NY,13790,BROOME,Central Line Associated Blood Stream Infections (CLABSI),0.28,0.0
5233,170146,KANSAS CITY,KS,66112,WYANDOTTE,Central Line Associated Blood Stream Infections (CLABSI),1.43,0.0
5234,261320,LEXINGTON,MO,64067,LAFAYETTE,Central Line Associated Blood Stream Infections (CLABSI),,
5235,140043,STERLING,IL,61081,WHITESIDE,CLABSI Observed Cases,2.0,
5236,100254,TALLAHASSEE,FL,32308,LEON,CLABSI Upper Confidence Limit,3.104,0.0
5237,450188,CLARKSVILLE,TX,75426,RED RIVER,Central Line Associated Blood Stream Infections (CLABSI),,
5238,30069,LAKE HAVASU CITY,AZ,86403,MOHAVE,CLABSI Upper Confidence Limit,1.876,
5239,150128,INDIANAPOLIS,IN,46227,MARION,CLABSI Observed Cases,3.0,0.0
5240,340143,HICKORY,NC,28602,CATAWBA,Central Line Associated Blood Stream Infections (CLABSI),0.67,0.0
5241,501339,COUPEVILLE,WA,98239,ISLAND,CLABSI Observed Cases,0.0,
5242,380038,OREGON CITY,OR,97045,CLACKAMAS,CLABSI Predicted Cases,0.525,
5243,390142,PHILADELPHIA,PA,19141,PHILADELPHIA,CLABSI Central Line Days,8945.0,0.0
5244,50137,PANORAMA CITY,CA,91402,LOS ANGELES,CLABSI Central Line Days,2638.0,0.0
5245,450686,LUBBOCK,TX,79415,LUBBOCK,CLABSI Central Line Days,12373.0,0.0
5246,360076,FRANKLIN,OH,45005,WARREN,CLABSI Central Line Days,3473.0,1.0
5247,141327,MOUNT CARMEL,IL,62863,WABASH,Central Line Associated Blood Stream Infections (CLABSI),,
5248,140130,LAKE FOREST,IL,60045,LAKE,CLABSI Observed Cases,0.0,
5249,450885,FRISCO,TX,75035,COLLIN,CLABSI Upper Confidence Limit,1.466,
5250,310016,JERSEY CITY,NJ,7306,HUDSON,CLABSI Central Line Days,1756.0,0.0
5251,271337,CUT BANK,MT,59427,GLACIER,CLABSI Observed Cases,,
5252,220073,TAUNTON,MA,2780,BRISTOL,CLABSI Observed Cases,0.0,
5253,520028,MONROE,WI,53566,GREEN,Central Line Associated Blood Stream Infections (CLABSI),,
5254,260068,COLUMBIA,MO,65201,BOONE,CLABSI Predicted Cases,7.96,1.0
5255,40152,FAYETTEVILLE,AR,72703,WASHINGTON,CLABSI Lower Confidence Limit,,
5256,100213,BRADENTON,FL,34209,MANATEE,CLABSI Observed Cases,2.0,0.0
5257,100131,AVENTURA,FL,33180,MIAMI-DADE,Central Line Associated Blood Stream Infections (CLABSI),0.67,0.0
5258,230146,WYANDOTTE,MI,48192,WAYNE,CLABSI Upper Confidence Limit,0.82,1.0
5259,160124,SPIRIT LAKE,IA,51360,DICKINSON,CLABSI Predicted Cases,0.047,
5260,220088,BOSTON,MA,2120,SUFFOLK,CLABSI Predicted Cases,1.24,0.0
5261,60075,GLENWOOD SPRINGS,CO,81601,GARFIELD,CLABSI Upper Confidence Limit,,
5262,510070,BECKLEY,WV,25801,RALEIGH,CLABSI Central Line Days,3458.0,1.0
5263,450200,TEXARKANA,TX,75501,BOWIE,CLABSI Lower Confidence Limit,0.127,0.0
5264,170027,PRATT,KS,67124,PRATT,CLABSI Upper Confidence Limit,,
5265,260137,JOPLIN,MO,64804,JASPER,CLABSI Observed Cases,6.0,1.0
5266,50211,ALAMEDA,CA,94501,ALAMEDA,CLABSI Central Line Days,244.0,
5267,450825,EDINBURG,TX,78539,HIDALGO,CLABSI Predicted Cases,,
5268,230096,STURGIS,MI,49091,SAINT JOSEPH,CLABSI Observed Cases,0.0,
5269,340011,SPRUCE PINE,NC,28777,MITCHELL,CLABSI Upper Confidence Limit,,
5270,330088,GREENPORT,NY,11944,SUFFOLK,Central Line Associated Blood Stream Infections (CLABSI),,
5271,50257,BAKERSFIELD,CA,93308,KERN,CLABSI Lower Confidence Limit,,
5272,390127,PHOENIXVILLE,PA,19460,CHESTER,CLABSI Upper Confidence Limit,2.628,0.0
5273,30103,PHOENIX,AZ,85054,MARICOPA,CLABSI Upper Confidence Limit,0.384,1.0
5274,260074,MOBERLY,MO,65270,RANDOLPH,CLABSI Lower Confidence Limit,,
5275,460014,TOOELE,UT,84074,TOOELE,CLABSI Observed Cases,0.0,
5276,110132,BAINBRIDGE,GA,39819,DECATUR,CLABSI Upper Confidence Limit,,
5277,440137,SHELBYVILLE,TN,37160,BEDFORD,CLABSI Lower Confidence Limit,,
5278,100154,SOUTH MIAMI,FL,33143,MIAMI-DADE,CLABSI Observed Cases,4.0,1.0
5279,150169,INDIANAPOLIS,IN,46256,MARION,CLABSI Lower Confidence Limit,0.143,0.0
5280,50063,LOS ANGELES,CA,90028,LOS ANGELES,CLABSI Observed Cases,3.0,1.0
5281,100012,FORT MYERS,FL,33901,LEE,CLABSI Observed Cases,2.0,1.0
5282,381312,COQUILLE,OR,97423,COOS,CLABSI Lower Confidence Limit,,
5283,390030,POTTSVILLE,PA,17901,SCHUYLKILL,CLABSI Lower Confidence Limit,,
5284,260190,LEES SUMMIT,MO,64063,JACKSON,Central Line Associated Blood Stream Infections (CLABSI),0.0,
5285,310076,LIVINGSTON,NJ,7039,ESSEX,CLABSI Observed Cases,15.0,1.0
5286,420080,HILTON HEAD ISLAND,SC,29925,BEAUFORT,CLABSI Upper Confidence Limit,2.578,
5287,380075,MEDFORD,OR,97504,JACKSON,CLABSI Observed Cases,1.0,0.0
5288,470003,BURLINGTON,VT,5401,CHITTENDEN,CLABSI Observed Cases,6.0,1.0
5289,170074,JUNCTION CITY,KS,66441,GEARY,CLABSI Central Line Days,181.0,
5290,310029,CAMDEN,NJ,8103,CAMDEN,CLABSI Predicted Cases,14.622,1.0
5291,390147,MONONGAHELA,PA,15063,WASHINGTON,CLABSI Central Line Days,1385.0,0.0
5292,200033,BANGOR,ME,4401,PENOBSCOT,CLABSI Central Line Days,8222.0,0.0
5293,50116,NORTHRIDGE,CA,91325,LOS ANGELES,CLABSI Predicted Cases,8.232,0.0
5294,140084,WAUKEGAN,IL,60085,LAKE,Central Line Associated Blood Stream Infections (CLABSI),0.29,0.0
5295,390036,BEAVER,PA,15009,BEAVER,CLABSI Lower Confidence Limit,0.44,0.0
5296,390071,LOCK HAVEN,PA,17745,CLINTON,CLABSI Observed Cases,0.0,
5297,10086,WINFIELD,AL,35594,MARION,CLABSI Upper Confidence Limit,,
5298,60014,DENVER,CO,80218,DENVER,CLABSI Predicted Cases,20.29,1.0
5299,381306,ENTERPRISE,OR,97828,WALLOWA,CLABSI Central Line Days,0.0,
5300,260175,CLINTON,MO,64735,HENRY,CLABSI Lower Confidence Limit,,
5301,370149,SHAWNEE,OK,74804,POTTAWATOMIE,CLABSI Observed Cases,1.0,
5302,330111,SPRINGVILLE,NY,14141,ERIE,CLABSI Predicted Cases,0.012,
5303,500050,VANCOUVER,WA,98668,CLARK,CLABSI Observed Cases,1.0,1.0
5304,50224,NEWPORT BEACH,CA,92663,ORANGE,CLABSI Lower Confidence Limit,0.048,1.0
5305,140077,CENTREVILLE,IL,62207,SAINT CLAIR,Central Line Associated Blood Stream Infections (CLABSI),,
5306,310010,PLAINSBORO,NJ,8536,MIDDLESEX,CLABSI Observed Cases,2.0,0.0
5307,370232,MUSKOGEE,OK,74402,MUSKOGEE,CLABSI Upper Confidence Limit,,
5308,50008,SAN FRANCISCO,CA,94114,SAN FRANCISCO,CLABSI Central Line Days,1724.0,0.0
5309,290009,RENO,NV,89503,WASHOE,CLABSI Upper Confidence Limit,1.344,0.0
5310,490052,NEWPORT NEWS,VA,23601,NEWPORT NEWS CITY,CLABSI Central Line Days,4907.0,1.0
5311,10120,MONROEVILLE,AL,36461,MONROE,CLABSI Central Line Days,102.0,
5312,100156,LAKE CITY,FL,32055,COLUMBIA,Central Line Associated Blood Stream Infections (CLABSI),,
5313,40020,JONESBORO,AR,72401,CRAIGHEAD,CLABSI Central Line Days,6087.0,1.0
5314,110010,ATLANTA,GA,30322,DEKALB,CLABSI Predicted Cases,43.976,1.0
5315,310084,LAKEWOOD,NJ,8701,OCEAN,CLABSI Central Line Days,1660.0,0.0
5316,450743,DENTON,TX,76201,DENTON,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
5317,440185,CLEVELAND,TN,37311,BRADLEY,Central Line Associated Blood Stream Infections (CLABSI),0.32,0.0
5318,381314,NEWPORT,OR,97365,LINCOLN,Central Line Associated Blood Stream Infections (CLABSI),,
5319,320063,CARLSBAD,NM,88220,EDDY,CLABSI Predicted Cases,2.11,0.0
5320,240036,SAINT CLOUD,MN,56303,STEARNS,CLABSI Central Line Days,4184.0,0.0
5321,670018,CLEVELAND,TX,77328,LIBERTY,CLABSI Upper Confidence Limit,,
5322,250067,WEST POINT,MS,39773,CLAY,CLABSI Observed Cases,0.0,
5323,330353,FOREST HILLS,NY,11375,QUEENS,CLABSI Observed Cases,4.0,0.0
5324,100053,HIALEAH,FL,33013,MIAMI-DADE,Central Line Associated Blood Stream Infections (CLABSI),0.0,1.0
5325,240104,SHAKOPEE,MN,55379,SCOTT,CLABSI Upper Confidence Limit,,
5326,230141,FLINT,MI,48532,GENESEE,CLABSI Upper Confidence Limit,1.024,0.0
5327,230174,GRAND HAVEN,MI,49417,OTTAWA,CLABSI Predicted Cases,0.193,
5328,410007,PROVIDENCE,RI,2902,PROVIDENCE,CLABSI Predicted Cases,34.61,0.0
5329,421304,EDGEFIELD,SC,29824,EDGEFIELD,CLABSI Lower Confidence Limit,,
5330,390272,NORRISTOWN,PA,19401,MONTGOMERY,CLABSI Central Line Days,0.0,
5331,520204,FRANKLIN,WI,53132,MILWAUKEE,CLABSI Upper Confidence Limit,,
5332,170199,LENEXA,KS,66219,JOHNSON,CLABSI Central Line Days,0.0,
5333,390199,PUNXSUTAWNEY,PA,15767,JEFFERSON,CLABSI Lower Confidence Limit,,
5334,10078,ANNISTON,AL,36207,CALHOUN,CLABSI Observed Cases,2.0,0.0
5335,60008,ALAMOSA,CO,81101,ALAMOSA,CLABSI Upper Confidence Limit,,
5336,180092,WINCHESTER,KY,40391,CLARK,CLABSI Upper Confidence Limit,,
5337,131328,SANDPOINT,ID,83864,BONNER,CLABSI Lower Confidence Limit,,
5338,230117,KALAMAZOO,MI,49048,KALAMAZOO,CLABSI Upper Confidence Limit,0.333,1.0
5339,370013,OKLAHOMA CITY,OK,73120,OKLAHOMA,CLABSI Lower Confidence Limit,0.234,1.0
5340,150157,CARMEL,IN,46032,HAMILTON,CLABSI Lower Confidence Limit,0.016,0.0
5341,50290,SANTA MONICA,CA,90404,LOS ANGELES,CLABSI Upper Confidence Limit,1.871,0.0
5342,220063,LOWELL,MA,1854,MIDDLESEX,CLABSI Central Line Days,1084.0,
5343,111313,EATONTON,GA,31024,PUTNAM,CLABSI Predicted Cases,,
5344,70004,SHARON,CT,6069,LITCHFIELD,CLABSI Predicted Cases,0.259,
5345,431338,GREGORY,SD,57533,GREGORY,Central Line Associated Blood Stream Infections (CLABSI),,
5346,450358,HOUSTON,TX,77030,HARRIS,CLABSI Upper Confidence Limit,0.954,1.0
5347,210019,SALISBURY,MD,21801,WICOMICO,CLABSI Upper Confidence Limit,2.257,0.0
5348,161343,MANCHESTER,IA,52057,DELAWARE,CLABSI Upper Confidence Limit,,
5349,440227,SMYRNA,TN,37167,RUTHERFORD,Central Line Associated Blood Stream Infections (CLABSI),0.48,0.0
5350,490112,RICHMOND,VA,23235,CHESTERFIELD,CLABSI Central Line Days,13931.0,1.0
5351,50523,ANTIOCH,CA,94509,CONTRA COSTA,CLABSI Central Line Days,1588.0,0.0
5352,170094,BURLINGTON,KS,66839,COFFEY,CLABSI Central Line Days,0.0,
5353,50272,REDLANDS,CA,92373,SAN BERNARDINO,CLABSI Predicted Cases,4.7,0.0
5354,100157,LAKELAND,FL,33805,POLK,CLABSI Upper Confidence Limit,1.119,0.0
5355,180138,LA GRANGE,KY,40031,OLDHAM,CLABSI Observed Cases,0.0,
5356,450656,NACOGDOCHES,TX,75961,NACOGDOCHES,CLABSI Lower Confidence Limit,,
5357,500079,PUYALLUP,WA,98372,PIERCE,CLABSI Upper Confidence Limit,1.827,0.0
5358,100110,KISSIMMEE,FL,34741,OSCEOLA,CLABSI Lower Confidence Limit,1.003,-1.0
5359,230241,EAST CHINA,MI,48054,SAINT CLAIR,CLABSI Central Line Days,303.0,
5360,230089,GROSSE POINTE,MI,48230,WAYNE,Central Line Associated Blood Stream Infections (CLABSI),0.5,0.0
5361,450029,LAREDO,TX,78044,WEBB,CLABSI Lower Confidence Limit,0.027,1.0
5362,280105,PAPILLION,NE,68046,SARPY,CLABSI Observed Cases,0.0,
5363,240061,ROCHESTER,MN,55902,OLMSTED,CLABSI Lower Confidence Limit,0.036,0.0
5364,340096,LEXINGTON,NC,27293,DAVIDSON,CLABSI Central Line Days,218.0,
5365,450372,WAXAHACHIE,TX,75165,ELLIS,CLABSI Observed Cases,0.0,
5366,171306,LEOTI,KS,67861,WICHITA,CLABSI Central Line Days,0.0,
5367,161326,WINTERSET,IA,50273,MADISON,Central Line Associated Blood Stream Infections (CLABSI),,
5368,450007,KERRVILLE,TX,78028,KERR,CLABSI Observed Cases,0.0,
5369,331312,WALTON,NY,13856,DELAWARE,CLABSI Central Line Days,0.0,
5370,440175,LAWRENCEBURG,TN,38464,LAWRENCE,CLABSI Predicted Cases,0.412,
5371,190161,LAKE CHARLES,LA,70607,CALCASIEU,CLABSI Lower Confidence Limit,,
5372,440060,MILAN,TN,38358,GIBSON,CLABSI Predicted Cases,0.055,
5373,140115,CHICAGO,IL,60613,COOK,CLABSI Observed Cases,1.0,0.0
5374,310119,NEWARK,NJ,7103,ESSEX,CLABSI Observed Cases,18.0,0.0
5375,310057,MOUNT HOLLY,NJ,8060,BURLINGTON,CLABSI Observed Cases,0.0,1.0
5376,150086,LAWRENCEBURG,IN,47025,DEARBORN,CLABSI Central Line Days,1547.0,
5377,90008,WASHINGTON,DC,20032,DISTRICT OF COLUMBIA,CLABSI Lower Confidence Limit,,
5378,460042,BOUNTIFUL,UT,84010,DAVIS,CLABSI Predicted Cases,0.916,
5379,360270,DEFIANCE,OH,43512,DEFIANCE,CLABSI Observed Cases,,
