"Provider Number","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Outpatients with low back pain who had an MRI without trying recommended treatments first such as physical therapy","Number of Patients 1","Footnote 1","Outpatients who had a follow-up mammogram or ultrasound within 45 days after a screening mammogram","Number of Patients 2","Footnote 2","Outpatient CT scans of the abdomen that were “combination” (double) scans","Number of Patients 3","Footnote 3","Outpatient CT scans of the chest that were “combination” (double) scans","Number of Patients 4","Footnote 4","Outpatients who got cardiac imaging stress tests before low-risk outpatient surgery","Number of Patients 5","Footnote 5","Outpatients with brain CT scans who got a sinus CT scan at the same time","Number of Patients 6","Footnote 6"
"151322","PERRY COUNTY MEMORIAL HOSPITAL","ONE HOSPITAL RD","","","TELL CITY","IN","47586","PERRY","8125477011","Not Available","Not Available","The number of cases/patients is too few to report","13.5","333","","34.0","344","","28.3","138","","2.6","116","","Not Available","Not Available","The number of cases/patients is too few to report"
"151323","PARKVIEW LAGRANGE HOSPITAL","207 N TOWNLINE RD","","","LAGRANGE","IN","46761","LAGRANGE","2604639000","Not Available","Not Available","The number of cases/patients is too few to report","5.3","320","","1.4","143","","8.6","81","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"151324","JASPER COUNTY HOSPITAL","1104 E GRACE ST","","","RENSSELAER","IN","47978","JASPER","2198665141","40.5","42","","20.7","193","","17.2","233","","5.5","183","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"151325","ST MARY'S WARRICK HOSPITAL INC","1116 MILLIS AVE","","","BOONVILLE","IN","47601","WARRICK","8128974800","Not Available","Not Available","The number of cases/patients is too few to report","1.2","82","","0.0","130","","1.5","68","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"151326","UNION HOSPITAL CLINTON","801 S MAIN ST","","","CLINTON","IN","47842","VERMILLION","7658321234","Not Available","Not Available","No cases met the criteria for this measure","13.6","294","","21.1","370","","32.2","152","","2.9","69","","4.6","439",""
"151327","SULLIVAN COUNTY COMMUNITY HOSPITAL","2200 N SECTION ST","","","SULLIVAN","IN","47882","SULLIVAN","8122684311","Not Available","Not Available","The number of cases/patients is too few to report","2.4","255","","25.3","320","","6.5","154","","3.3","60","","Not Available","Not Available","The number of cases/patients is too few to report"
"151328","INDIANA UNIVERSITY HEALTH BEDFORD HOSPITAL","2900 W 16TH ST","","","BEDFORD","IN","47421","LAWRENCE","8122751200","42.2","64","","4.2","804","","21.3","455","","20.6","252","","5.9","272","","1.9","463",""
"151329","MARGARET MARY COMMUNITY HOSPITAL INC","321 MITCHELL AVE","","","BATESVILLE","IN","47006","RIPLEY","8129346624","32.1","56","","13.9","547","","23.6","390","","23.4","244","","3.0","202","","1.2","342",""
"151330","ADAMS MEMORIAL HOSPITAL","1100 MERCER AVE","","","DECATUR","IN","46733","ADAMS","2607242145","Not Available","Not Available","The number of cases/patients is too few to report","5.8","382","","0.9","216","","0.7","141","","2.3","88","","Not Available","Not Available","The number of cases/patients is too few to report"
"151331","HARRISON COUNTY HOSPITAL","1141 HOSPITAL DR NW","","","CORYDON","IN","47112","HARRISON","8127384251","35.5","76","","7.3","657","","40.6","394","","26.6","248","","6.3","175","","Not Available","Not Available","The number of cases/patients is too few to report"
"151332","DECATUR COUNTY MEMORIAL HOSPITAL","720 N LINCOLN ST","","","GREENSBURG","IN","47240","DECATUR","8126634331","Not Available","Not Available","The number of cases/patients is too few to report","4.3","468","","61.7","227","","47.7","109","","4.0","150","","1.6","320",""
"151333","PUTNAM COUNTY HOSPITAL","1542 S BLOOMINGTON ST","","","GREENCASTLE","IN","46135","PUTNAM","7656552620","47.6","42","","4.8","400","","8.7","323","","7.4","231","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"151335","ST VINCENT DUNN HOSPITAL INC","1600 23RD ST","","","BEDFORD","IN","47421","LAWRENCE","8122753331","Not Available","Not Available","The number of cases/patients is too few to report","10.6","282","","1.8","280","","0.7","147","","5.1","138","","0.4","275",""
"160001","MARSHALLTOWN MEDICAL & SURGICAL CENTER","3 SOUTH 4TH AVENUE","","","MARSHALLTOWN","IA","50158","MARSHALL","6417545151","Not Available","Not Available","The number of cases/patients is too few to report","22.6","892","","0.9","235","","0.8","119","","6.7","105","","1.0","419",""
"160005","ST ANTHONY REGIONAL HOSPITAL & NURSIING HOME","311 SOUTH CLARK STREET","","","CARROLL","IA","51401","CARROLL","7127923581","20.0","80","","9.1","540","","8.4","273","","2.0","203","","Not Available","Not Available","No cases met the criteria for this measure","0.6","158",""
"160008","KEOKUK AREA HOSPITAL","1600 MORGAN STREET","","","KEOKUK","IA","52632","LEE","3195247150","Not Available","Not Available","The number of cases/patients is too few to report","3.4","582","","10.4","231","","1.1","92","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"160013","TRINITY MUSCATINE","1518 MULBERRY AVENUE","","","MUSCATINE","IA","52761","MUSCATINE","5632649100","Not Available","Not Available","The number of cases/patients is too few to report","4.0","624","","0.7","289","","0.0","166","","6.9","189","","1.6","385",""
"160016","TRINITY REGIONAL MEDICAL CENTER","802 KENYON RD","","","FORT DODGE","IA","50501","WEBSTER","5155733101","28.9","90","","Not Available","Not Available","No cases met the criteria for this measure","2.4","423","","1.6","499","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"160024","IOWA LUTHERAN HOSPITAL","700 EAST UNIVERSITY AVENUE","","","DES MOINES","IA","50316","POLK","5152635612","34.1","82","","15.2","1089","","4.5","396","","3.9","258","","0.0","63","","Not Available","Not Available","The number of cases/patients is too few to report"
"160028","ALEGENT HEALTH MERCY HOSPITAL","800 MERCY DRIVE","","","COUNCIL BLUFFS","IA","51503","POTTAWATTAMIE","7123285000","38.3","115","","5.8","849","","7.2","474","","0.0","277","","5.1","315","","0.6","316",""
"160029","MERCY HOSPITAL","500 E MARKET STREET","","","IOWA CITY","IA","52245","JOHNSON","3193390300","38.2","165","","8.7","1647","","4.9","527","","0.2","522","","7.0","114","","Not Available","Not Available","The number of cases/patients is too few to report"
"160030","MARY GREELEY MEDICAL CENTER","1111 DUFF AVENUE","","","AMES","IA","50010","STORY","5152392011","Not Available","Not Available","The number of cases/patients is too few to report","10.4","251","","1.9","267","","3.7","107","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"160032","SKIFF MEDICAL CENTER","204 NORTH 4TH AVENUE EAST","","","NEWTON","IA","50208","JASPER","6417921273","50.0","34","","3.4","685","","9.5","243","","4.9","103","","4.5","156","","1.0","197",""
"160033","GENESIS MEDICAL CENTER-DAVENPORT","1227 EAST RUSHOLME STREET","","","DAVENPORT","IA","52803","SCOTT","5634211000","27.7","130","","8.1","1985","","1.5","1064","","2.4","1013","","4.8","691","","0.7","1024",""
"160040","SARTORI MEMORIAL HOSPITAL","515 COLLEGE STREET","","","CEDAR FALLS","IA","50613","BLACK HAWK","3192683000","31.1","61","","7.4","565","","2.7","149","","0.0","81","","Not Available","Not Available","The number of cases/patients is too few to report","0.9","228",""
"160045","ST LUKES HOSPITAL","1026 A AVE NE","","","CEDAR RAPIDS","IA","52402","LINN","3193697211","23.9","243","","7.9","1873","","8.5","731","","2.6","684","","1.4","73","","1.7","775",""
"160047","JENNIE EDMUNDSON HOSPITAL","933 EAST PIERCE STREET","","","COUNCIL BLUFFS","IA","51503","POTTAWATTAMIE","7123966000","30.5","118","","9.5","1210","","5.9","525","","0.0","425","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"160057","GREAT RIVER MEDICAL CENTER","1221 SOUTH GEAR AVENUE","","","WEST BURLINGTON","IA","52655","DES MOINES","3197681000","36.5","167","","9.2","1617","","47.3","850","","4.7","728","","6.6","440","","2.0","694",""
"160058","UNIVERSITY OF IOWA HOSPITAL & CLINICS","200 HAWKINS DRIVE","","","IOWA CITY","IA","52242","JOHNSON","3193561616","26.0","154","","13.0","1420","","4.3","1947","","0.2","1867","","5.8","432","","1.8","649",""
"160064","MERCY MEDICAL CENTER-NORTH IOWA","1000 FOURTH STREET SW","","","MASON CITY","IA","50401","CERRO GORDO","6414287000","Not Available","Not Available","The number of cases/patients is too few to report","9.0","2894","","6.5","920","","0.4","1023","","5.5","1001","","Not Available","Not Available","The number of cases/patients is too few to report"
"160067","COVENANT MEDICAL CENTER","3421 WEST NINTH STREET","","","WATERLOO","IA","50702","BLACK HAWK","3192728000","38.7","155","","7.9","1348","","5.1","589","","2.3","394","","4.4","472","","2.0","662",""
"160069","MERCY MEDICAL CENTER-DUBUQUE","250 MERCY DRIVE","","","DUBUQUE","IA","52001","DUBUQUE","5635898000","54.3","35","","Not Available","Not Available","The number of cases/patients is too few to report","3.7","430","","1.0","208","","Not Available","Not Available","The number of cases/patients is too few to report","1.6","429",""
"160079","MERCY MEDICAL CENTER - CEDAR RAPIDS","701 10TH STREET SE","","","CEDAR RAPIDS","IA","52403","LINN","3193986011","36.0","297","","7.9","3155","","6.5","1177","","2.2","872","","3.7","109","","2.0","955",""
"160080","MERCY MEDICAL CENTER-CLINTON","1410 NORTH 4TH STREET","","","CLINTON","IA","52732","CLINTON","5632445555","Not Available","Not Available","The number of cases/patients is too few to report","11.7","460","","2.1","195","","1.2","81","","7.4","121","","Not Available","Not Available","The number of cases/patients is too few to report"
"160082","IOWA METHODIST MEDICAL CENTER","1200 PLEASANT STREET","","","DES MOINES","IA","50309","POLK","5152416212","43.1","65","","Not Available","Not Available","No cases met the criteria for this measure","10.8","519","","7.7","168","","0.0","47","","3.4","745",""
"160083","MERCY MEDICAL CENTER-DES MOINES","1111 6TH AVE","","","DES MOINES","IA","50314","POLK","5152473121","33.0","215","","6.0","3456","","2.4","1692","","3.5","1311","","4.1","2133","","1.7","1257",""
"160089","OTTUMWA REGIONAL HEALTH CENTER","1001 E PENNSYLVANIA","","","OTTUMWA","IA","52501","WAPELLO","6416827511","32.7","52","","2.2","1021","","47.7","388","","4.1","316","","5.8","69","","Not Available","Not Available","The number of cases/patients is too few to report"
"160101","BROADLAWNS MEDICAL CENTER","1801 HICKMAN ROAD","","","DES MOINES","IA","50314","POLK","5152822200","Not Available","Not Available","The number of cases/patients is too few to report","13.7","161","","6.6","61","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"160104","TRINITY BETTENDORF","4500 UTICA RIDGE ROAD","","","BETTENDORF","IA","52722","SCOTT","5637425000","Not Available","Not Available","The number of cases/patients is too few to report","15.3","307","","5.0","261","","0.0","86","","4.0","50","","Not Available","Not Available","The number of cases/patients is too few to report"
"160110","ALLEN MEMORIAL HOSPITAL","1825 LOGAN AVENUE","","","WATERLOO","IA","50703","BLACK HAWK","3192353941","29.2","202","","10.3","2552","","3.6","914","","0.1","675","","9.1","309","","3.1","711",""
"160112","SPENCER MUNICIPAL HOSPITAL","1200 1ST AVENUE EAST","","","SPENCER","IA","51301","CLAY","7122648300","23.5","98","","8.1","730","","21.2","245","","26.2","195","","4.3","94","","Not Available","Not Available","The number of cases/patients is too few to report"
"160117","THE FINLEY HOSPITAL","350 NORTH GRANDVIEW AVENUE","","","DUBUQUE","IA","52001","DUBUQUE","5635821881","47.3","150","","7.7","273","","6.7","255","","7.7","91","","5.5","55","","1.4","364",""
"160122","FORT MADISON COMMUNITY HOSPITAL","5445 AVE O","","","FORT MADISON","IA","52627","LEE","3193726530","46.2","52","","15.2","599","","72.2","212","","2.9","171","","3.5","173","","Not Available","Not Available","The number of cases/patients is too few to report"
"160124","LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71","","","SPIRIT LAKE","IA","51360","DICKINSON","7123361230","Not Available","Not Available","The number of cases/patients is too few to report","0.8","382","","27.1","107","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report","0.7","134",""
"160146","ST LUKES REGIONAL MEDICAL CENTER","2720 STONE PARK BOULEVARD","","","SIOUX CITY","IA","51104","WOODBURY","7122793500","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","1.3","235","","2.0","51","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","The number of cases/patients is too few to report"
"160147","GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE","","","GRINNELL","IA","50112","POWESHIEK","6412367511","Not Available","Not Available","The number of cases/patients is too few to report","12.5","537","","5.5","181","","4.7","128","","1.5","68","","Not Available","Not Available","The number of cases/patients is too few to report"
"160153","MERCY MEDICAL CENTER-SIOUX CITY","801 5TH ST BOX #316B","","","SIOUX CITY","IA","51101","WOODBURY","7122792010","39.7","68","","3.7","403","","30.7","521","","1.0","201","","3.3","210","","Not Available","Not Available","The number of cases/patients is too few to report"
"161300","BAUM HARMON MERCY HOSPITAL","255 N WELCH AVENUE","","","PRIMGHAR","IA","51245","OBRIEN","7129572300","Not Available","Not Available","The number of cases/patients is too few to report","1.9","106","","3.4","59","","Not Available","Not Available","The number of cases/patients is too few to report","Not Available","Not Available","No cases met the criteria for this measure","0.0","50",""
