"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Spending per Hospital Patient with Medicare","Footnote"
"050441","STANFORD HOSPITAL","300 PASTEUR DRIVE","","","STANFORD","CA","94305","SANTA CLARA","6507235708","Spending per Hospital Patient with Medicare","0.99",""
"180038","OWENSBORO MEDICAL HEALTH SYSTEM","1201 PLEASANT VALLEY ROAD","","","OWENSBORO","KY","42303","DAVIESS","5026882000","Spending per Hospital Patient with Medicare","0.94",""
"110028","UNIVERSITY HOSPITAL","1350 WALTON WAY","","","AUGUSTA","GA","30901","RICHMOND","7067229011","Spending per Hospital Patient with Medicare","0.96",""
"230197","GENESYS REGIONAL MEDICAL CENTER - HEALTH PARK","ONE GENESYS PARKWAY","","","GRAND BLANC","MI","48439","GENESEE","8106065000","Spending per Hospital Patient with Medicare","0.95",""
"330182","ST FRANCIS HOSPITAL, ROSLYN","100 PORT WASHINGTON BOULEVARD","","","ROSLYN","NY","11576","NASSAU","5165626000","Spending per Hospital Patient with Medicare","1.00",""
"050026","GROSSMONT HOSPITAL","5555 GROSSMONT CENTER DRIVE BOX 58","","","LA MESA","CA","91942","SAN DIEGO","6194650711","Spending per Hospital Patient with Medicare","1.01",""
"420023","ST FRANCIS-DOWNTOWN","ONE ST FRANCIS DR","","","GREENVILLE","SC","29601","GREENVILLE","8642551000","Spending per Hospital Patient with Medicare","1.02",""
"140231","EDWARD HOSPITAL","801 SOUTH WASHINGTON","","","NAPERVILLE","IL","60540","DUPAGE","6305273000","Spending per Hospital Patient with Medicare","1.03",""
"160082","IOWA METHODIST MEDICAL CENTER","1200 PLEASANT STREET","","","DES MOINES","IA","50309","POLK","5152416212","Spending per Hospital Patient with Medicare","0.94",""
"490118","HENRICO DOCTORS' HOSPITAL","1602 SKIPWITH ROAD","","","RICHMOND","VA","23229","HENRICO","8042894500","Spending per Hospital Patient with Medicare","0.99",""
"170086","STORMONT-VAIL HEALTHCARE","1500 SW 10TH ST","","","TOPEKA","KS","66604","SHAWNEE","7853546121","Spending per Hospital Patient with Medicare","1.00",""
"230029","ST JOSEPH MERCY OAKLAND","44405 WOODWARD AVE","","","PONTIAC","MI","48341","OAKLAND","2488583000","Spending per Hospital Patient with Medicare","1.02",""
"330393","UNIVERSITY HOSPITAL ( STONY BROOK )","HEALTH SCIENCES CENTER SUNY","","","STONY BROOK","NY","11794","SUFFOLK","6314444000","Spending per Hospital Patient with Medicare","0.98",""
"390258","ST MARY MEDICAL CENTER","LANGHORNE-NEWTOWN RD","","","LANGHORNE","PA","19047","BUCKS","2157502003","Spending per Hospital Patient with Medicare","1.02",""
"360137","UNIVERSITY HOSPITALS CASE MEDICAL CENTER","11100 EUCLID AVENUE","","","CLEVELAND","OH","44106","CUYAHOGA","2168441000","Spending per Hospital Patient with Medicare","1.00",""
"100212","OCALA REGIONAL MEDICAL CENTER","1431 SW 1ST AVE","","","OCALA","FL","34478","MARION","3524011000","Spending per Hospital Patient with Medicare","1.01",""
"100127","MORTON PLANT HOSPITAL","300 PINELLAS ST","","","CLEARWATER","FL","33756","PINELLAS","7274627000","Spending per Hospital Patient with Medicare","1.05",""
"050599","UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER","2315 STOCKTON BOULEVARD","","","SACRAMENTO","CA","95817","SACRAMENTO","9167342011","Spending per Hospital Patient with Medicare","0.90",""
"050438","HUNTINGTON MEMORIAL HOSPITAL","100 W  CALIFORNIA BLVD","","","PASADENA","CA","91109","LOS ANGELES","6263975000","Spending per Hospital Patient with Medicare","0.98",""
"140202","ADVOCATE CONDELL MEDICAL CENTER","801 S MILWAUKEE AVE","","","LIBERTYVILLE","IL","60048","LAKE","8479905200","Spending per Hospital Patient with Medicare","1.05",""
"070033","DANBURY HOSPITAL","24 HOSPITAL AVE","","","DANBURY","CT","06810","FAIRFIELD","2037977000","Spending per Hospital Patient with Medicare","1.03",""
"310076","SAINT BARNABAS MEDICAL CENTER","94 OLD SHORT HILLS ROAD","","","LIVINGSTON","NJ","07039","ESSEX","9733225000","Spending per Hospital Patient with Medicare","1.08",""
"420079","TRIDENT MEDICAL CENTER","9330 MEDICAL PLAZA DR","","","CHARLESTON","SC","29406","CHARLESTON","8437978800","Spending per Hospital Patient with Medicare","1.01",""
"100026","BAY MEDICAL CENTER SACRED HEART HEALTH SYSTEM","615 N BONITA AVE","","","PANAMA CITY","FL","32401","BAY","8507691511","Spending per Hospital Patient with Medicare","1.05",""
"420078","GREENVILLE MEMORIAL MEDICAL CENTER","701 GROVE RD","","","GREENVILLE","SC","29605","GREENVILLE","8644557000","Spending per Hospital Patient with Medicare","0.98",""
"050077","SCRIPPS MERCY HOSPITAL","4077 5TH AVE","","","SAN DIEGO","CA","92103","SAN DIEGO","6192948111","Spending per Hospital Patient with Medicare","1.04",""
"450034","CHRISTUS HOSPITAL","2830 CALDER AVENUE","","","BEAUMONT","TX","77702","JEFFERSON","4098927171","Spending per Hospital Patient with Medicare","1.03",""
"450037","GOOD SHEPHERD MEDICAL CENTER","700 EAST MARSHALL AVENUE","","","LONGVIEW","TX","75601","GREGG","9033152000","Spending per Hospital Patient with Medicare","1.00",""
"330119","LENOX HILL HOSPITAL","100 EAST 77TH STREET","","","NEW YORK","NY","10021","NEW YORK","2124392345","Spending per Hospital Patient with Medicare","0.99",""
"100105","INDIAN RIVER MEDICAL CENTER","1000 36TH ST","","","VERO BEACH","FL","32960","INDIAN RIVER","7725674311","Spending per Hospital Patient with Medicare","1.04",""
"360085","OHIO STATE UNIVERSITY HOSPITALS","410 WEST 10TH AVENUE","","","COLUMBUS","OH","43210","FRANKLIN","6142939700","Spending per Hospital Patient with Medicare","1.01",""
"390006","GEISINGER MEDICAL CENTER","100 NORTH ACADEMY AVENUE","","","DANVILLE","PA","17822","MONTOUR","5702716211","Spending per Hospital Patient with Medicare","1.04",""
"230092","ALLEGIANCE HEALTH","205 N EAST AVE","","","JACKSON","MI","49201","JACKSON","5177884800","Spending per Hospital Patient with Medicare","0.97",""
"420027","ANMED HEALTH","800 N FANT ST","","","ANDERSON","SC","29621","ANDERSON","8642611109","Spending per Hospital Patient with Medicare","1.08",""
"100070","VENICE REGIONAL MEDICAL CENTER","540 THE RIALTO","","","VENICE","FL","34285","SARASOTA","9414857711","Spending per Hospital Patient with Medicare","1.04",""
"140288","ADVOCATE GOOD SAMARITAN HOSPITAL","3815 HIGHLAND AVENUE","","","DOWNERS GROVE","IL","60515","DUPAGE","6302755900","Spending per Hospital Patient with Medicare","1.09",""
"420085","GRAND STRAND REGIONAL MEDICAL CENTER","809 82ND PARKWAY","","","MYRTLE BEACH","SC","29572","HORRY","8436921000","Spending per Hospital Patient with Medicare","0.98",""
"010001","SOUTHEAST ALABAMA MEDICAL CENTER","1108 ROSS CLARK CIRCLE","","","DOTHAN","AL","36301","HOUSTON","3347938701","Spending per Hospital Patient with Medicare","1.00",""
"330045","HUNTINGTON HOSPITAL","270 PARK AVENUE","","","HUNTINGTON","NY","11743","SUFFOLK","6313512000","Spending per Hospital Patient with Medicare","1.02",""
"330198","SOUTH NASSAU COMMUNITIES HOSPITAL","ONE HEALTHY WAY","","","OCEANSIDE","NY","11572","NASSAU","5166323000","Spending per Hospital Patient with Medicare","1.04",""
"150162","FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS","8111 S EMERSON AVE","","","INDIANAPOLIS","IN","46237","MARION","3178655001","Spending per Hospital Patient with Medicare","1.04",""
"180013","THE MEDICAL CENTER AT BOWLING GREEN","250 PARK STREET","","","BOWLING GREEN","KY","42101","WARREN","2707451000","Spending per Hospital Patient with Medicare","1.05",""
"260179","ST LUKES HOSPITAL","232 S WOODS MILL RD","","","CHESTERFIELD","MO","63017","SAINT LOUIS","3144341500","Spending per Hospital Patient with Medicare","0.95",""
"390067","PINNACLE HEALTH HOSPITALS","409 SOUTH SECOND STREET","","","HARRISBURG","PA","17105","DAUPHIN","7177825181","Spending per Hospital Patient with Medicare","1.05",""
"230002","ST MARY MERCY HOSPITAL","36475 FIVE MILE ROAD","","","LIVONIA","MI","48154","WAYNE","7346554800","Spending per Hospital Patient with Medicare","1.06",""
"230041","MCLAREN BAY REGION","1900 COLUMBUS AVE","","","BAY CITY","MI","48708","BAY","9898943000","Spending per Hospital Patient with Medicare","1.00",""
"390111","HOSPITAL OF UNIV OF PENNSYLVANIA","34TH & SPRUCE STS","","","PHILADELPHIA","PA","19104","PHILADELPHIA","2156623227","Spending per Hospital Patient with Medicare","1.02",""
"150002","METHODIST HOSPITALS INC","600 GRANT ST","","","GARY","IN","46402","LAKE","2198864642","Spending per Hospital Patient with Medicare","1.07",""
"450107","LAS PALMAS MEDICAL CENTER","1801 NORTH OREGON STREET","","","EL PASO","TX","79902","EL PASO","9155211200","Spending per Hospital Patient with Medicare","1.01",""
"340061","UNIVERSITY OF NORTH CAROLINA HOSPITAL","101 MANNING DRIVE","","","CHAPEL HILL","NC","27514","ORANGE","9199664131","Spending per Hospital Patient with Medicare","0.93",""
"290001","RENOWN REGIONAL MEDICAL CENTER","1155 MILL STREET","","","RENO","NV","89502","WASHOE","7759824100","Spending per Hospital Patient with Medicare","0.98",""
"150023","UNION HOSPITAL INC","1606 N SEVENTH ST","","","TERRE HAUTE","IN","47804","VIGO","8122387606","Spending per Hospital Patient with Medicare","1.03",""
"360020","SUMMA HEALTH SYSTEMS HOSPITALS","525 EAST MARKET STREET","","","AKRON","OH","44309","SUMMIT","3303753000","Spending per Hospital Patient with Medicare","1.02",""
"140276","LOYOLA UNIVERSITY MEDICAL CENTER","2160 S 1ST AVENUE","","","MAYWOOD","IL","60153","COOK","7082169000","Spending per Hospital Patient with Medicare","0.98",""
"060031","CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES","2222 N NEVADA AVE","","","COLORADO SPRINGS","CO","80907","EL PASO","7197765000","Spending per Hospital Patient with Medicare","0.99",""
"520177","FROEDTERT MEM LUTHERAN HSPTL","9200 W WISCONSIN AVE","","","MILWAUKEE","WI","53226","MILWAUKEE","4148053000","Spending per Hospital Patient with Medicare","0.95",""
"430027","SANFORD USD MEDICAL CENTER","1305 W 18TH ST  POST OFFICE BOX 5039","","","SIOUX FALLS","SD","57117","MINNEHAHA","6053331000","Spending per Hospital Patient with Medicare","0.96",""
"490007","SENTARA NORFOLK GENERAL HOSPITAL","600 GRESHAM DR","","","NORFOLK","VA","23507","NORFOLK CITY","7573883000","Spending per Hospital Patient with Medicare","0.98",""
"340053","NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER","200 HAWTHORNE LANE BOX 33549","","","CHARLOTTE","NC","28233","MECKLENBURG","7043844000","Spending per Hospital Patient with Medicare","0.99",""
"150089","INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL","2401 UNIVERSITY AVE","","","MUNCIE","IN","47303","DELAWARE","7657473111","Spending per Hospital Patient with Medicare","1.01",""
"110087","GWINNETT MEDICAL CENTER","1000 MEDICAL CENTER BOULEVARD","","","LAWRENCEVILLE","GA","30045","GWINNETT","6784424310","Spending per Hospital Patient with Medicare","0.98",""
"110074","ATHENS REGIONAL MEDICAL CENTER","1199 PRINCE AVENUE","","","ATHENS","GA","30606","CLARKE","7064757000","Spending per Hospital Patient with Medicare","0.92",""
"180067","UNIVERSITY OF KENTUCKY HOSPITAL","800 ROSE STREET","","","LEXINGTON","KY","40536","FAYETTE","8593235220","Spending per Hospital Patient with Medicare","1.00",""
"490059","BON SECOURS ST MARYS HOSPITAL","5801 BREMO RD","","","RICHMOND","VA","23226","HENRICO","8042852011","Spending per Hospital Patient with Medicare","1.00",""
"110010","EMORY UNIVERSITY HOSPITAL","1364 CLIFTON ROAD, NE","","","ATLANTA","GA","30322","DEKALB","4046868500","Spending per Hospital Patient with Medicare","0.96",""
"170040","UNIVERSITY OF KANSAS HOSPITAL","3901 RAINBOW BLVD","","","KANSAS CITY","KS","66160","WYANDOTTE","9135887332","Spending per Hospital Patient with Medicare","0.98",""
"310052","OCEAN MEDICAL CENTER","425 JACK MARTIN BLVD","","","BRICK","NJ","08724","OCEAN","7328402200","Spending per Hospital Patient with Medicare","1.10",""
"260006","HEARTLAND REGIONAL MEDICAL CENTER","5325 FARAON STREET","","","SAINT JOSEPH","MO","64506","BUCHANAN","8162716000","Spending per Hospital Patient with Medicare","0.95",""
"340131","CAROLINA EAST MEDICAL CENTER","2000 NEUSE BLVD","","","NEW BERN","NC","28560","CRAVEN","2526338640","Spending per Hospital Patient with Medicare","0.90",""
"100057","FLORIDA HOSPITAL WATERMAN","1000 WATERMAN WAY","","","TAVARES","FL","32778","LAKE","3522533300","Spending per Hospital Patient with Medicare","1.03",""
"410007","RHODE ISLAND HOSPITAL","593 EDDY STREET","","","PROVIDENCE","RI","02902","PROVIDENCE","4014444000","Spending per Hospital Patient with Medicare","0.99",""
"450056","SETON MEDICAL CENTER AUSTIN","1201 W 38TH ST","","","AUSTIN","TX","78705","TRAVIS","5123241000","Spending per Hospital Patient with Medicare","1.04",""
"500027","SWEDISH MEDICAL CENTER","747 BROADWAY","","","SEATTLE","WA","98122","KING","2063866000","Spending per Hospital Patient with Medicare","0.91",""
"050108","SUTTER GENERAL HOSPITAL","2801 L STREET","","","SACRAMENTO","CA","95816","SACRAMENTO","9167338999","Spending per Hospital Patient with Medicare","0.93",""
"360230","HILLCREST HOSPITAL","6780 MAYFIELD ROAD","","","MAYFIELD HEIGHTS","OH","44124","CUYAHOGA","4403124500","Spending per Hospital Patient with Medicare","1.02",""
"100073","HOLY CROSS HOSPITAL INC","4725 N FEDERAL HWY","","","FORT LAUDERDALE","FL","33308","BROWARD","9547718000","Spending per Hospital Patient with Medicare","1.06",""
"050039","ENLOE MEDICAL CENTER","1531 ESPLANADE","","","CHICO","CA","95926","BUTTE","5303327300","Spending per Hospital Patient with Medicare","0.96",""
"230021","LAKELAND HOSPITAL, ST JOSEPH","1234 NAPIER AVENUE","","","ST JOSEPH","MI","49085","BERRIEN","2699838300","Spending per Hospital Patient with Medicare","0.95",""
"330286","GOOD SAMARITAN HOSPITAL MEDICAL CENTER","1000 MONTAUK HIGHWAY","","","WEST ISLIP","NY","11795","SUFFOLK","6313763000","Spending per Hospital Patient with Medicare","1.05",""
"500054","PROVIDENCE SACRED HEART MEDICAL CENTER","101 WEST 8TH AVENUE","","","SPOKANE","WA","99204","SPOKANE","5094743040","Spending per Hospital Patient with Medicare","0.94",""
"450054","SCOTT & WHITE MEMORIAL HOSPITAL","2401 31ST ST","","","TEMPLE","TX","76508","BELL","2547242111","Spending per Hospital Patient with Medicare","0.92",""
"510007","ST MARY'S MEDICAL CENTER","2900 1ST AVENUE","","","HUNTINGTON","WV","25701","CABELL","3045261234","Spending per Hospital Patient with Medicare","0.98",""
"420018","PALMETTO HEALTH RICHLAND","5 RICHLAND MEDICAL PARK","","","COLUMBIA","SC","29203","RICHLAND","8032965678","Spending per Hospital Patient with Medicare","0.99",""
"010056","ST VINCENT'S BIRMINGHAM","810 ST VINCENT'S DRIVE","","","BIRMINGHAM","AL","35205","JEFFERSON","2059397000","Spending per Hospital Patient with Medicare","1.04",""
"330023","VASSAR BROTHERS MEDICAL CENTER","45 READE PLACE","","","POUGHKEEPSIE","NY","12601","DUTCHESS","8454548500","Spending per Hospital Patient with Medicare","1.01",""
"440120","TENNOVA HEALTHCARE","900 EAST OAK HILL AVENUE","","","KNOXVILLE","TN","37917","KNOX","8655458000","Spending per Hospital Patient with Medicare","0.96",""
"360098","LAKE HEALTH","7590 AUBURN ROAD","","","CONCORD","OH","44077","LAKE","4409539600","Spending per Hospital Patient with Medicare","1.03",""
"140213","SILVER CROSS HOSPITAL  AND MEDICAL CENTERS","1900 SILVER CROSS BLVD","","","NEW LENOX","IL","60451","WILL","8157401100","Spending per Hospital Patient with Medicare","1.02",""
"230024","SINAI-GRACE HOSPITAL","6071 W OUTER DRIVE","","","DETROIT","MI","48235","WAYNE","3139663300","Spending per Hospital Patient with Medicare","1.04",""
"100025","SACRED HEART HOSPITAL","5151 N 9TH AVE","","","PENSACOLA","FL","32504","ESCAMBIA","8504167000","Spending per Hospital Patient with Medicare","1.02",""
"450011","ST JOSEPH REGIONAL HEALTH CENTER","2801 FRANCISCAN DR","","","BRYAN","TX","77802","BRAZOS","9797763912","Spending per Hospital Patient with Medicare","0.99",""
"330126","ORANGE REGIONAL MEDICAL CENTER","707 EAST MAIN STREET","","","MIDDLETOWN","NY","10940","ORANGE","8453432424","Spending per Hospital Patient with Medicare","1.05",""
"420004","MUSC MEDICAL CENTER","169 ASHLEY AVE","","","CHARLESTON","SC","29425","CHARLESTON","8437922300","Spending per Hospital Patient with Medicare","0.99",""
"160033","GENESIS MEDICAL CENTER-DAVENPORT","1227 EAST RUSHOLME STREET","","","DAVENPORT","IA","52803","SCOTT","5634211000","Spending per Hospital Patient with Medicare","0.94",""
"360039","GENESIS HEALTHCARE SYSTEM","2951 MAPLE AVENUE","","","ZANESVILLE","OH","43701","MUSKINGUM","7404545000","Spending per Hospital Patient with Medicare","0.94",""
"440015","UNIVERSITY OF TN MEMORIAL HOSPITAL","1924 ALCOA HIGHWAY","","","KNOXVILLE","TN","37920","KNOX","8655449000","Spending per Hospital Patient with Medicare","0.96",""
"470003","FLETCHER ALLEN HOSPITAL OF VERMONT","111 COLCHESTER AVE","","","BURLINGTON","VT","05401","CHITTENDEN","8028470000","Spending per Hospital Patient with Medicare","0.97",""
"240057","ABBOTT NORTHWESTERN HOSPITAL","800 EAST 28TH STREET","","","MINNEAPOLIS","MN","55407","HENNEPIN","6128634000","Spending per Hospital Patient with Medicare","0.93",""
"180010","SAINT JOSEPH HOSPITAL","ONE SAINT JOSEPH DRIVE","","","LEXINGTON","KY","40504","FAYETTE","8593131000","Spending per Hospital Patient with Medicare","0.97",""
"330057","ST PETER'S HOSPITAL","315 SOUTH MANNING BOULEVARD","","","ALBANY","NY","12208","ALBANY","5185251550","Spending per Hospital Patient with Medicare","0.93",""
"370008","NORMAN REGIONAL HEALTH SYSTEM","901 NORTH PORTER","","","NORMAN","OK","73070","CLEVELAND","4053211700","Spending per Hospital Patient with Medicare","1.00",""
"030088","BANNER BAYWOOD MEDICAL CENTER","6644 EAST BAYWOOD AVENUE","","","MESA","AZ","85206","MARICOPA","4803212000","Spending per Hospital Patient with Medicare","0.98",""
"340098","CAROLINAS MED CENTER-MERCY","2001 VAIL AVE","","","CHARLOTTE","NC","28207","MECKLENBURG","7043795000","Spending per Hospital Patient with Medicare","0.95",""
"420087","ROPER HOSPITAL","316 CALHOUN ST","","","CHARLESTON","SC","29401","CHARLESTON","8437242800","Spending per Hospital Patient with Medicare","1.02",""
"190036","OCHSNER MEDICAL CENTER","1516 JEFFERSON HWY","","","NEW ORLEANS","LA","70121","JEFFERSON","5048423000","Spending per Hospital Patient with Medicare","0.95",""
"450801","CHRISTUS ST MICHAEL HEALTH SYSTEM","2600 ST MICHAEL DR","","","TEXARKANA","TX","75504","BOWIE","9036141000","Spending per Hospital Patient with Medicare","1.03",""
"250019","MEMORIAL HOSPITAL AT GULFPORT","4500 13TH ST-P O BOX 1810","","","GULFPORT","MS","39502","HARRISON","2288674000","Spending per Hospital Patient with Medicare","1.00",""
"100008","BAPTIST HOSPITAL OF MIAMI INC","8900 N KENDALL DR","","","MIAMI","FL","33176","MIAMI-DADE","7865961960","Spending per Hospital Patient with Medicare","1.02",""
"100002","BETHESDA  HOSPITAL EAST","2815 S SEACREST BLVD","","","BOYNTON BEACH","FL","33435","PALM BEACH","5617377733","Spending per Hospital Patient with Medicare","1.11",""
