Provider Number,Hospital Name,Address,City,State, ZIP Code,County Name,AMI-7a Performance Rate,AMI-7a Achievement Points,AMI-7a Improvement Points,AMI-7a Measure Score, AMI-8a Performance Rate,AMI-8a Achievement Points,AMI-8a Improvement Points,AMI-8a Measure Score,AMI Condition/Procedure Score
"140137","GREENVILLE REGIONAL HOSPITAL","200 HEALTHCARE DR","GREENVILLE","IL","62246","BOND","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140143","ST MARGARETS HOSPITAL","600 E 1ST ST","SPRING VALLEY","IL","61362","BUREAU","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140145","ST JOSEPHS HOSPITAL","9515 HOLY CROSS LN","BREESE","IL","62230","CLINTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140147","RICHLAND MEMORIAL HOSPITAL","800 EAST LOCUST","OLNEY","IL","62450","RICHLAND","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140148","MEMORIAL MEDICAL CENTER","701 N FIRST ST","SPRINGFIELD","IL","62781","SANGAMON","N/A","N/A","N/A","N/A","0.9565","5 out of 10","0 out of 9","5 out of 10","5"
"140150","UNIVERSITY OF ILLINOIS HOSPITAL","1740 WEST TAYLOR ST SUITE 1400","CHICAGO","IL","60612","COOK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140151","SACRED HEART HOSPITAL","3240 W FRANKLIN BLVD","CHICAGO","IL","60624","COOK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140155","PRESENCE ST MARYS HOSPITAL","500 W COURT ST","KANKAKEE","IL","60901","KANKAKEE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140158","MERCY HOSPITAL AND MEDICAL CENTER","2525 S MICHIGAN AVE","CHICAGO","IL","60616","COOK","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"140160","FHN MEMORIAL HOSPITAL","1045 WEST STEPHENSON STREET","FREEPORT","IL","61032","STEPHENSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140161","SAINT JAMES HOSPITAL","2500 WEST REYNOLDS STREET","PONTIAC","IL","61764","LIVINGSTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140162","ST JOSEPH MEDICAL CENTER","2200 E WASHINGTON","BLOOMINGTON","IL","61701","MCLEAN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"140164","MEMORIAL HOSPITAL OF CARBONDALE","405 W JACKSON","CARBONDALE","IL","62902","JACKSON","N/A","N/A","N/A","N/A","0.8462","0 out of 10","0 out of 9","0 out of 10","0"
"140166","ST MARYS HOSPITAL","1800 E LAKE SHORE DR","DECATUR","IL","62521","MACON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","N/A","10 out of 10","10"
"140167","IROQUOIS MEMORIAL HOSPITAL","200 FAIRMAN STREET","WATSEKA","IL","60970","IROQUOIS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"140172","FRANCISCAN ST JAMES HEALTH","20201 S CRAWFORD AVENUE","OLYMPIA FIELDS","IL","60461","COOK","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"140174","PRESENCE MERCY MEDICAL CENTER","1325 N HIGHLAND AVENUE","AURORA","IL","60506","KANE","N/A","N/A","N/A","N/A","0.8571","0 out of 10","5 out of 9","5 out of 10","5"
"140176","CENTEGRA HEALTH SYSTEM - WOODSTOCK HOSPITAL","3701 DOTY ROAD","WOODSTOCK","IL","60098","MCHENRY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150001","JOHNSON MEMORIAL HOSPITAL","1125 W JEFFERSON ST","FRANKLIN","IN","46131","JOHNSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150002","METHODIST HOSPITALS INC","600 GRANT ST","GARY","IN","46402","LAKE","N/A","N/A","N/A","N/A","0.5926","0 out of 10","3 out of 9","3 out of 10","3"
"150004","FRANCISCAN ST MARGARET HEALTH - HAMMOND","5454 HOHMAN AVE","HAMMOND","IN","46320","LAKE","N/A","N/A","N/A","N/A","0.9583","5 out of 10","6 out of 9","6 out of 10","6"
"150005","HENDRICKS REGIONAL HEALTH","1000 E MAIN ST","DANVILLE","IN","46122","HENDRICKS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150006","INDIANA UNIVERSITY HEALTH LA PORTE HOSPITAL","1007 LINCOLNWAY","LA PORTE","IN","46350","LA PORTE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"150007","COMMUNITY HOWARD REGIONAL HEALTH INC","3500 S LAFOUNTAIN ST","KOKOMO","IN","46904","HOWARD","N/A","N/A","N/A","N/A","0.8333","0 out of 10","0 out of 9","0 out of 10","0"
"150008","ST CATHERINE HOSPITAL INC","4321 FIR ST","EAST CHICAGO","IN","46312","LAKE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","N/A","10 out of 10","10"
"150009","CLARK MEMORIAL HOSPITAL","1220 MISSOURI AVE","JEFFERSONVILLE","IN","47130","CLARK","N/A","N/A","N/A","N/A","0.8333","0 out of 10","0 out of 9","0 out of 10","0"
"150010","ST JOSEPH HOSPITAL & HEALTH CENTER INC","1907 W SYCAMORE ST","KOKOMO","IN","46904","HOWARD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150011","MARION GENERAL HOSPITAL","441 N WABASH AVE","MARION","IN","46952","GRANT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150012","SAINT JOSEPH REGIONAL MEDICAL CENTER","5215 HOLY CROSS PKWY","MISHAWAKA","IN","46545","ST. JOSEPH","N/A","N/A","N/A","N/A","0.9677","6 out of 10","0 out of 9","6 out of 10","6"
"150015","FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY","301 W HOMER ST","MICHIGAN CITY","IN","46360","LA PORTE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"150017","LUTHERAN HOSPITAL OF INDIANA","7950 W JEFFERSON BLVD","FORT WAYNE","IN","46804","ALLEN","N/A","N/A","N/A","N/A","0.9583","5 out of 10","0 out of 9","5 out of 10","5"
"150018","ELKHART GENERAL HOSPITAL","600 E BLVD","ELKHART","IN","46514","ELKHART","N/A","N/A","N/A","N/A","0.8947","0 out of 10","0 out of 9","0 out of 10","0"
"150021","PARKVIEW REGIONAL MEDICAL CENTER","11109 PARKVIEW PLAZA DRIVE","FORT WAYNE","IN","46805","ALLEN","N/A","N/A","N/A","N/A","0.9348","2 out of 10","0 out of 9","2 out of 10","2"
"150022","FRANCISCAN ST ELIZABETH HEALTH - CRAWFORDSVILLE","1710 LAFAYETTE RD","CRAWFORDSVILLE","IN","47933","MONTGOMERY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150023","UNION HOSPITAL INC","1606 N SEVENTH ST","TERRE HAUTE","IN","47804","VIGO","N/A","N/A","N/A","N/A","0.7755","0 out of 10","0 out of 9","0 out of 10","0"
"150024","WILLIAM N WISHARD MEMORIAL HOSPITAL","1001 W 10TH ST","INDIANAPOLIS","IN","46202","MARION","N/A","N/A","N/A","N/A","0.8000","0 out of 10","N/A","0 out of 10","0"
"150026","IU HEALTH GOSHEN HOSPITAL","200 HIGH PARK AVE","GOSHEN","IN","46526","ELKHART","N/A","N/A","N/A","N/A","1.0000","10 out of 10","N/A","10 out of 10","10"
"150030","HENRY COUNTY MEMORIAL HOSPITAL","1000 N 16TH ST","NEW CASTLE","IN","47362","HENRY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150034","ST MARY MEDICAL CENTER INC","1500 S LAKE PARK AVE","HOBART","IN","46342","LAKE","N/A","N/A","N/A","N/A","0.8125","0 out of 10","1 out of 9","1 out of 10","1"
"150035","PORTER REGIONAL HOSPITAL","85 EAST US HWY 6","VALPARAISO","IN","46383","PORTER","N/A","N/A","N/A","N/A","0.9630","5 out of 10","6 out of 9","6 out of 10","6"
"150037","HANCOCK REGIONAL HOSPITAL","801 N STATE ST","GREENFIELD","IN","46140","HANCOCK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150038","INDIANA UNIVERSITY HEALTH MORGAN HOSPITAL INC","2209 JOHN R WOODEN DR","MARTINSVILLE","IN","46151","MORGAN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150042","GOOD SAMARITAN HOSPITAL","520 S 7TH ST","VINCENNES","IN","47591","KNOX","N/A","N/A","N/A","N/A","0.9474","4 out of 10","6 out of 9","6 out of 10","6"
"150044","FLOYD MEMORIAL HOSPITAL AND HEALTH SERVICES","1850 STATE ST","NEW ALBANY","IN","47150","FLOYD","N/A","N/A","N/A","N/A","0.8529","0 out of 10","0 out of 9","0 out of 10","0"
"150045","DEKALB HEALTH","1316 E SEVENTH ST","AUBURN","IN","46706","DE KALB","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150046","TERRE HAUTE REGIONAL HOSPITAL","3901 S SEVENTH ST","TERRE HAUTE","IN","47802","VIGO","N/A","N/A","N/A","N/A","0.9333","2 out of 10","0 out of 9","2 out of 10","2"
"150047","ST JOSEPH HOSPITAL","700 BROADWAY","FORT WAYNE","IN","46802","ALLEN","N/A","N/A","N/A","N/A","0.8571","0 out of 10","0 out of 9","0 out of 10","0"
"150048","REID HOSPITAL & HEALTH CARE SERVICES","1100 REID PKWY","RICHMOND","IN","47374","WAYNE","N/A","N/A","N/A","N/A","0.9429","3 out of 10","0 out of 9","3 out of 10","3"
"150051","INDIANA UNIVERSITY HEALTH BLOOMINGTON HOSPITAL","601 W SECOND ST","BLOOMINGTON","IN","47403","MONROE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"150056","INDIANA UNIVERSITY HEALTH","1701 N SENATE BLVD","INDIANAPOLIS","IN","46206","MARION","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"150057","FRANCISCAN ST FRANCIS HEALTH - MOORESVILLE","1201 HADLEY RD","MOORESVILLE","IN","46158","MORGAN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150058","MEMORIAL HOSPITAL OF SOUTH BEND","615 N MICHIGAN ST","SOUTH BEND","IN","46601","ST. JOSEPH","N/A","N/A","N/A","N/A","0.9333","2 out of 10","0 out of 9","2 out of 10","2"
"150059","RIVERVIEW HOSPITAL","395 WESTFIELD RD","NOBLESVILLE","IN","46060","HAMILTON","N/A","N/A","N/A","N/A","0.8182","0 out of 10","0 out of 9","0 out of 10","0"
"150061","DAVIESS COMMUNITY HOSPITAL","1314 E WALNUT ST","WASHINGTON","IN","47501","DAVIESS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150064","FAYETTE REGIONAL HEALTH SYSTEM","1941 VIRGINIA AVE","CONNERSVILLE","IN","47331","FAYETTE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150065","SCHNECK MEDICAL CENTER","411 W TIPTON ST","SEYMOUR","IN","47274","JACKSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150069","KING'S DAUGHTERS' HOSPITAL AND HEALTH SERVICES,THE","ONE KINGS DAUGHTERS DR","MADISON","IN","47250","JEFFERSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150072","MEMORIAL HOSPITAL","1101 MICHIGAN AVE","LOGANSPORT","IN","46947","CASS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150074","COMMUNITY HOSPITAL EAST","1500 N RITTER AVE","INDIANAPOLIS","IN","46219","MARION","N/A","N/A","N/A","N/A","0.9615","5 out of 10","0 out of 9","5 out of 10","5"
"150075","BLUFFTON REGIONAL MEDICAL CENTER","303 S MAIN ST","BLUFFTON","IN","46714","WELLS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150076","SAINT JOSEPH'S REGIONAL MEDICAL CENTER - PLYMOUTH","1915 LAKE AVE","PLYMOUTH","IN","46563","MARSHALL","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150082","DEACONESS HOSPITAL INC","600 MARY ST","EVANSVILLE","IN","47747","VANDERBURGH","N/A","N/A","N/A","N/A","0.8980","0 out of 10","0 out of 9","0 out of 10","0"
"150084","ST VINCENT HOSPITAL & HEALTH SERVICES","2001 W 86TH ST","INDIANAPOLIS","IN","46260","MARION","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"150086","DEARBORN COUNTY HOSPITAL","600 WILSON CREEK RD","LAWRENCEBURG","IN","47025","DEARBORN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150088","SAINT JOHN'S HEALTH SYSTEM","2015 JACKSON ST","ANDERSON","IN","46016","MADISON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150089","INDIANA UNIVERSITY HEALTH BALL MEMORIAL HOSPITAL","2401 UNIVERSITY AVE","MUNCIE","IN","47303","DELAWARE","N/A","N/A","N/A","N/A","0.9630","5 out of 10","4 out of 9","5 out of 10","5"
"150090","FRANCISCAN ST MARGARET HEALTH - DYER","24 JOLIET ST","DYER","IN","46311","LAKE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"150091","PARKVIEW HUNTINGTON HOSPITAL","2001 STULTS RD","HUNTINGTON","IN","46750","HUNTINGTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150097","MAJOR HOSPITAL","150 W WASHINGTON ST","SHELBYVILLE","IN","46176","SHELBY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150100","ST MARY'S MEDICAL CENTER OF EVANSVILLE INC","3700 WASHINGTON AVE","EVANSVILLE","IN","47750","VANDERBURGH","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"150101","PARKVIEW WHITLEY HOSPITAL","1260 E SR 205","COLUMBIA CITY","IN","46725","WHITLEY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150102","INDIANA UNIVERSITY HEALTH STARKE HOSPITAL","102 E CULVER RD","KNOX","IN","46534","STARKE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150104","WITHAM HEALTH SERVICES","2605 N LEBANON ST","LEBANON","IN","46052","BOONE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150109","FRANCISCAN ST ELIZABETH HEALTH - LAFAYETTE EAST","1701 S CREASY LN","LAFAYETTE","IN","47905","TIPPECANOE","N/A","N/A","N/A","N/A","0.9500","4 out of 10","N/A","4 out of 10","4"
"150112","COLUMBUS REGIONAL HOSPITAL","2400 E 17TH ST","COLUMBUS","IN","47201","BARTHOLOMEW","N/A","N/A","N/A","N/A","0.9697","6 out of 10","0 out of 9","6 out of 10","6"
"150113","COMMUNITY HOSPITAL OF ANDERSON AND MADISON COUNTY","1515 N MADISON AVE","ANDERSON","IN","46011","MADISON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150115","MEMORIAL HOSPITAL AND HEALTH CARE CENTER","800 W 9TH ST","JASPER","IN","47546","DUBOIS","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"150125","COMMUNITY HOSPITAL","901 MACARTHUR BLVD","MUNSTER","IN","46321","LAKE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"150126","FRANCISCAN ST ANTHONY HEALTH - CROWN POINT","1201 S MAIN ST","CROWN POINT","IN","46307","LAKE","N/A","N/A","N/A","N/A","0.9167","0 out of 10","0 out of 9","0 out of 10","0"
"150128","COMMUNITY HOSPITAL SOUTH","1402 E COUNTY LINE RD S","INDIANAPOLIS","IN","46227","MARION","N/A","N/A","N/A","N/A","0.9412","3 out of 10","6 out of 9","6 out of 10","6"
"150129","WESTVIEW HOSPITAL","3630 GUION RD","INDIANAPOLIS","IN","46222","MARION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150133","KOSCIUSKO COMMUNITY HOSPITAL","2101 E DUBOIS DR","WARSAW","IN","46580","KOSCIUSKO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150146","PARKVIEW NOBLE HOSPITAL","401 SAWYER RD","KENDALLVILLE","IN","46755","NOBLE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150149","WOMEN'S HOSPITAL THE","4199 GATEWAY BLVD","NEWBURGH","IN","47630","WARRICK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150150","DUPONT HOSPITAL LLC","2520 E DUPONT RD","FORT WAYNE","IN","46825","ALLEN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150153","ST VINCENT HEART CENTER OF INDIANA LLC","10580 N MERIDIAN ST","INDIANAPOLIS","IN","46290","HAMILTON","N/A","N/A","N/A","N/A","0.9375","3 out of 10","0 out of 9","3 out of 10","3"
"150154","INDIANA HEART HOSPITAL THE","8075 N SHADELAND AVE","INDIANAPOLIS","IN","46250","MARION","N/A","N/A","N/A","N/A","0.8958","0 out of 10","0 out of 9","0 out of 10","0"
"150157","ST VINCENT CARMEL HOSPITAL INC","13500 N MERIDIAN ST","CARMEL","IN","46032","HAMILTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150158","IU HEALTH WEST HOSPITAL","1111 N RONALD REAGAN PKWY","AVON","IN","46123","HENDRICKS","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150160","INDIANA ORTHOPAEDIC HOSPITAL LLC","8400 NORTHWEST BLVD","INDIANAPOLIS","IN","46278","MARION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150161","INDIANA UNIVERSITY HEALTH NORTH HOSPITAL","11700 N MERIDIAN ST","CARMEL","IN","46032","HAMILTON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150162","FRANCISCAN ST FRANCIS HEALTH - INDIANAPOLIS","8111 S EMERSON AVE","INDIANAPOLIS","IN","46237","MARION","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"150164","MONROE HOSPITAL","4011 S MONROE MEDICAL PARK BLVD","BLOOMINGTON","IN","47403","MONROE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150165","FRANCISCAN PHYSICIANS HOSPITAL LLC","701 SUPERIOR AVE","MUNSTER","IN","46321","LAKE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150166","PINNACLE HOSPITAL","9301 CONNECTICUT DR","CROWN POINT","IN","46307","LAKE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150167","ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH LLC","11130 PARKVIEW CIRCLE DR","FORT WAYNE","IN","46845","ALLEN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150168","THE ORTHOPAEDIC HOSPITAL OF LUTHERAN HEALTH NETWOR","7952 W JEFFERSON BLVD","FT WAYNE","IN","46804","ALLEN","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150169","COMMUNITY HOSPITAL NORTH","7150 CLEARVISTA DR","INDIANAPOLIS","IN","46256","MARION","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150172","PHYSICIANS' MEDICAL CENTER LLC","4023 REAS LN","NEW ALBANY","IN","47150","FLOYD","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150173","INDIANA UNIVERSITY HEALTH ARNETT HOSPITAL","5165 MCCARTY LN","LAFAYETTE","IN","47905","TIPPECANOE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"150175","THE HEART HOSPITAL AT DEACONESS GATEWAY LLC","4007 GATEWAY BLVD","NEWBURGH","IN","47630","WARRICK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150176","KENTUCKIANA MEDICAL CENTER LLC","4601 MEDICAL PLAZA WAY","CLARKSVILLE","IN","47129","CLARK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"150177","UNITY MEDICAL AND SURGICAL HOSPITAL","4455 EDISON LAKES PKWY","MISHAWAKA","IN","46545","ST. JOSEPH","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160001","MARSHALLTOWN MEDICAL & SURGICAL CENTER","3 SOUTH 4TH AVENUE","MARSHALLTOWN","IA","50158","MARSHALL","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"160005","ST ANTHONY REGIONAL HOSPITAL & NURSIING HOME","311 SOUTH CLARK STREET","CARROLL","IA","51401","CARROLL","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160008","KEOKUK AREA HOSPITAL","1600 MORGAN STREET","KEOKUK","IA","52632","LEE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160013","TRINITY MUSCATINE","1518 MULBERRY AVENUE","MUSCATINE","IA","52761","MUSCATINE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160016","TRINITY REGIONAL MEDICAL CENTER","802 KENYON RD","FORT DODGE","IA","50501","WEBSTER","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"160024","IOWA LUTHERAN HOSPITAL","700 EAST UNIVERSITY AVENUE","DES MOINES","IA","50316","POLK","N/A","N/A","N/A","N/A","0.9333","2 out of 10","6 out of 9","6 out of 10","6"
"160028","ALEGENT HEALTH MERCY HOSPITAL","800 MERCY DRIVE","COUNCIL BLUFFS","IA","51503","POTTAWATTAMIE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"160029","MERCY HOSPITAL","500 E MARKET STREET","IOWA CITY","IA","52245","JOHNSON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"160030","MARY GREELEY MEDICAL CENTER","1111 DUFF AVENUE","AMES","IA","50010","STORY","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"160032","SKIFF MEDICAL CENTER","204 NORTH 4TH AVENUE EAST","NEWTON","IA","50208","JASPER","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160033","GENESIS MEDICAL CENTER-DAVENPORT","1227 EAST RUSHOLME STREET","DAVENPORT","IA","52803","SCOTT","N/A","N/A","N/A","N/A","0.9091","0 out of 10","0 out of 9","0 out of 10","0"
"160040","SARTORI MEMORIAL HOSPITAL","515 COLLEGE STREET","CEDAR FALLS","IA","50613","BLACK HAWK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160045","ST LUKES HOSPITAL","1026 A AVE NE","CEDAR RAPIDS","IA","52402","LINN","N/A","N/A","N/A","N/A","0.8667","0 out of 10","0 out of 9","0 out of 10","0"
"160047","JENNIE EDMUNDSON HOSPITAL","933 EAST PIERCE STREET","COUNCIL BLUFFS","IA","51503","POTTAWATTAMIE","N/A","N/A","N/A","N/A","0.9286","2 out of 10","6 out of 9","6 out of 10","6"
"160057","GREAT RIVER MEDICAL CENTER","1221 SOUTH GEAR AVENUE","WEST BURLINGTON","IA","52655","DES MOINES","N/A","N/A","N/A","N/A","0.8571","0 out of 10","4 out of 9","4 out of 10","4"
"160058","UNIVERSITY OF IOWA HOSPITAL & CLINICS","200 HAWKINS DRIVE","IOWA CITY","IA","52242","JOHNSON","N/A","N/A","N/A","N/A","0.8696","0 out of 10","4 out of 9","4 out of 10","4"
"160064","MERCY MEDICAL CENTER-NORTH IOWA","1000 FOURTH STREET SW","MASON CITY","IA","50401","CERRO GORDO","N/A","N/A","N/A","N/A","0.6875","0 out of 10","0 out of 9","0 out of 10","0"
"160067","COVENANT MEDICAL CENTER","3421 WEST NINTH STREET","WATERLOO","IA","50702","BLACK HAWK","N/A","N/A","N/A","N/A","0.9091","0 out of 10","3 out of 9","3 out of 10","3"
"160069","MERCY MEDICAL CENTER-DUBUQUE","250 MERCY DRIVE","DUBUQUE","IA","52001","DUBUQUE","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"160079","MERCY MEDICAL CENTER - CEDAR RAPIDS","701 10TH STREET SE","CEDAR RAPIDS","IA","52403","LINN","N/A","N/A","N/A","N/A","1.0000","10 out of 10","0 out of 9","10 out of 10","10"
"160080","MERCY MEDICAL CENTER-CLINTON","1410 NORTH 4TH STREET","CLINTON","IA","52732","CLINTON","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"160082","IOWA METHODIST MEDICAL CENTER","1200 PLEASANT STREET","DES MOINES","IA","50309","POLK","N/A","N/A","N/A","N/A","0.8125","0 out of 10","0 out of 9","0 out of 10","0"
"160083","MERCY MEDICAL CENTER-DES MOINES","1111 6TH AVE","DES MOINES","IA","50314","POLK","N/A","N/A","N/A","N/A","0.9836","8 out of 10","0 out of 9","8 out of 10","8"
"160089","OTTUMWA REGIONAL HEALTH CENTER","1001 E PENNSYLVANIA","OTTUMWA","IA","52501","WAPELLO","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160101","BROADLAWNS MEDICAL CENTER","1801 HICKMAN ROAD","DES MOINES","IA","50314","POLK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160104","TRINITY BETTENDORF","4500 UTICA RIDGE ROAD","BETTENDORF","IA","52722","SCOTT","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160110","ALLEN MEMORIAL HOSPITAL","1825 LOGAN AVENUE","WATERLOO","IA","50703","BLACK HAWK","N/A","N/A","N/A","N/A","1.0000","10 out of 10","9 out of 9","10 out of 10","10"
"160112","SPENCER MUNICIPAL HOSPITAL","1200 1ST AVENUE EAST","SPENCER","IA","51301","CLAY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160117","THE FINLEY HOSPITAL","350 NORTH GRANDVIEW AVENUE","DUBUQUE","IA","52001","DUBUQUE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160122","FORT MADISON COMMUNITY HOSPITAL","5445 AVE O","FORT MADISON","IA","52627","LEE","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160124","LAKES REGIONAL HEALTHCARE","2301 HIGHWAY 71","SPIRIT LAKE","IA","51360","DICKINSON","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160146","ST LUKES REGIONAL MEDICAL CENTER","2720 STONE PARK BOULEVARD","SIOUX CITY","IA","51104","WOODBURY","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160147","GRINNELL REGIONAL MEDICAL CENTER","210 FOURTH AVENUE","GRINNELL","IA","50112","POWESHIEK","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"160153","MERCY MEDICAL CENTER-SIOUX CITY","801 5TH ST BOX #316B","SIOUX CITY","IA","51101","WOODBURY","N/A","N/A","N/A","N/A","0.8000","0 out of 10","0 out of 9","0 out of 10","0"
