"Provider ID","Hospital Name","Address 1","Address 2","Address 3","City","State","ZIP Code","County Name","Phone Number","Measure","Rate","Sample","Footnote"
"360025","FIRELANDS REGIONAL MEDICAL CENTER","1111 HAYES AVENUE","","","SANDUSKY","OH","44870","ERIE","4195577400","Immunization for influenza","92","288","Data submitted were based on a sample of cases/patients"
"360026","GREENE MEMORIAL HOSPITAL","1141 NORTH MONROE DRIVE","","","XENIA","OH","45385","GREENE","9373522000","Immunization for influenza","95","169","Data submitted were based on a sample of cases/patients"
"360027","AKRON GENERAL MEDICAL CENTER","400 WABASH AVENUE","","","AKRON","OH","44307","SUMMIT","3303446000","Immunization for influenza","92","284","Data submitted were based on a sample of cases/patients"
"360029","WOOD COUNTY HOSPITAL","950 WEST WOOSTER STREET","","","BOWLING GREEN","OH","43402","WOOD","4193548900","Immunization for influenza","97","156","Data submitted were based on a sample of cases/patients"
"360032","GRAND LAKE HEALTH SYSTEM","200 SAINT CLAIR STREET","","","SAINT MARYS","OH","45885","AUGLAIZE","4193943335","Immunization for influenza","91","137","Data submitted were based on a sample of cases/patients"
"360035","MOUNT CARMEL HEALTH","793 WEST STATE STREET","","","COLUMBUS","OH","43222","FRANKLIN","6142345000","Immunization for influenza","88","260","Data submitted were based on a sample of cases/patients"
"360036","WOOSTER COMMUNITY HOSPITAL","1761 BEALL AVENUE","","","WOOSTER","OH","44691","WAYNE","3302638100","Immunization for influenza","99","245","Data submitted were based on a sample of cases/patients"
"360037","ST VINCENT CHARITY MEDICAL CENTER","2351 EAST 22ND STREET","","","CLEVELAND","OH","44115","CUYAHOGA","2168616200","Immunization for influenza","81","300","Data submitted were based on a sample of cases/patients"
"360039","GENESIS HEALTHCARE SYSTEM","2951 MAPLE AVENUE","","","ZANESVILLE","OH","43701","MUSKINGUM","7404545000","Immunization for influenza","81","276","Data submitted were based on a sample of cases/patients"
"360040","KNOX COMMUNITY HOSPITAL","1330 COSHOCTON ROAD","","","MOUNT VERNON","OH","43050","KNOX","7403939000","Immunization for influenza","95","150","Data submitted were based on a sample of cases/patients"
"360041","PARMA COMMUNITY GENERAL HOSPITAL","7007 POWERS BOULEVARD","","","PARMA","OH","44129","CUYAHOGA","4407433000","Immunization for influenza","91","310","Data submitted were based on a sample of cases/patients"
"360044","WAYNE HOSPITAL","835 SWEITZER STREET","","","GREENVILLE","OH","45331","DARKE","9375475722","Immunization for influenza","91","143","Data submitted were based on a sample of cases/patients"
"360046","MCCULLOUGH-HYDE MEMORIAL HOSPITAL","110 NORTH POPLAR STREET","","","OXFORD","OH","45056","BUTLER","5135232111","Immunization for influenza","94","152","Data submitted were based on a sample of cases/patients"
"360048","UNIVERSITY OF TOLEDO MEDICAL CENTER","3000 ARLINGTON AVENUE","","","TOLEDO","OH","43699","LUCAS","4193833407","Immunization for influenza","75","302","Data submitted were based on a sample of cases/patients"
"360051","MIAMI VALLEY HOSPITAL","ONE WYOMING STREET","","","DAYTON","OH","45409","MONTGOMERY","9372082701","Immunization for influenza","98","281","Data submitted were based on a sample of cases/patients"
"360052","GOOD SAMARITAN HOSPITAL","2222 PHILADELPHIA DRIVE","","","DAYTON","OH","45406","MONTGOMERY","9372782612","Immunization for influenza","99","299","Data submitted were based on a sample of cases/patients"
"360054","HOLZER MEDICAL CENTER","100 JACKSON PIKE","","","GALLIPOLIS","OH","45631","GALLIA","7404465000","Immunization for influenza","91","239","Data submitted were based on a sample of cases/patients"
"360055","TRUMBULL MEMORIAL HOSPITAL","1350 EAST MARKET STREET","","","WARREN","OH","44482","TRUMBULL","3308419011","Immunization for influenza","98","324","Data submitted were based on a sample of cases/patients"
"360056","MERCY HOSPITAL FAIRFIELD","3000 MACK ROAD","","","FAIRFIELD","OH","45014","BUTLER","5138707197","Immunization for influenza","98","295","Data submitted were based on a sample of cases/patients"
"360058","MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL","800 WEST MAIN STREET","","","COLDWATER","OH","45828","MERCER","4196784843","Immunization for influenza","90","119","Data submitted were based on a sample of cases/patients"
"360059","METROHEALTH SYSTEM","2500 METROHEALTH DRIVE","","","CLEVELAND","OH","44109","CUYAHOGA","2167787089","Immunization for influenza","81","290","Data submitted were based on a sample of cases/patients"
"360064","ST ELIZABETH HEALTH CENTER","1044 BELMONT AVENUE","","","YOUNGSTOWN","OH","44501","MAHONING","3307467211","Immunization for influenza","86","285","Data submitted were based on a sample of cases/patients"
"360065","FISHER-TITUS HOSPITAL","272 BENEDICT AVENUE","","","NORWALK","OH","44857","HURON","4196688101","Immunization for influenza","94","182","Data submitted were based on a sample of cases/patients"
"360066","ST RITA'S MEDICAL CENTER","730 WEST MARKET STREET","","","LIMA","OH","45801","ALLEN","4192273361","Immunization for influenza","90","303","Data submitted were based on a sample of cases/patients"
"360068","TOLEDO HOSPITAL THE","2142 NORTH COVE BOULEVARD","","","TOLEDO","OH","43606","LUCAS","4192917463","Immunization for influenza","76","253","Data submitted were based on a sample of cases/patients"
"360070","MERCY MEDICAL CENTER","1320 MERCY DRIVE NW","","","CANTON","OH","44708","STARK","3304891001","Immunization for influenza","92","388","Data submitted were based on a sample of cases/patients"
"360071","VAN WERT COUNTY HOSPITAL","1250 S WASHINGTON STREET","","","VAN WERT","OH","45891","VAN WERT","4192388627","Immunization for influenza","75","133","Data submitted were based on a sample of cases/patients"
"360072","FAIRFIELD MEDICAL CENTER","401 NORTH EWING STREET","","","LANCASTER","OH","43130","FAIRFIELD","7406878009","Immunization for influenza","90","271","Data submitted were based on a sample of cases/patients"
"360074","FLOWER HOSPITAL","5200 HARROUN ROAD","","","SYLVANIA","OH","43560","LUCAS","4198241444","Immunization for influenza","99","279","Data submitted were based on a sample of cases/patients"
"360075","UHHS RICHMOND HEIGHTS HOSPITAL","27100 CHARDON ROAD","","","RICHMOND HEIGHTS","OH","44143","CUYAHOGA","4405856170","Immunization for influenza","97","316","Data submitted were based on a sample of cases/patients"
"360076","ATRIUM MEDICAL CENTER","ONE MEDICAL CENTER DRIVE","","","FRANKLIN","OH","45005","WARREN","5134205102","Immunization for influenza","99","331","Data submitted were based on a sample of cases/patients"
"360077","FAIRVIEW HOSPITAL","18101 LORAIN AVENUE","","","CLEVELAND","OH","44111","CUYAHOGA","2164767000","Immunization for influenza","98","293","Data submitted were based on a sample of cases/patients"
"360078","ROBINSON MEMORIAL HOSPITAL","6847 N CHESTNUT","","","RAVENNA","OH","44266","PORTAGE","3302972300","Immunization for influenza","97","283","Data submitted were based on a sample of cases/patients"
"360079","KETTERING MEDICAL CENTER","3535 SOUTHERN BOULEVARD","","","KETTERING","OH","45429","MONTGOMERY","9372984331","Immunization for influenza","95","282","Data submitted were based on a sample of cases/patients"
"360080","EAST OHIO REGIONAL HOSPITAL","90 NORTH FOURTH STREET","","","MARTINS FERRY","OH","43935","BELMONT","7406334151","Immunization for influenza","87","780",""
"360081","MERCY ST CHARLES HOSPITAL","2600 NAVARRE AVENUE","","","OREGON","OH","43616","LUCAS","4196967200","Immunization for influenza","96","296","Data submitted were based on a sample of cases/patients"
"360082","EUCLID HOSPITAL","18901 LAKE SHORE BOULEVARD","","","EUCLID","OH","44119","CUYAHOGA","2165319000","Immunization for influenza","98","288","Data submitted were based on a sample of cases/patients"
"360084","AULTMAN HOSPITAL","2600 SIXTH STREET SW","","","CANTON","OH","44710","STARK","3304529911","Immunization for influenza","94","287","Data submitted were based on a sample of cases/patients"
"360085","OHIO STATE UNIVERSITY HOSPITALS","410 WEST 10TH AVENUE","","","COLUMBUS","OH","43210","FRANKLIN","6142939700","Immunization for influenza","72","265","Data submitted were based on a sample of cases/patients"
"360086","SPRINGFIELD REGIONAL MEDICAL CENTER","100 MEDICAL CENTER DRIVE","","","SPRINGFIELD","OH","45504","CLARK","9375231000","Immunization for influenza","85","279","Data submitted were based on a sample of cases/patients"
"360087","LUTHERAN HOSPITAL","1730 WEST 25TH STREET","","","CLEVELAND","OH","44113","CUYAHOGA","2166964300","Immunization for influenza","94","258","Data submitted were based on a sample of cases/patients"
"360089","MERCY TIFFIN HOSPITAL","45 ST LAWRENCE DRIVE","","","TIFFIN","OH","44883","SENECA","4194557000","Immunization for influenza","91","128","Data submitted were based on a sample of cases/patients"
"360090","ST LUKE'S HOSPITAL","5901 MONCLOVA ROAD","","","MAUMEE","OH","43537","LUCAS","4198935900","Immunization for influenza","88","295","Data submitted were based on a sample of cases/patients"
"360091","MEDINA HOSPITAL","1000 EAST WASHINGTON STREET","","","MEDINA","OH","44256","MEDINA","3307251000","Immunization for influenza","95","273","Data submitted were based on a sample of cases/patients"
"360092","MEMORIAL HOSPITAL OF UNION COUNTY","500 LONDON AVENUE","","","MARYSVILLE","OH","43040","UNION","9375782289","Immunization for influenza","91","137","Data submitted were based on a sample of cases/patients"
"360095","BLANCHARD VALLEY HOSPITAL","1900 SOUTH MAIN STREET","","","FINDLAY","OH","45840","HANCOCK","4194234500","Immunization for influenza","99","251","Data submitted were based on a sample of cases/patients"
"360096","EAST LIVERPOOL CITY HOSPITAL","425 WEST 5TH STREET","","","EAST LIVERPOOL","OH","43920","COLUMBIANA","3303857200","Immunization for influenza","94","178","Data submitted were based on a sample of cases/patients"
"360098","LAKE HEALTH","7590 AUBURN ROAD","","","CONCORD","OH","44077","LAKE","4409539600","Immunization for influenza","98","273","Data submitted were based on a sample of cases/patients"
"360107","BELLEVUE HOSPITAL","1400 WEST MAIN STREET","","","BELLEVUE","OH","44811","SANDUSKY","4194834040","Immunization for influenza","87","113","Data submitted were based on a sample of cases/patients"
"360109","COSHOCTON COUNTY MEMORIAL HOSPITAL","1460 ORANGE STREET","","","COSHOCTON","OH","43812","COSHOCTON","7406226411","Immunization for influenza","80","136","Data submitted were based on a sample of cases/patients"
"360112","MERCY ST VINCENT MEDICAL CENTER","2213 CHERRY STREET","","","TOLEDO","OH","43608","LUCAS","4192512323","Immunization for influenza","97","287","Data submitted were based on a sample of cases/patients"
"360113","MERCY FRANCISCAN HOSPITAL WESTERN HILLS","3131 QUEEN CITY AVENUE","","","CINCINNATI","OH","45238","HAMILTON","5133895915","Immunization for influenza","96","253","Data submitted were based on a sample of cases/patients"
"360116","SOUTHWEST REGIONAL MEDICAL CENTER","425 HOME STREET","","","GEORGETOWN","OH","45121","BROWN","5133787800","Immunization for influenza","93","151","Data submitted were based on a sample of cases/patients"
"360118","MEDCENTRAL HEALTH SYSTEM MANSFIELD HOSPITAL","335 GLESSNER AVENUE","","","MANSFIELD","OH","44903","RICHLAND","4195268000","Immunization for influenza","63","309","Data submitted were based on a sample of cases/patients"
"360121","COMMUNITY HOSPITALS AND WELLNESS CENTERS","433 WEST HIGH STREET","","","BRYAN","OH","43506","WILLIAMS","4196361131","Immunization for influenza","92","520",""
"360123","ST JOHN MEDICAL CENTER","29000 CENTER RIDGE ROAD","","","WESTLAKE","OH","44145","CUYAHOGA","4408358000","Immunization for influenza","80","299","Data submitted were based on a sample of cases/patients"
"360125","ASHTABULA COUNTY MEDICAL CENTER","2420 LAKE AVENUE","","","ASHTABULA","OH","44004","ASHTABULA","4409972262","Immunization for influenza","99","233","Data submitted were based on a sample of cases/patients"
"360131","ALLIANCE COMMUNITY HOSPITAL","200 EAST STATE STREET","","","ALLIANCE","OH","44601","STARK","3305967527","Immunization for influenza","92","158","Data submitted were based on a sample of cases/patients"
"360132","FORT HAMILTON HUGHES MEMORIAL HOSPITAL","630 EATON AVENUE","","","HAMILTON","OH","45013","BUTLER","5138672000","Immunization for influenza","97","310","Data submitted were based on a sample of cases/patients"
"360133","GRANDVIEW HOSPITAL & MEDICAL CENTER","405 GRAND AVENUE","","","DAYTON","OH","45405","MONTGOMERY","9377233312","Immunization for influenza","89","278","Data submitted were based on a sample of cases/patients"
"360134","GOOD SAMARITAN HOSPITAL","375 DIXMYTH AVENUE","","","CINCINNATI","OH","45220","HAMILTON","5138622601","Immunization for influenza","79","266","Data submitted were based on a sample of cases/patients"
"360137","UNIVERSITY HOSPITALS CASE MEDICAL CENTER","11100 EUCLID AVENUE","","","CLEVELAND","OH","44106","CUYAHOGA","2168441000","Immunization for influenza","95","275","Data submitted were based on a sample of cases/patients"
"360141","NORTHSIDE MEDICAL CENTER","500 GYPSY LANE","","","YOUNGSTOWN","OH","44501","MAHONING","3308841000","Immunization for influenza","97","295","Data submitted were based on a sample of cases/patients"
"360143","MARYMOUNT HOSPITAL","12300 MCCRACKEN ROAD","","","GARFIELD HEIGHTS","OH","44125","CUYAHOGA","2165810500","Immunization for influenza","99","315","Data submitted were based on a sample of cases/patients"
"360144","SOUTH POINTE HOSPITAL","20000 HARVARD ROAD","","","WARRENSVILLE HEIGHTS","OH","44122","CUYAHOGA","2164916000","Immunization for influenza","93","322","Data submitted were based on a sample of cases/patients"
"360145","EMH REGIONAL MEDICAL CENTER","630 EAST RIVER STREET","","","ELYRIA","OH","44035","LORAIN","4403297500","Immunization for influenza","93","301","Data submitted were based on a sample of cases/patients"
"360147","MARIETTA MEMORIAL HOSPITAL","401 MATTHEW STREET","","","MARIETTA","OH","45750","WASHINGTON","7403741400","Immunization for influenza","98","296","Data submitted were based on a sample of cases/patients"
"360148","POMERENE HOSPITAL","981 WOOSTER ROAD","","","MILLERSBURG","OH","44654","HOLMES","3306741015","Immunization for influenza","95","128","Data submitted were based on a sample of cases/patients"
