"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"IN","Percent of patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well.","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"IN","Patients who reported that they ""Always"" received help as soon as they wanted.","H_COMP_3_A_P","Patients always received help as soon as they wanted","70"
"IN","Percent of patients who reported that they ""Usually"" received help as soon as they wanted.","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"IN","Percent of patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted.","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","7"
"IN","Patients who reported that their pain was ""Always"" well controlled.","H_COMP_4_A_P","Pain was always well controlled","72"
"IN","Percent of patients who reported that their pain was ""Usually"" well controlled.","H_COMP_4_U_P","Pain was usually well controlled","23"
"IN","Percent of patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled.","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"IN","Patients who reported that staff ""Always"" explained about medicines before giving it to them.","H_COMP_5_A_P","Staff always explained","64"
"IN","Percent of patients who reported that staff ""Usually"" explained about medicines before giving it to them.","H_COMP_5_U_P","Staff usually explained","18"
"IN","Percent of patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them.","H_COMP_5_SN_P","Staff sometimes or never explained","18"
"IN","Patients who reported that their room and bathroom were ""Always"" clean.","H_CLEAN_HSP_A_P","Room was always clean","75"
"IN","Percent of patients who reported that their room and bathroom were ""Usually"" clean.","H_CLEAN_HSP_U_P","Room was usually clean","18"
"IN","Percent of patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean.","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","7"
"IN","Patients who reported that the area around their room was ""Always"" quiet at night.","H_QUIET_HSP_A_P","Always quiet at night","60"
"IN","Percent of patients who reported that the area around their room was ""Usually"" quiet at night.","H_QUIET_HSP_U_P","Usually quiet at night","31"
"IN","Percent of patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night.","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"IN","Patients at each hospital who reported that YES, they were given information about what to do during their recovery at home.","H_COMP_6_Y_P","Yes, staff did give patients this information","86"
"IN","Percent of patients who reported that they were not given information about what to do during their recovery at home.","H_COMP_6_N_P","No, staff did not give patients this information","14"
"IN","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","74"
"IN","Percent of patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_7_8","Patients who gave a rating of 7 or 8 (medium)","19"
"IN","Percent of patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_0_6","Patients who gave a rating of 6 or lower (low)","7"
"IN","Patients who reported YES, they would definitely recommend the hospital.","H_RECMND_DY","YES, patients would definitely recommend the hospital","73"
"IN","Percent of patients who reported YES, they would probably recommend the hospital.","H_RECMND_PY","YES, patients would probably recommend the hospital","23"
"IN","Percent of patients who reported NO, they would not recommend the hospital.","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","4"
"KS","Patients who reported that their nurses ""Always"" communicated well.","H_COMP_1_A_P","Nurses always communicated well","81"
"KS","Percent of patients who reported that their nurses ""Usually"" communicated well.","H_COMP_1_U_P","Nurses usually communicated well","16"
"KS","Percent of patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well.","H_COMP_1_SN_P","Nurses sometimes or never communicated well","3"
"KS","Patients who reported that their doctors ""Always"" communicated well.","H_COMP_2_A_P","Doctors always communicated well","84"
"KS","Percent of patients who reported that their doctors ""Usually"" communicated well.","H_COMP_2_U_P","Doctors usually communicated well","13"
"KS","Percent of patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well.","H_COMP_2_SN_P","Doctors sometimes or never communicated well","3"
"KS","Patients who reported that they ""Always"" received help as soon as they wanted.","H_COMP_3_A_P","Patients always received help as soon as they wanted","72"
"KS","Percent of patients who reported that they ""Usually"" received help as soon as they wanted.","H_COMP_3_U_P","Patients usually received help as soon as they wanted","22"
"KS","Percent of patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted.","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","6"
"KS","Patients who reported that their pain was ""Always"" well controlled.","H_COMP_4_A_P","Pain was always well controlled","72"
"KS","Percent of patients who reported that their pain was ""Usually"" well controlled.","H_COMP_4_U_P","Pain was usually well controlled","23"
"KS","Percent of patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled.","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"KS","Patients who reported that staff ""Always"" explained about medicines before giving it to them.","H_COMP_5_A_P","Staff always explained","66"
"KS","Percent of patients who reported that staff ""Usually"" explained about medicines before giving it to them.","H_COMP_5_U_P","Staff usually explained","19"
"KS","Percent of patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them.","H_COMP_5_SN_P","Staff sometimes or never explained","15"
"KS","Patients who reported that their room and bathroom were ""Always"" clean.","H_CLEAN_HSP_A_P","Room was always clean","76"
"KS","Percent of patients who reported that their room and bathroom were ""Usually"" clean.","H_CLEAN_HSP_U_P","Room was usually clean","17"
"KS","Percent of patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean.","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","7"
"KS","Patients who reported that the area around their room was ""Always"" quiet at night.","H_QUIET_HSP_A_P","Always quiet at night","65"
"KS","Percent of patients who reported that the area around their room was ""Usually"" quiet at night.","H_QUIET_HSP_U_P","Usually quiet at night","28"
"KS","Percent of patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night.","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","7"
"KS","Patients at each hospital who reported that YES, they were given information about what to do during their recovery at home.","H_COMP_6_Y_P","Yes, staff did give patients this information","86"
"KS","Percent of patients who reported that they were not given information about what to do during their recovery at home.","H_COMP_6_N_P","No, staff did not give patients this information","14"
"KS","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","76"
"KS","Percent of patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_7_8","Patients who gave a rating of 7 or 8 (medium)","19"
"KS","Percent of patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_0_6","Patients who gave a rating of 6 or lower (low)","5"
"KS","Patients who reported YES, they would definitely recommend the hospital.","H_RECMND_DY","YES, patients would definitely recommend the hospital","76"
"KS","Percent of patients who reported YES, they would probably recommend the hospital.","H_RECMND_PY","YES, patients would probably recommend the hospital","21"
"KS","Percent of patients who reported NO, they would not recommend the hospital.","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"KY","Patients who reported that their nurses ""Always"" communicated well.","H_COMP_1_A_P","Nurses always communicated well","81"
"KY","Percent of patients who reported that their nurses ""Usually"" communicated well.","H_COMP_1_U_P","Nurses usually communicated well","15"
"KY","Percent of patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well.","H_COMP_1_SN_P","Nurses sometimes or never communicated well","4"
"KY","Patients who reported that their doctors ""Always"" communicated well.","H_COMP_2_A_P","Doctors always communicated well","84"
"KY","Percent of patients who reported that their doctors ""Usually"" communicated well.","H_COMP_2_U_P","Doctors usually communicated well","12"
"KY","Percent of patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well.","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"KY","Patients who reported that they ""Always"" received help as soon as they wanted.","H_COMP_3_A_P","Patients always received help as soon as they wanted","69"
