"State","Condition","Measure Name","Measure Code","Score"
"UT","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","98"
"VA","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","98"
"VI","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","97"
"VT","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","99"
"WA","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","97"
"WI","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","98"
"WV","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","97"
"WY","Pneumonia Process of Care Measures","Pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics Higher percentages are better","PN_3b","97"
"AK","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
"AL","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
"AR","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","94"
"AS","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","Not Available"
"AZ","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
"CA","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","96"
"CO","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
"CT","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","96"
"DC","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
"DE","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","97"
"FL","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","97"
"GA","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
"GU","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","82"
"HI","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
"IA","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","93"
"ID","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","94"
"IL","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","94"
"IN","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","94"
"KS","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","91"
"KY","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","93"
"LA","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","92"
"MA","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","97"
"MD","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","96"
"ME","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","97"
"MI","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","96"
"MN","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","93"
"MO","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","94"
"MP","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","Not Available"
"MS","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","92"
"MT","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","94"
"NC","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","97"
"ND","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","92"
"NE","Pneumonia Process of Care Measures","Pneumonia patients given the most appropriate initial antibiotic(s) Higher percentages are better","PN_6","95"
