"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Number Of Cases"
"WA","243","Permanent cardiac pacemaker implant w CC","469"
"WI","243","Permanent cardiac pacemaker implant w CC","618"
"WV","243","Permanent cardiac pacemaker implant w CC","304"
"WY","243","Permanent cardiac pacemaker implant w CC","39"
"AK","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","156"
"AL","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1886"
"AR","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2464"
"AZ","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1799"
"CA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","6123"
"CO","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","920"
"CT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","932"
"DC","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","330"
"DE","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","478"
"FL","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","8026"
"GA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2598"
"HI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","180"
"IA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1590"
"ID","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","361"
"IL","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","4990"
"IN","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3026"
"KS","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","887"
"KY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2808"
"LA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1657"
"MA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1521"
"MD","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1230"
"ME","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","430"
"MI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","5127"
"MN","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2014"
"MO","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2904"
"MS","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1341"
"MT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","384"
"NC","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3536"
"ND","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","558"
"NE","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","646"
"NH","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","422"
"NJ","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2684"
"NM","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","491"
"NV","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","644"
"NY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","6582"
"OH","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","4383"
"OK","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1357"
"OR","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","743"
"PA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","4194"
"PR","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","255"
"RI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","194"
"SC","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1858"
"SD","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","484"
"TN","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3271"
"TX","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","6113"
"UT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","701"
"VA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2083"
"VI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","22"
"VT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","174"
"WA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1600"
"WI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1802"
"WV","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1137"
"WY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","149"
"AK","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","30"
"AL","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","575"
"AR","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","333"
"AZ","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","547"
"CA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1821"
"CO","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","266"
"CT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","271"
"DC","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","58"
"DE","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","115"
"FL","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","2035"
"GA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","510"
"GU","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","*"
"HI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","66"
"IA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","213"
"ID","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","88"
"IL","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","981"
"IN","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","476"
"KS","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","160"
"KY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","495"
"LA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","441"
"MA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","558"
"MD","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","374"
"ME","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","97"
"MI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","641"
"MN","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","346"
"MO","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","530"
"MS","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","371"
"MT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","72"
"NC","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","799"
"ND","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","57"
"NE","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","137"
"NH","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","72"
"NJ","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","869"
"NM","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","159"
"NV","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","136"
"NY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1300"
"OH","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","767"
"OK","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","326"
"OR","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","217"
"PA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","942"
"PR","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","173"
"RI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","68"
"SC","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","440"
"SD","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","83"
"TN","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","617"
"TX","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1723"
"UT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","166"
"VA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","567"
"VI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","*"
"VT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","33"
"WA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","425"
"WI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","357"
"WV","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","194"
"WY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","57"
"AK","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","17"
"AL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","448"
"AR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","227"
"AZ","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","383"
"CA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","1530"
"CO","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","276"
"CT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","153"
"DC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","29"
"DE","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","57"
"FL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","1505"
"GA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","500"
"HI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","37"
"IA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","177"
"ID","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","67"
"IL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","816"
"IN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","395"
"KS","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","174"
"KY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","391"
"LA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","337"
"MA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","286"
"MD","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","218"
"ME","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","58"
"MI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","520"
"MN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","255"
"MO","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","467"
"MS","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","261"
"MT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","57"
"NC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","631"
"ND","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","66"
"NE","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","122"
"NH","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","57"
"NJ","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","504"
"NM","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","125"
"NV","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","107"
"NY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","713"
"OH","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","608"
"OK","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","250"
"OR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","129"
"PA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","620"
"PR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","50"
"RI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","51"
"SC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","291"
"SD","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","75"
"TN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","443"
"TX","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","1645"
"UT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","122"
"VA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","432"
"VI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","*"
"VT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","17"
"WA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","284"
"WI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","297"
"WV","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","133"
"WY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","35"
"AK","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","33"
"AL","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","660"
"AR","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","338"
"AZ","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","579"
"CA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","2042"
"CO","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","310"
"CT","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","267"
"DC","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","36"
"DE","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","82"
"FL","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","2236"
"GA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","704"
"GU","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","*"
"HI","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","53"
"IA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","241"
"ID","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","102"
"IL","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","1351"
"IN","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","671"
"KS","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","301"
"KY","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","633"
"LA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","441"
"MA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","492"
"MD","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","507"
"ME","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","117"
"MI","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","795"
"MN","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","487"
"MO","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","740"
"MS","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","333"
"MT","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","76"
"NC","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","879"
"ND","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","75"
"NE","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","225"
"NH","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","114"
"NJ","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","875"
"NM","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","137"
"NV","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","214"
"NY","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","1220"
"OH","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","866"
"OK","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","391"
"OR","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","214"
"PA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","1057"
"PR","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","70"
"RI","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","70"
"SC","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","434"
"SD","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","130"
"TN","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","675"
"TX","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","2200"
"UT","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","136"
"VA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","622"
"VI","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","*"
"VT","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","30"
"WA","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","417"
"WI","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","417"
"WV","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","289"
"WY","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","44"
"AK","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","*"
"AL","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","63"
"AR","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","56"
"AZ","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","49"
"CA","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","299"
"CO","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","47"
"CT","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","46"
"DC","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","*"
"DE","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","19"
"FL","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","283"
"GA","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","92"
"HI","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","11"
"IA","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","28"
"ID","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","16"
"IL","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","175"
"IN","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","87"
"KS","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","31"
"KY","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","70"
"LA","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","49"
"MA","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","90"
"MD","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","80"
"ME","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","13"
"MI","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","154"
"MN","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","63"
"MO","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","65"
"MS","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","61"
"MT","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","18"
"NC","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","151"
"ND","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","16"
"NE","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","21"
"NH","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","20"
"NJ","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","141"
"NM","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","11"
"NV","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","26"
"NY","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","136"
"OH","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","156"
"OK","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","59"
"OR","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","28"
"PA","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","200"
"PR","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","21"
"RI","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","11"
"SC","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","69"
"SD","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","*"
"TN","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","114"
"TX","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","264"
"UT","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","19"
