"State","Condition","Measure Name","State Average"
"WA","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","78"
"WA","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","80"
"WA","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","85"
"WI","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"WI","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"WI","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","88"
"WI","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","97"
"WI","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","95"
"WI","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","90"
"WI","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","94"
"WI","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","45"
"WI","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","81"
"WI","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","90"
"WI","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","89"
"WI","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","89"
"WI","Heart Failure","Heart Failure Patients Given Discharge Instructions","77"
"WI","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","89"
"WI","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","75"
"WI","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","84"
"WI","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","97"
"WI","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"WI","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","87"
"WI","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","90"
"WI","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","94"
"WI","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","90"
"WI","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","95"
"WI","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","84"
"WI","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","87"
"WI","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","88"
"WV","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"WV","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"WV","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","82"
"WV","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","94"
"WV","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","90"
"WV","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","86"
"WV","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","91"
"WV","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","42"
"WV","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","76"
"WV","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","89"
"WV","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","81"
"WV","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","87"
"WV","Heart Failure","Heart Failure Patients Given Discharge Instructions","71"
"WV","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","90"
"WV","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","75"
"WV","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","78"
"WV","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","91"
"WV","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","99"
"WV","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","83"
"WV","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","85"
"WV","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","90"
"WV","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","80"
"WV","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","81"
"WV","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","77"
"WV","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","79"
"WV","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","74"
"WY","Children&#8217;s Asthma Care","Children Who Received Reliever Medication While Hospitalized for Asthma",
"WY","Children&#8217;s Asthma Care","Children Who Received Systemic Corticosteroid Medication (oral and IV Medication That Reduces Inflammation and Controls Symptoms) While Hospitalized for Asthma",
"WY","Heart Attack","Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","99"
"WY","Heart Attack","Heart Attack Patients Given Aspirin at Arrival","92"
"WY","Heart Attack","Heart Attack Patients Given Aspirin at Discharge","92"
"WY","Heart Attack","Heart Attack Patients Given Beta Blocker at Arrival","86"
"WY","Heart Attack","Heart Attack Patients Given Beta Blocker at Discharge","89"
"WY","Heart Attack","Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival","56"
"WY","Heart Attack","Heart Attack Patients Given PCI Within 90 Minutes Of Arrival","89"
"WY","Heart Attack","Heart Attack Patients Given Smoking Cessation Advice/Counseling","66"
"WY","Heart Failure","Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD)","79"
"WY","Heart Failure","Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function","62"
"WY","Heart Failure","Heart Failure Patients Given Discharge Instructions","49"
"WY","Heart Failure","Heart Failure Patients Given Smoking Cessation Advice/Counseling","87"
"WY","Pneumonia","Pneumonia Patients Assessed and Given Influenza Vaccination","71"
"WY","Pneumonia","Pneumonia Patients Assessed and Given Pneumococcal Vaccination","76"
"WY","Pneumonia","Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival","96"
"WY","Pneumonia","Pneumonia Patients Given Oxygenation Assessment","100"
"WY","Pneumonia","Pneumonia Patients Given Smoking Cessation Advice/Counseling","71"
"WY","Pneumonia","Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s)","89"
"WY","Pneumonia","Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics","91"
"WY","Surgical Infection Prevention","Surgery Patients Who Received Preventative Antibiotic(s) One Hour Before Incision","86"
"WY","Surgical Infection Prevention","Surgery Patients Who Received the Appropriate Preventative Antibiotic(s) for Their Surgery","89"
"WY","Surgical Infection Prevention","Surgery Patients Who Received Treatment To Prevent Blood Clots Within 24 Hours Before or After Selected Surgeries to Prevent Blood Clots","82"
"WY","Surgical Infection Prevention","Surgery Patients Whose Doctors Ordered Treatments to Prevent Blood Clots (Venous Thromboembolism) For Certain Types of Surgeries","84"
"WY","Surgical Infection Prevention","Surgery Patients Whose Preventative Antibiotic(s) are Stopped Within 24 hours After Surgery","84"
