"Provider Number","Hospital Name","State","Measure Code","Measure Name","Measure Response"
"'241300'","MAHNOMEN HEALTH CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241301'","LAKEWOOD HEALTH CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241302'","SANFORD WESTBROOK MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241303'","SANFORD TRACY","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241304'","MERITCARE WHEATON MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241305'","RIVERWOOD HEALTHCARE CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241306'","RENVILLE COUNTY HOSPITAL AND CLINICS","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241308'","LAKE VIEW MEMORIAL HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241309'","PINE MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'241311'","SIBLEY MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241312'","COOK HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241313'","BRIDGES MEDICAL SERVICES","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241314'","JOHNSON MEMORIAL HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241315'","SANFORD JACKSON MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241316'","BIGFORK VALLEY HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241317'","COOK COUNTY NORTHSHORE HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241318'","ELY BLOOMENSON COMMUNITY HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241319'","MURRAY COUNTY MEMORIAL HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241320'","RIVERVIEW HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241321'","HOLY TRINITY HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241322'","RAINY LAKE MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241323'","MADELIA COMMUNITY HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241325'","CHIPPEWA COUNTY HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241326'","CENTRACARE HEALTH SYSTEM - LONG PRAIRIE","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241327'","SLEEPY EYE MUNICIPAL HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241328'","CLEARWATER HEALTH SERVICES","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241329'","LAKEWOOD HEALTH SYSTEM","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241330'","CENTRACARE HEALTH SYSTEM - MELROSE HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'241331'","ALBANY AREA HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241332'","WINDOM AREA HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241333'","ST JAMES MEDICAL CENTER - MAYO HEALTH SYSTEM","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241334'","RIVER'S EDGE HOSPITAL & CLINIC","MN","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'241335'","ST ELIZABETH MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241336'","KITTSON MEMORIAL HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241337'","NORTH VALLEY HEALTH CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241338'","LAKE CITY MEDICAL CENTER MAYO HEALTH SYSTEM","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241339'","HENDRICKS COMMUNITY HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241340'","NORTHERN PINES MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241341'","APPLETON MUNICIPAL HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'241342'","ORTONVILLE AREA HEALTH SERVICES","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241343'","MUNICIPAL HOSPITAL AND GRANITE MANOR","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241344'","LIFECARE MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241345'","WASECA MEDICAL CENTER-MAYO HEALTH SYSTEM","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241346'","CANNON FALLS MED CTR MAYO","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241347'","SANFORD CANBY MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241348'","TYLER HEALTHCARE CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241349'","PAYNESVILLE AREA HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241350'","MERCY HOSPITAL & HEALTH CARE CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241351'","REDWOOD AREA HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241352'","SPRINGFIELD MEDICAL CENTER MAYO HEALTH SYSTEM","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241353'","CUYUNA REGIONAL MEDICAL CENTER","MN","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'241354'","TRI COUNTY HOSPITAL","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241355'","GLENCOE REGIONAL HEALTH SERVICES","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241356'","MILLE LACS HEALTH SYSTEM","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241357'","FIRST CARE MEDICAL SERVICES","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'241359'","AVERA MARSHALL REGIONAL MEDICAL CTR","MN","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161337'","VAN BUREN COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161338'","MERCY HOSPITAL OF FRANCISCAN SISTERS-OELWEIN","IA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'161339'","WAVERLY HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'161340'","DECATUR COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161341'","LUCAS COUNTY HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161342'","MONROE COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161343'","REGIONAL MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161344'","WASHINGTON COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161345'","OSCEOLA COMMUNITY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161346'","SIOUX CENTER COMMUNITY HOSPITAL & HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161348'","CLARKE COUNTY PUBLIC HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161350'","STEWART MEMORIAL COMMUNITY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161351'","AVERA HOLY FAMILY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161352'","CLARINDA REGIONAL HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161353'","KOSSUTH REGIONAL HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161354'","HORN MEMORIAL HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161355'","KNOXVILLE HOSPITAL & CLINICS","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161356'","HENRY COUNTY HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161357'","PALO ALTO COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161358'","WAYNE COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161359'","BURGESS HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161360'","ORANGE CITY AREA HEALTH SYSTEM","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161361'","VAN DIEST MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161362'","CHEROKEE REGIONAL MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161363'","MONTGOMERY COUNTY MEMORIAL HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161364'","JEFFERSON COUNTY HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'161365'","GREATER COMMUNITY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161366'","SHENANDOAH MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161367'","PELLA REGIONAL HEALTH CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161368'","FLOYD VALLEY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161369'","CRAWFORD COUNTY MEMORIAL HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161371'","WINNESHIEK MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161372'","BOONE COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161373'","RINGGOLD COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161374'","MYRTUE MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'161375'","BUENA VISTA REGIONAL MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161376'","CASS COUNTY MEMORIAL HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161377'","MERCY MEDICAL CENTER-CENTERVILLE","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161378'","MERCY MEDICAL CENTER-DYERSVILLE","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161379'","MAHASKA COUNTY HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161380'","ELLSWORTH MUNICIPAL HOSPITAL","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'161381'","SANFORD SHELDON MEDICAL CENTER","IA","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'170001'","NEWMAN REGIONAL HEALTH","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170006'","VIA CHRISTI HOSPITAL PITTSBURG INC","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170009'","SAINT JOHN HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170010'","MERCY HOSPITAL OF KANSAS INDEPENDENCE","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170012'","SALINA REGIONAL HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170013'","HAYS MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170014'","RANSOM MEMORIAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170016'","ST FRANCIS HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170017'","SUSAN B ALLEN MEMORIAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170020'","PROMISE REGIONAL MEDICAL CENTER HUTCHINSON INC","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170023'","ST CATHERINE HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170027'","PRATT REGIONAL MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170033'","CENTRAL KANSAS MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170039'","SUMNER REGIONAL MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170040'","UNIVERSITY OF KANSAS HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170049'","OLATHE MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170058'","MERCY HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170068'","SOUTHWEST MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170074'","GEARY COMMUNITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170075'","MERCY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170086'","STORMONT-VAIL HEALTHCARE","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170094'","COFFEY COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170103'","NEWTON MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170104'","SHAWNEE MISSION MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170105'","MEMORIAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170109'","MIAMI COUNTY MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170110'","BOB WILSON MEMORIAL GRANT COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170120'","LABETTE HEALTH","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170122'","VIA CHRISTI HOSPITALS WICHITA INC","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170123'","WESLEY MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170133'","CUSHING MEMORIAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170137'","LAWRENCE MEMORIAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170142'","MERCY REGIONAL HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170145'","COFFEYVILLE REGIONAL MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170146'","PROVIDENCE MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170150'","SOUTH CENTRAL KS REGIONAL MED CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170166'","MORTON COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170175'","WESTERN PLAINS MEDICAL COMPLEX","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170176'","OVERLAND PARK REG MED CTR","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170182'","MENORAH MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170183'","KANSAS SURGERY & RECOVERY CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170185'","SAINT LUKE'S SOUTH HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170186'","KANSAS HEART HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170187'","SALINA SURGICAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170188'","KANSAS CITY ORTHOPAEDIC INSTITUTE","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170190'","MANHATTAN SURGICAL HOSPITAL LLC","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170191'","GREAT BEND REGIONAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170192'","GALICHIA HEART HOSPITAL LLC","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170194'","DOCTORS HOSPITAL LLC","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170195'","HEARTLAND SURGICAL SPEC HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170196'","KANSAS SPINE HOSPITAL LLC","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'170197'","KANSAS MEDICAL CENTER LLC","KS","SM_PART_CARD","Cardiac Surgery Registry","Yes"
"'170198'","SUMMIT SURGICAL LLC","KS","SM_PART_CARD","Cardiac Surgery Registry","Does not have a Cardiac Surgery Program"
"'171300'","GRISELL MEMORIAL HOSPITAL DISTRICT #1","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171302'","OSWEGO COMMUNITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171304'","ASHLAND HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171306'","WICHITA COUNTY HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171309'","JEWELL COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171310'","CHEYENNE COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171312'","COMANCHE COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171313'","KEARNY COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171314'","JEFFERSON COUNTY MEMORIAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171315'","NEMAHA VALLEY COMMUNITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171316'","ANDERSON COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171317'","EDWARDS COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171318'","SEDAN CITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171319'","HOLTON COMMUNITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171321'","MEADE DISTRICT HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171322'","HAMILTON COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171325'","GRAHAM COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171327'","ELLSWORTH COUNTY MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171328'","OTTAWA COUNTY HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171331'","KIOWA DISTRICT HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171333'","CLARA BARTON HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171336'","NESS COUNTY HOSPITAL DISTRICT #2","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171337'","WAMEGO CITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171338'","SABETHA COMMUNITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171339'","GREENWOOD COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171340'","HERINGTON MUNICIPAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171341'","HIAWATHA COMMUNITY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171344'","WILSON MEDICAL CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171347'","SHERIDAN COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171348'","NORTON COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171349'","CLOUD COUNTY HEALTH CENTER","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171350'","RUSSELL REGIONAL HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171351'","WASHINGTON COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171353'","PHILLIPS COUNTY HOSPITAL","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
"'171354'","COMMUNITY HOSPITAL, ONAGA AND ST MARYS CAMPUS","KS","SM_PART_CARD","Cardiac Surgery Registry","Not Available"
