"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"WA","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","62"
"WV","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","64"
"WI","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","69"
"WY","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","69"
"AS","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","N/A"
"GU","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","N/A"
"MP","How often did patients receive help quickly from hospital staff?","H_COMP_3_A_P","Patients always received help as soon as they wanted","N/A"
"AL","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"AK","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"AZ","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"AR","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"CA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","65"
"CO","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"CT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"DE","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"DC","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","62"
"FL","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","67"
"GA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"HI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","64"
"ID","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"IL","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"IN","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"IA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"KS","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"KY","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"LA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","74"
"ME","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"MD","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","66"
"MA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"MI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"MN","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"MS","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"MO","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"MT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"NE","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"NV","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","66"
"NH","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"NJ","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","67"
"NM","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"NY","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","64"
"NC","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"ND","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"OH","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"OK","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"OR","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"PA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"PR","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"RI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"SC","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"SD","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"TN","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"TX","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","71"
"UT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"VT","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","72"
"VI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","65"
"VA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"WA","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"WV","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","68"
"WI","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","70"
"WY","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","69"
"AS","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"GU","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"MP","How often was patients pain well controlled?","H_COMP_4_A_P","Pain was always well controlled","N/A"
"AL","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"AK","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"AZ","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"AR","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"CA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"CO","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"CT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"DE","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"DC","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","13"
"FL","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"GA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"HI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","10"
"ID","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"IL","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"IN","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"IA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"KS","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"KY","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"LA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"ME","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"MD","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"MA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"MI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"MN","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"MS","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"MO","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"MT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"NE","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"NV","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"NH","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"NJ","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"NM","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"NY","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","10"
"NC","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"ND","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"OH","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"OK","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"OR","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"PA","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"PR","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","N/A"
"RI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"SC","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","8"
"SD","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","4"
"TN","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"TX","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","7"
"UT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","6"
"VT","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"VI","How often was patients pain well controlled?","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
