"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Denominator","Footnote","Measure Start Date","Measure End Date"
"IN","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","475",,"10/01/2012","09/30/2013"
"IN","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","146",,"10/01/2012","09/30/2013"
"IN","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","70",,"10/01/2012","09/30/2013"
"IN","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","78",,"10/01/2012","09/30/2013"
"IN","226","Cardiac defibrillator implant w/o cardiac cath w MCC","132",,"10/01/2012","09/30/2013"
"IN","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","542",,"10/01/2012","09/30/2013"
"IN","235","Coronary bypass w/o cardiac cath w MCC","183",,"10/01/2012","09/30/2013"
"IN","236","Coronary bypass w/o cardiac cath w/o MCC","699",,"10/01/2012","09/30/2013"
"IN","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","553",,"10/01/2012","09/30/2013"
"IN","243","Permanent cardiac pacemaker implant w CC","801",,"10/01/2012","09/30/2013"
"IN","244","Permanent cardiac pacemaker implant w/o CC/MCC","832",,"10/01/2012","09/30/2013"
"IN","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3026",,"10/01/2012","09/30/2013"
"IN","280","Acute myocardial infarction, discharged alive w MCC","1598",,"10/01/2012","09/30/2013"
"IN","281","Acute myocardial infarction, discharged alive w CC","1129",,"10/01/2012","09/30/2013"
"IN","282","Acute myocardial infarction, discharged alive w/o CC/MCC","711",,"10/01/2012","09/30/2013"
"IN","291","Heart failure and shock w MCC","4751",,"10/01/2012","09/30/2013"
"IN","292","Heart failure and shock w CC","5625",,"10/01/2012","09/30/2013"
"IN","293","Heart failure and shock w/o CC/MCC","2311",,"10/01/2012","09/30/2013"
"IN","313","Chest Pain","2840",,"10/01/2012","09/30/2013"
"IN","328","Stomach, esophageal duodenal proc w/o CC/MCC","266",,"10/01/2012","09/30/2013"
"IN","329","Major small and large bowel procedures w MCC","1103",,"10/01/2012","09/30/2013"
"IN","330","Major small and large bowel procedures w CC","1326",,"10/01/2012","09/30/2013"
"IN","331","Major small and large bowel procedures w/o CC/MCC","667",,"10/01/2012","09/30/2013"
"IN","353","Hernia procedures except inguinal and femoral w MCC","108",,"10/01/2012","09/30/2013"
"IN","354","Hernia procedures except inguinal and femoral w CC","242",,"10/01/2012","09/30/2013"
"IN","355","Hernia procedures except inguinal and femoral w/o CC/MCC","312",,"10/01/2012","09/30/2013"
"IN","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","87",,"10/01/2012","09/30/2013"
"IN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","395",,"10/01/2012","09/30/2013"
"IN","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","671",,"10/01/2012","09/30/2013"
"IN","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","476",,"10/01/2012","09/30/2013"
"IN","459","Spinal fusion except cervical w MCC","110",,"10/01/2012","09/30/2013"
"IN","460","Spinal fusion except cervical w/o MCC","1901",,"10/01/2012","09/30/2013"
"IN","461","Bilateral or multiple major joint procs of lower extremity w MCC","12",,"10/01/2012","09/30/2013"
"IN","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","315",,"10/01/2012","09/30/2013"
"IN","466","Revision of hip or knee replacement w MCC","93",,"10/01/2012","09/30/2013"
"IN","467","Revision of hip or knee replacement w CC","543",,"10/01/2012","09/30/2013"
"IN","468","Revision of hip or knee replacement w/o CC/MCC","405",,"10/01/2012","09/30/2013"
"IN","469","Major joint replacement or reattachment of lower extremity w MCC","718",,"10/01/2012","09/30/2013"
"IN","470","Major joint replacement or reattachment of lower extremity w/o MCC","11585",,"10/01/2012","09/30/2013"
"IN","471","Cervical spinal fusion w MCC","73",,"10/01/2012","09/30/2013"
"IN","472","Cervical spinal fusion w CC","226",,"10/01/2012","09/30/2013"
"IN","473","Cervical spinal fusion w/o CC/MCC","679",,"10/01/2012","09/30/2013"
"IN","477","Biopsies of musculoskeletal system and connective tissue w MCC","58",,"10/01/2012","09/30/2013"
"IN","478","Biopsies of musculoskeletal system and connective tissue w CC","154",,"10/01/2012","09/30/2013"
"IN","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","85",,"10/01/2012","09/30/2013"
"IN","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","319",,"10/01/2012","09/30/2013"
"IN","491","Back and neck proc exc spinal fusion w/o CC/MCC","523",,"10/01/2012","09/30/2013"
"IN","507","Major shoulder or elbow joint procedures w CC/MCC","12",,"10/01/2012","09/30/2013"
"IN","508","Major shoulder or elbow joint procedures w/o CC/MCC","15",,"10/01/2012","09/30/2013"
"IN","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","97",,"10/01/2012","09/30/2013"
"IN","637","Diabetes w MCC","582",,"10/01/2012","09/30/2013"
"IN","656","Kidney and ureter procedures for neoplasm w MCC","97",,"10/01/2012","09/30/2013"
"IN","657","Kidney and ureter procedures for neoplasm w CC","202",,"10/01/2012","09/30/2013"
"IN","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","175",,"10/01/2012","09/30/2013"
"IN","659","Kidney and ureter procedures for non-neoplasm w MCC","104",,"10/01/2012","09/30/2013"
"IN","668","Transurethral procedures w MCC","95",,"10/01/2012","09/30/2013"
"IN","673","Other kidney and urinary tract procedures w MCC","297",,"10/01/2012","09/30/2013"
"IN","674","Other kidney and urinary tract procedures w CC","193",,"10/01/2012","09/30/2013"
"IN","675","Other kidney and urinary tract procedures w/o CC/MCC","44",,"10/01/2012","09/30/2013"
"IN","713","Transurethral prostatectomy w CC/MCC","163",,"10/01/2012","09/30/2013"
"IN","714","Transurethral prostatectomy w/o CC/MCC","204",,"10/01/2012","09/30/2013"
"IN","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","465",,"10/01/2012","09/30/2013"
"IN","748","Female reproductive system reconstructive procedures","119",,"10/01/2012","09/30/2013"
"KS","038","Extracranial procedures w CC","182",,"10/01/2012","09/30/2013"
"KS","039","Extracranial procedures w/o CC/MCC","623",,"10/01/2012","09/30/2013"
"KS","190","Chronic obstructive pulmonary disease w MCC","970",,"10/01/2012","09/30/2013"
"KS","191","Chronic obstructive pulmonary disease w CC","1040",,"10/01/2012","09/30/2013"
"KS","192","Chronic obstructive pulmonary disease w/o CC/MCC","706",,"10/01/2012","09/30/2013"
"KS","193","Simple pneumonia and pleurisy w MCC","1336",,"10/01/2012","09/30/2013"
"KS","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","166",,"10/01/2012","09/30/2013"
"KS","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","234",,"10/01/2012","09/30/2013"
"KS","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","47",,"10/01/2012","09/30/2013"
"KS","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","29",,"10/01/2012","09/30/2013"
"KS","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","49",,"10/01/2012","09/30/2013"
"KS","226","Cardiac defibrillator implant w/o cardiac cath w MCC","55",,"10/01/2012","09/30/2013"
"KS","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","207",,"10/01/2012","09/30/2013"
"KS","235","Coronary bypass w/o cardiac cath w MCC","96",,"10/01/2012","09/30/2013"
"KS","236","Coronary bypass w/o cardiac cath w/o MCC","218",,"10/01/2012","09/30/2013"
"KS","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","187",,"10/01/2012","09/30/2013"
"KS","243","Permanent cardiac pacemaker implant w CC","397",,"10/01/2012","09/30/2013"
"KS","244","Permanent cardiac pacemaker implant w/o CC/MCC","334",,"10/01/2012","09/30/2013"
"KS","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","887",,"10/01/2012","09/30/2013"
"KS","280","Acute myocardial infarction, discharged alive w MCC","533",,"10/01/2012","09/30/2013"
"KS","281","Acute myocardial infarction, discharged alive w CC","349",,"10/01/2012","09/30/2013"
"KS","282","Acute myocardial infarction, discharged alive w/o CC/MCC","232",,"10/01/2012","09/30/2013"
"KS","291","Heart failure and shock w MCC","1439",,"10/01/2012","09/30/2013"
"KS","292","Heart failure and shock w CC","1779",,"10/01/2012","09/30/2013"
"KS","293","Heart failure and shock w/o CC/MCC","729",,"10/01/2012","09/30/2013"
"KS","313","Chest Pain","622",,"10/01/2012","09/30/2013"
"KS","328","Stomach, esophageal duodenal proc w/o CC/MCC","75",,"10/01/2012","09/30/2013"
"KS","329","Major small and large bowel procedures w MCC","439",,"10/01/2012","09/30/2013"
"KS","330","Major small and large bowel procedures w CC","688",,"10/01/2012","09/30/2013"
"KS","331","Major small and large bowel procedures w/o CC/MCC","261",,"10/01/2012","09/30/2013"
"KS","353","Hernia procedures except inguinal and femoral w MCC","35",,"10/01/2012","09/30/2013"
"KS","354","Hernia procedures except inguinal and femoral w CC","98",,"10/01/2012","09/30/2013"
"KS","355","Hernia procedures except inguinal and femoral w/o CC/MCC","75",,"10/01/2012","09/30/2013"
"KS","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","31",,"10/01/2012","09/30/2013"
"KS","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","174",,"10/01/2012","09/30/2013"
"KS","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","301",,"10/01/2012","09/30/2013"
"KS","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","160",,"10/01/2012","09/30/2013"
"KS","459","Spinal fusion except cervical w MCC","66",,"10/01/2012","09/30/2013"
"KS","460","Spinal fusion except cervical w/o MCC","970",,"10/01/2012","09/30/2013"
"KS","461","Bilateral or multiple major joint procs of lower extremity w MCC","Not Available","1","10/01/2012","09/30/2013"
"KS","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","84",,"10/01/2012","09/30/2013"
"KS","466","Revision of hip or knee replacement w MCC","43",,"10/01/2012","09/30/2013"
"KS","467","Revision of hip or knee replacement w CC","372",,"10/01/2012","09/30/2013"
"KS","468","Revision of hip or knee replacement w/o CC/MCC","177",,"10/01/2012","09/30/2013"
"KS","469","Major joint replacement or reattachment of lower extremity w MCC","342",,"10/01/2012","09/30/2013"
"KS","470","Major joint replacement or reattachment of lower extremity w/o MCC","6447",,"10/01/2012","09/30/2013"
"KS","471","Cervical spinal fusion w MCC","33",,"10/01/2012","09/30/2013"
"KS","472","Cervical spinal fusion w CC","94",,"10/01/2012","09/30/2013"
"KS","473","Cervical spinal fusion w/o CC/MCC","294",,"10/01/2012","09/30/2013"
"KS","477","Biopsies of musculoskeletal system and connective tissue w MCC","18",,"10/01/2012","09/30/2013"
"KS","478","Biopsies of musculoskeletal system and connective tissue w CC","73",,"10/01/2012","09/30/2013"
"KS","479","Biopsies of musculoskeletal system and connective tissue w/o CC/MCC","26",,"10/01/2012","09/30/2013"
"KS","490","Back and neck proc exc spinal fusion w CC/MCC or disc device/neurostim","287",,"10/01/2012","09/30/2013"
"KS","491","Back and neck proc exc spinal fusion w/o CC/MCC","416",,"10/01/2012","09/30/2013"
"KS","507","Major shoulder or elbow joint procedures w CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"KS","508","Major shoulder or elbow joint procedures w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"KS","515","Other musculoskelet sys and conn tiss O.R. proc w MCC","79",,"10/01/2012","09/30/2013"
"KS","637","Diabetes w MCC","152",,"10/01/2012","09/30/2013"
"KS","656","Kidney and ureter procedures for neoplasm w MCC","43",,"10/01/2012","09/30/2013"
"KS","657","Kidney and ureter procedures for neoplasm w CC","107",,"10/01/2012","09/30/2013"
"KS","658","Kidney and ureter procedures for neoplasm w/o CC/MCC","83",,"10/01/2012","09/30/2013"
"KS","659","Kidney and ureter procedures for non-neoplasm w MCC","48",,"10/01/2012","09/30/2013"
"KS","668","Transurethral procedures w MCC","37",,"10/01/2012","09/30/2013"
"KS","673","Other kidney and urinary tract procedures w MCC","113",,"10/01/2012","09/30/2013"
"KS","674","Other kidney and urinary tract procedures w CC","70",,"10/01/2012","09/30/2013"
"KS","675","Other kidney and urinary tract procedures w/o CC/MCC","Not Available","1","10/01/2012","09/30/2013"
"KS","713","Transurethral prostatectomy w CC/MCC","42",,"10/01/2012","09/30/2013"
"KS","714","Transurethral prostatectomy w/o CC/MCC","59",,"10/01/2012","09/30/2013"
"KS","743","Uterine and adnexa proc for non-malignancy w/o CC/MCC","117",,"10/01/2012","09/30/2013"
"KS","748","Female reproductive system reconstructive procedures","47",,"10/01/2012","09/30/2013"
"KY","038","Extracranial procedures w CC","279",,"10/01/2012","09/30/2013"
"KY","039","Extracranial procedures w/o CC/MCC","756",,"10/01/2012","09/30/2013"
"KY","190","Chronic obstructive pulmonary disease w MCC","4373",,"10/01/2012","09/30/2013"
"KY","191","Chronic obstructive pulmonary disease w CC","4026",,"10/01/2012","09/30/2013"
"KY","192","Chronic obstructive pulmonary disease w/o CC/MCC","3876",,"10/01/2012","09/30/2013"
"KY","193","Simple pneumonia and pleurisy w MCC","3831",,"10/01/2012","09/30/2013"
"KY","219","Cardiac valve and oth maj cardiothoracic proc w/o card cath w MCC","279",,"10/01/2012","09/30/2013"
"KY","220","Cardiac valve and oth maj cardiothoracic proc w/o card cath w CC","314",,"10/01/2012","09/30/2013"
"KY","221","Cardiac valve and oth maj cardiothoracic proc w/o card cath w/o CC/MCC","100",,"10/01/2012","09/30/2013"
"KY","224","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w MCC","42",,"10/01/2012","09/30/2013"
"KY","225","Cardiac defib implant w cardiac cath w/o AMI/HF/shock w/o MCC","54",,"10/01/2012","09/30/2013"
"KY","226","Cardiac defibrillator implant w/o cardiac cath w MCC","111",,"10/01/2012","09/30/2013"
"KY","227","Cardiac defibrillator implant w/o cardiac cath w/o MCC","330",,"10/01/2012","09/30/2013"
"KY","235","Coronary bypass w/o cardiac cath w MCC","162",,"10/01/2012","09/30/2013"
"KY","236","Coronary bypass w/o cardiac cath w/o MCC","425",,"10/01/2012","09/30/2013"
"KY","237","Major cardiovasc procedures w MCC or thoracic aortic aneurysm repair","404",,"10/01/2012","09/30/2013"
"KY","243","Permanent cardiac pacemaker implant w CC","526",,"10/01/2012","09/30/2013"
"KY","244","Permanent cardiac pacemaker implant w/o CC/MCC","563",,"10/01/2012","09/30/2013"
"KY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2808",,"10/01/2012","09/30/2013"
"KY","280","Acute myocardial infarction, discharged alive w MCC","1506",,"10/01/2012","09/30/2013"
"KY","281","Acute myocardial infarction, discharged alive w CC","1063",,"10/01/2012","09/30/2013"
"KY","282","Acute myocardial infarction, discharged alive w/o CC/MCC","661",,"10/01/2012","09/30/2013"
"KY","291","Heart failure and shock w MCC","3934",,"10/01/2012","09/30/2013"
"KY","292","Heart failure and shock w CC","4534",,"10/01/2012","09/30/2013"
"KY","293","Heart failure and shock w/o CC/MCC","1939",,"10/01/2012","09/30/2013"
"KY","313","Chest Pain","2787",,"10/01/2012","09/30/2013"
"KY","328","Stomach, esophageal duodenal proc w/o CC/MCC","204",,"10/01/2012","09/30/2013"
"KY","329","Major small and large bowel procedures w MCC","842",,"10/01/2012","09/30/2013"
"KY","330","Major small and large bowel procedures w CC","1113",,"10/01/2012","09/30/2013"
"KY","331","Major small and large bowel procedures w/o CC/MCC","517",,"10/01/2012","09/30/2013"
"KY","353","Hernia procedures except inguinal and femoral w MCC","86",,"10/01/2012","09/30/2013"
"KY","354","Hernia procedures except inguinal and femoral w CC","203",,"10/01/2012","09/30/2013"
"KY","355","Hernia procedures except inguinal and femoral w/o CC/MCC","228",,"10/01/2012","09/30/2013"
"KY","414","Cholecystectomy except by laparoscope w/o c.d.e. w MCC","70",,"10/01/2012","09/30/2013"
"KY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","391",,"10/01/2012","09/30/2013"
"KY","418","Laparoscopic cholecystectomy w/o c.d.e. w CC","633",,"10/01/2012","09/30/2013"
"KY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","495",,"10/01/2012","09/30/2013"
"KY","459","Spinal fusion except cervical w MCC","80",,"10/01/2012","09/30/2013"
"KY","460","Spinal fusion except cervical w/o MCC","990",,"10/01/2012","09/30/2013"
"KY","461","Bilateral or multiple major joint procs of lower extremity w MCC","Not Available","1","10/01/2012","09/30/2013"
"KY","462","Bilateral or multiple major joint procs of lower extremity w/o MCC","114",,"10/01/2012","09/30/2013"
"KY","466","Revision of hip or knee replacement w MCC","90",,"10/01/2012","09/30/2013"
"KY","467","Revision of hip or knee replacement w CC","445",,"10/01/2012","09/30/2013"
"KY","468","Revision of hip or knee replacement w/o CC/MCC","306",,"10/01/2012","09/30/2013"
"KY","469","Major joint replacement or reattachment of lower extremity w MCC","613",,"10/01/2012","09/30/2013"
"KY","470","Major joint replacement or reattachment of lower extremity w/o MCC","7764",,"10/01/2012","09/30/2013"
"KY","471","Cervical spinal fusion w MCC","49",,"10/01/2012","09/30/2013"
"KY","472","Cervical spinal fusion w CC","179",,"10/01/2012","09/30/2013"
"KY","473","Cervical spinal fusion w/o CC/MCC","599",,"10/01/2012","09/30/2013"
"KY","477","Biopsies of musculoskeletal system and connective tissue w MCC","54",,"10/01/2012","09/30/2013"
"KY","478","Biopsies of musculoskeletal system and connective tissue w CC","141",,"10/01/2012","09/30/2013"
