"Provider ID","Hospital Name","State","Measure ID","Measure Name","Measure Response","Footnote","Measure Start Date","Measure End Date"
"140288","ADVOCATE GOOD SAMARITAN HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"140288","ADVOCATE GOOD SAMARITAN HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"140288","ADVOCATE GOOD SAMARITAN HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"140288","ADVOCATE GOOD SAMARITAN HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"140289","ANDERSON HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"140289","ANDERSON HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"140289","ANDERSON HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"140289","ANDERSON HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"140289","ANDERSON HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"140289","ANDERSON HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"140289","ANDERSON HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"140290","ST ALEXIUS MEDICAL CENTER","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"140290","ST ALEXIUS MEDICAL CENTER","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"140290","ST ALEXIUS MEDICAL CENTER","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"140290","ST ALEXIUS MEDICAL CENTER","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"140290","ST ALEXIUS MEDICAL CENTER","IL","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"140290","ST ALEXIUS MEDICAL CENTER","IL","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"140290","ST ALEXIUS MEDICAL CENTER","IL","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","ACS_REGISTRY","Multispecialty surgical registry","Y",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Y",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"140291","ADVOCATE GOOD SHEPHERD HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"140292","ADVENTIST GLENOAKS","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"140292","ADVENTIST GLENOAKS","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"140292","ADVENTIST GLENOAKS","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"140292","ADVENTIST GLENOAKS","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"140292","ADVENTIST GLENOAKS","IL","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"140292","ADVENTIST GLENOAKS","IL","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"140292","ADVENTIST GLENOAKS","IL","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"140294","CROSSROADS COMMUNITY HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"140294","CROSSROADS COMMUNITY HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"140294","CROSSROADS COMMUNITY HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"140294","CROSSROADS COMMUNITY HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"140294","CROSSROADS COMMUNITY HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"140294","CROSSROADS COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"140294","CROSSROADS COMMUNITY HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"140300","PROVIDENT HOSPITAL OF CHICAGO","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"140300","PROVIDENT HOSPITAL OF CHICAGO","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"140300","PROVIDENT HOSPITAL OF CHICAGO","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"140300","PROVIDENT HOSPITAL OF CHICAGO","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"140300","PROVIDENT HOSPITAL OF CHICAGO","IL","SM_PART_GEN_SURG","General Surgery Registry","Y",,"01/01/2012","12/31/2012"
"140300","PROVIDENT HOSPITAL OF CHICAGO","IL","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"140300","PROVIDENT HOSPITAL OF CHICAGO","IL","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"140304","ADVENTIST BOLINGBROOK HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"141300","THOMAS H BOYD MEMORIAL HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141300","THOMAS H BOYD MEMORIAL HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141300","THOMAS H BOYD MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141300","THOMAS H BOYD MEMORIAL HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141301","JOHN & MARY KIRBY HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141301","JOHN & MARY KIRBY HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141301","JOHN & MARY KIRBY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141301","JOHN & MARY KIRBY HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141302","MIDWEST MEDICAL CENTER","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141302","MIDWEST MEDICAL CENTER","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141302","MIDWEST MEDICAL CENTER","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141302","MIDWEST MEDICAL CENTER","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141303","DR JOHN WARNER HOSPITAL","IL","OP_12","Able to receive lab results electronically","Not Available",,"01/01/2012","12/31/2012"
"141303","DR JOHN WARNER HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available",,"01/01/2012","12/31/2012"
"141303","DR JOHN WARNER HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Not Available",,"01/01/2012","12/31/2012"
"141303","DR JOHN WARNER HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141303","DR JOHN WARNER HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141303","DR JOHN WARNER HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141303","DR JOHN WARNER HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141304","GENESIS MEDICAL CENTER, ALEDO","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141304","GENESIS MEDICAL CENTER, ALEDO","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141304","GENESIS MEDICAL CENTER, ALEDO","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141304","GENESIS MEDICAL CENTER, ALEDO","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141305","MEMORIAL HOSPITAL","IL","OP_12","Able to receive lab results electronically","Not Available",,"01/01/2012","12/31/2012"
"141305","MEMORIAL HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available",,"01/01/2012","12/31/2012"
"141305","MEMORIAL HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Not Available",,"01/01/2012","12/31/2012"
"141305","MEMORIAL HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141305","MEMORIAL HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141305","MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141305","MEMORIAL HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141306","COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141306","COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141306","COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141306","COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141307","PINCKNEYVILLE COMMUNITY HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"141307","PINCKNEYVILLE COMMUNITY HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"141307","PINCKNEYVILLE COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","N",,"01/01/2012","12/31/2012"
"141307","PINCKNEYVILLE COMMUNITY HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","N",,"01/01/2012","12/31/2012"
"141309","ADVOCATE EUREKA  HOSPITAL","IL","OP_12","Able to receive lab results electronically","Not Available",,"01/01/2012","12/31/2012"
"141309","ADVOCATE EUREKA  HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available",,"01/01/2012","12/31/2012"
"141309","ADVOCATE EUREKA  HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Not Available",,"01/01/2012","12/31/2012"
"141309","ADVOCATE EUREKA  HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Does not have a Cardiac Surgery Program",,"01/01/2012","12/31/2012"
"141309","ADVOCATE EUREKA  HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","N",,"01/01/2012","12/31/2012"
"141309","ADVOCATE EUREKA  HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Y",,"01/01/2012","12/31/2012"
"141309","ADVOCATE EUREKA  HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Y",,"01/01/2012","12/31/2012"
"141310","MENDOTA COMMUNITY HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"141310","MENDOTA COMMUNITY HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"141310","MENDOTA COMMUNITY HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"141310","MENDOTA COMMUNITY HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141310","MENDOTA COMMUNITY HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141310","MENDOTA COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141310","MENDOTA COMMUNITY HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141311","FAIRFIELD MEMORIAL HOSPITAL","IL","OP_12","Able to receive lab results electronically","No",,"01/01/2012","12/31/2012"
"141311","FAIRFIELD MEMORIAL HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","No",,"01/01/2012","12/31/2012"
"141311","FAIRFIELD MEMORIAL HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"141311","FAIRFIELD MEMORIAL HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141311","FAIRFIELD MEMORIAL HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141311","FAIRFIELD MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141311","FAIRFIELD MEMORIAL HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141312","ROCHELLE COMMUNITY HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141312","ROCHELLE COMMUNITY HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141312","ROCHELLE COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141312","ROCHELLE COMMUNITY HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141313","MASON DISTRICT HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"141313","MASON DISTRICT HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available",,"01/01/2012","12/31/2012"
"141313","MASON DISTRICT HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Not Available",,"01/01/2012","12/31/2012"
"141313","MASON DISTRICT HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141313","MASON DISTRICT HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141313","MASON DISTRICT HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141313","MASON DISTRICT HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141315","ILLINI COMMUNITY HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"141315","ILLINI COMMUNITY HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"141315","ILLINI COMMUNITY HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"141315","ILLINI COMMUNITY HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141315","ILLINI COMMUNITY HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141315","ILLINI COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141315","ILLINI COMMUNITY HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141316","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","IL","OP_12","Able to receive lab results electronically","Not Available",,"01/01/2012","12/31/2012"
"141316","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available",,"01/01/2012","12/31/2012"
"141316","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Not Available",,"01/01/2012","12/31/2012"
"141316","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141316","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141316","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141316","HOOPESTON COMMUNITY MEMORIAL HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141317","GIBSON COMMUNITY HOSPITAL","IL","OP_12","Able to receive lab results electronically","Yes",,"01/01/2012","12/31/2012"
"141317","GIBSON COMMUNITY HOSPITAL","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Yes",,"01/01/2012","12/31/2012"
"141317","GIBSON COMMUNITY HOSPITAL","IL","OP_25","Safe Surgery Checklist Use","Yes",,"01/01/2012","12/31/2012"
"141317","GIBSON COMMUNITY HOSPITAL","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141317","GIBSON COMMUNITY HOSPITAL","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
"141317","GIBSON COMMUNITY HOSPITAL","IL","SM_PART_NURSE","Nursing care registry","Not Available",,"01/01/2012","12/31/2012"
"141317","GIBSON COMMUNITY HOSPITAL","IL","SM_PART_STROKE","Stroke care registry","Not Available",,"01/01/2012","12/31/2012"
"141318","OSF HOLY FAMILY MEDICAL CENTER","IL","OP_12","Able to receive lab results electronically","Not Available",,"01/01/2012","12/31/2012"
"141318","OSF HOLY FAMILY MEDICAL CENTER","IL","OP_17","Able to track patients’ lab results, tests, and referrals electronically between visits","Not Available",,"01/01/2012","12/31/2012"
"141318","OSF HOLY FAMILY MEDICAL CENTER","IL","OP_25","Safe Surgery Checklist Use","Not Available",,"01/01/2012","12/31/2012"
"141318","OSF HOLY FAMILY MEDICAL CENTER","IL","SM_PART_CARD","Cardiac surgery registry","Not Available",,"01/01/2012","12/31/2012"
"141318","OSF HOLY FAMILY MEDICAL CENTER","IL","SM_PART_GEN_SURG","General Surgery Registry","Not Available",,"01/01/2012","12/31/2012"
