"State","Condition","Measure Name","Measure Code","Score"
"DE","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","100"
"FL","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"GA","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"GU","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","93"
"HI","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"IA","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","96"
"ID","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","98"
"IL","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"IN","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","98"
"KS","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","94"
"KY","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","98"
"LA","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","97"
"MA","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"MD","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"ME","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","100"
"MI","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"MN","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","97"
"MO","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","98"
"MP","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","Not Available"
"MS","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","96"
"MT","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","93"
"NC","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","100"
"ND","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","94"
"NE","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","97"
"NH","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","100"
"NJ","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","100"
"NM","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","95"
"NV","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"NY","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"OH","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","100"
"OK","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","95"
"OR","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","98"
"PA","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"PR","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","93"
"RI","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"SC","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"SD","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","94"
"TN","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"TX","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"UT","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"VA","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","100"
"VI","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","97"
"VT","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"WA","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","99"
"WI","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","98"
"WV","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","98"
"WY","Heart Failure Process of Care Measures","Heart failure patients given an evaluation of Left Ventricular Systolic (LVS) function Higher percentages are better","HF_2","93"
"AK","Heart Failure Process of Care Measures","Heart failure patients given ACE inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD) Higher percentages are better","HF_3","98"
"AL","Heart Failure Process of Care Measures","Heart failure patients given ACE inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD) Higher percentages are better","HF_3","97"
"AR","Heart Failure Process of Care Measures","Heart failure patients given ACE inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD) Higher percentages are better","HF_3","96"
"AS","Heart Failure Process of Care Measures","Heart failure patients given ACE inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD) Higher percentages are better","HF_3","Not Available"
"AZ","Heart Failure Process of Care Measures","Heart failure patients given ACE inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD) Higher percentages are better","HF_3","97"
