"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"MD","Percent of patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted.","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","14"
"MD","Patients who reported that their pain was ""Always"" well controlled.","H_COMP_4_A_P","Pain was always well controlled","68"
"MD","Percent of patients who reported that their pain was ""Usually"" well controlled.","H_COMP_4_U_P","Pain was usually well controlled","23"
"MD","Percent of patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled.","H_COMP_4_SN_P","Pain was sometimes or never well controlled","9"
"MD","Patients who reported that staff ""Always"" explained about medicines before giving it to them.","H_COMP_5_A_P","Staff always explained","58"
"MD","Percent of patients who reported that staff ""Usually"" explained about medicines before giving it to them.","H_COMP_5_U_P","Staff usually explained","19"
"MD","Percent of patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them.","H_COMP_5_SN_P","Staff sometimes or never explained","23"
"MD","Patients who reported that their room and bathroom were ""Always"" clean.","H_CLEAN_HSP_A_P","Room was always clean","65"
"MD","Percent of patients who reported that their room and bathroom were ""Usually"" clean.","H_CLEAN_HSP_U_P","Room was usually clean","22"
"MD","Percent of patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean.","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","13"
"MD","Patients who reported that the area around their room was ""Always"" quiet at night.","H_QUIET_HSP_A_P","Always quiet at night","56"
"MD","Percent of patients who reported that the area around their room was ""Usually"" quiet at night.","H_QUIET_HSP_U_P","Usually quiet at night","31"
"MD","Percent of patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night.","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"MD","Patients at each hospital who reported that YES, they were given information about what to do during their recovery at home.","H_COMP_6_Y_P","Yes, staff did give patients this information","83"
"MD","Percent of patients who reported that they were not given information about what to do during their recovery at home.","H_COMP_6_N_P","No, staff did not give patients this information","17"
"MD","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","65"
"MD","Percent of patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_7_8","Patients who gave a rating of 7 or 8 (medium)","25"
"MD","Percent of patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_0_6","Patients who gave a rating of 6 or lower (low)","10"
"MD","Patients who reported YES, they would definitely recommend the hospital.","H_RECMND_DY","YES, patients would definitely recommend the hospital","67"
"MD","Percent of patients who reported YES, they would probably recommend the hospital.","H_RECMND_PY","YES, patients would probably recommend the hospital","27"
"MD","Percent of patients who reported NO, they would not recommend the hospital.","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","6"
"ME","Patients who reported that their nurses ""Always"" communicated well.","H_COMP_1_A_P","Nurses always communicated well","81"
"ME","Percent of patients who reported that their nurses ""Usually"" communicated well.","H_COMP_1_U_P","Nurses usually communicated well","16"
"ME","Percent of patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well.","H_COMP_1_SN_P","Nurses sometimes or never communicated well","3"
"ME","Patients who reported that their doctors ""Always"" communicated well.","H_COMP_2_A_P","Doctors always communicated well","83"
"ME","Percent of patients who reported that their doctors ""Usually"" communicated well.","H_COMP_2_U_P","Doctors usually communicated well","13"
"ME","Percent of patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well.","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"ME","Patients who reported that they ""Always"" received help as soon as they wanted.","H_COMP_3_A_P","Patients always received help as soon as they wanted","71"
"ME","Percent of patients who reported that they ""Usually"" received help as soon as they wanted.","H_COMP_3_U_P","Patients usually received help as soon as they wanted","22"
"ME","Percent of patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted.","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","7"
"ME","Patients who reported that their pain was ""Always"" well controlled.","H_COMP_4_A_P","Pain was always well controlled","73"
"ME","Percent of patients who reported that their pain was ""Usually"" well controlled.","H_COMP_4_U_P","Pain was usually well controlled","22"
"ME","Percent of patients who reported that their pain was ""Sometimes"" or ""Never"" well controlled.","H_COMP_4_SN_P","Pain was sometimes or never well controlled","5"
"ME","Patients who reported that staff ""Always"" explained about medicines before giving it to them.","H_COMP_5_A_P","Staff always explained","67"
"ME","Percent of patients who reported that staff ""Usually"" explained about medicines before giving it to them.","H_COMP_5_U_P","Staff usually explained","18"
"ME","Percent of patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them.","H_COMP_5_SN_P","Staff sometimes or never explained","15"
"ME","Patients who reported that their room and bathroom were ""Always"" clean.","H_CLEAN_HSP_A_P","Room was always clean","79"
"ME","Percent of patients who reported that their room and bathroom were ""Usually"" clean.","H_CLEAN_HSP_U_P","Room was usually clean","16"
"ME","Percent of patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean.","H_CLEAN_HSP_SN_P","Room was sometimes or never clean","5"
"ME","Patients who reported that the area around their room was ""Always"" quiet at night.","H_QUIET_HSP_A_P","Always quiet at night","59"
"ME","Percent of patients who reported that the area around their room was ""Usually"" quiet at night.","H_QUIET_HSP_U_P","Usually quiet at night","32"
"ME","Percent of patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night.","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"ME","Patients at each hospital who reported that YES, they were given information about what to do during their recovery at home.","H_COMP_6_Y_P","Yes, staff did give patients this information","87"
"ME","Percent of patients who reported that they were not given information about what to do during their recovery at home.","H_COMP_6_N_P","No, staff did not give patients this information","13"
"ME","Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_9_10","Patients who gave a rating of 9 or 10 (high)","74"
"ME","Percent of patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_7_8","Patients who gave a rating of 7 or 8 (medium)","20"
"ME","Percent of patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest).","H_HSP_RATING_0_6","Patients who gave a rating of 6 or lower (low)","6"
"ME","Patients who reported YES, they would definitely recommend the hospital.","H_RECMND_DY","YES, patients would definitely recommend the hospital","76"
"ME","Percent of patients who reported YES, they would probably recommend the hospital.","H_RECMND_PY","YES, patients would probably recommend the hospital","21"
"ME","Percent of patients who reported NO, they would not recommend the hospital.","H_RECMND_DN","NO, patients would not recommend the hospital (they probably would not or definitely would not recommend it)","3"
"MI","Patients who reported that their nurses ""Always"" communicated well.","H_COMP_1_A_P","Nurses always communicated well","79"
"MI","Percent of patients who reported that their nurses ""Usually"" communicated well.","H_COMP_1_U_P","Nurses usually communicated well","17"
"MI","Percent of patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well.","H_COMP_1_SN_P","Nurses sometimes or never communicated well","4"
"MI","Patients who reported that their doctors ""Always"" communicated well.","H_COMP_2_A_P","Doctors always communicated well","80"
"MI","Percent of patients who reported that their doctors ""Usually"" communicated well.","H_COMP_2_U_P","Doctors usually communicated well","16"
"MI","Percent of patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well.","H_COMP_2_SN_P","Doctors sometimes or never communicated well","4"
"MI","Patients who reported that they ""Always"" received help as soon as they wanted.","H_COMP_3_A_P","Patients always received help as soon as they wanted","69"
"MI","Percent of patients who reported that they ""Usually"" received help as soon as they wanted.","H_COMP_3_U_P","Patients usually received help as soon as they wanted","23"
"MI","Percent of patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted.","H_COMP_3_SN_P","Patients sometimes or never received help as soon as they wanted","8"
"MI","Patients who reported that their pain was ""Always"" well controlled.","H_COMP_4_A_P","Pain was always well controlled","71"
"MI","Percent of patients who reported that their pain was ""Usually"" well controlled.","H_COMP_4_U_P","Pain was usually well controlled","23"
