"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Number Of Cases"
"TN","235","Coronary bypass w/o cardiac cath w MCC","325"
"TX","235","Coronary bypass w/o cardiac cath w MCC","839"
"UT","235","Coronary bypass w/o cardiac cath w MCC","50"
"VA","235","Coronary bypass w/o cardiac cath w MCC","296"
"VT","235","Coronary bypass w/o cardiac cath w MCC","11"
"WA","235","Coronary bypass w/o cardiac cath w MCC","153"
"WI","235","Coronary bypass w/o cardiac cath w MCC","140"
"WV","235","Coronary bypass w/o cardiac cath w MCC","77"
"WY","235","Coronary bypass w/o cardiac cath w MCC","*"
"AK","244","Permanent cardiac pacemaker implant w/o CC/MCC","91"
"AL","244","Permanent cardiac pacemaker implant w/o CC/MCC","540"
"AR","244","Permanent cardiac pacemaker implant w/o CC/MCC","438"
"AZ","244","Permanent cardiac pacemaker implant w/o CC/MCC","715"
"CA","244","Permanent cardiac pacemaker implant w/o CC/MCC","2541"
"CO","244","Permanent cardiac pacemaker implant w/o CC/MCC","302"
"CT","244","Permanent cardiac pacemaker implant w/o CC/MCC","491"
"DC","244","Permanent cardiac pacemaker implant w/o CC/MCC","98"
"DE","244","Permanent cardiac pacemaker implant w/o CC/MCC","127"
"FL","244","Permanent cardiac pacemaker implant w/o CC/MCC","2853"
"GA","244","Permanent cardiac pacemaker implant w/o CC/MCC","771"
"GU","244","Permanent cardiac pacemaker implant w/o CC/MCC","*"
"HI","244","Permanent cardiac pacemaker implant w/o CC/MCC","74"
"IA","244","Permanent cardiac pacemaker implant w/o CC/MCC","389"
"ID","244","Permanent cardiac pacemaker implant w/o CC/MCC","108"
"IL","244","Permanent cardiac pacemaker implant w/o CC/MCC","1429"
"IN","244","Permanent cardiac pacemaker implant w/o CC/MCC","868"
"KS","244","Permanent cardiac pacemaker implant w/o CC/MCC","370"
"KY","244","Permanent cardiac pacemaker implant w/o CC/MCC","631"
"LA","244","Permanent cardiac pacemaker implant w/o CC/MCC","425"
"MA","244","Permanent cardiac pacemaker implant w/o CC/MCC","809"
"MD","244","Permanent cardiac pacemaker implant w/o CC/MCC","604"
"ME","244","Permanent cardiac pacemaker implant w/o CC/MCC","181"
"MI","244","Permanent cardiac pacemaker implant w/o CC/MCC","1211"
"MN","244","Permanent cardiac pacemaker implant w/o CC/MCC","520"
"MO","244","Permanent cardiac pacemaker implant w/o CC/MCC","800"
"MS","244","Permanent cardiac pacemaker implant w/o CC/MCC","431"
"MT","244","Permanent cardiac pacemaker implant w/o CC/MCC","99"
"NC","244","Permanent cardiac pacemaker implant w/o CC/MCC","1028"
"ND","244","Permanent cardiac pacemaker implant w/o CC/MCC","112"
"NE","244","Permanent cardiac pacemaker implant w/o CC/MCC","261"
"NH","244","Permanent cardiac pacemaker implant w/o CC/MCC","168"
"NJ","244","Permanent cardiac pacemaker implant w/o CC/MCC","1221"
"NM","244","Permanent cardiac pacemaker implant w/o CC/MCC","128"
"NV","244","Permanent cardiac pacemaker implant w/o CC/MCC","222"
"NY","244","Permanent cardiac pacemaker implant w/o CC/MCC","2445"
"OH","244","Permanent cardiac pacemaker implant w/o CC/MCC","1281"
"OK","244","Permanent cardiac pacemaker implant w/o CC/MCC","490"
"OR","244","Permanent cardiac pacemaker implant w/o CC/MCC","263"
"PA","244","Permanent cardiac pacemaker implant w/o CC/MCC","1698"
"PR","244","Permanent cardiac pacemaker implant w/o CC/MCC","97"
"RI","244","Permanent cardiac pacemaker implant w/o CC/MCC","82"
"SC","244","Permanent cardiac pacemaker implant w/o CC/MCC","635"
"SD","244","Permanent cardiac pacemaker implant w/o CC/MCC","170"
"TN","244","Permanent cardiac pacemaker implant w/o CC/MCC","883"
"TX","244","Permanent cardiac pacemaker implant w/o CC/MCC","2233"
"UT","244","Permanent cardiac pacemaker implant w/o CC/MCC","170"
"VA","244","Permanent cardiac pacemaker implant w/o CC/MCC","750"
"VI","244","Permanent cardiac pacemaker implant w/o CC/MCC","12"
"VT","244","Permanent cardiac pacemaker implant w/o CC/MCC","64"
"WA","244","Permanent cardiac pacemaker implant w/o CC/MCC","528"
"WI","244","Permanent cardiac pacemaker implant w/o CC/MCC","479"
"WV","244","Permanent cardiac pacemaker implant w/o CC/MCC","280"
"WY","244","Permanent cardiac pacemaker implant w/o CC/MCC","48"
"AK","243","Permanent cardiac pacemaker implant w CC","56"
"AL","243","Permanent cardiac pacemaker implant w CC","585"
"AR","243","Permanent cardiac pacemaker implant w CC","428"
"AZ","243","Permanent cardiac pacemaker implant w CC","682"
"CA","243","Permanent cardiac pacemaker implant w CC","2751"
"CO","243","Permanent cardiac pacemaker implant w CC","340"
"CT","243","Permanent cardiac pacemaker implant w CC","492"
"DC","243","Permanent cardiac pacemaker implant w CC","97"
"DE","243","Permanent cardiac pacemaker implant w CC","112"
"FL","243","Permanent cardiac pacemaker implant w CC","3068"
"GA","243","Permanent cardiac pacemaker implant w CC","788"
"GU","243","Permanent cardiac pacemaker implant w CC","*"
"HI","243","Permanent cardiac pacemaker implant w CC","84"
"IA","243","Permanent cardiac pacemaker implant w CC","354"
"ID","243","Permanent cardiac pacemaker implant w CC","89"
"IL","243","Permanent cardiac pacemaker implant w CC","1690"
"IN","243","Permanent cardiac pacemaker implant w CC","847"
"KS","243","Permanent cardiac pacemaker implant w CC","401"
"KY","243","Permanent cardiac pacemaker implant w CC","552"
"LA","243","Permanent cardiac pacemaker implant w CC","434"
"MA","243","Permanent cardiac pacemaker implant w CC","867"
"MD","243","Permanent cardiac pacemaker implant w CC","625"
"ME","243","Permanent cardiac pacemaker implant w CC","220"
"MI","243","Permanent cardiac pacemaker implant w CC","1424"
"MN","243","Permanent cardiac pacemaker implant w CC","642"
"MO","243","Permanent cardiac pacemaker implant w CC","825"
"MS","243","Permanent cardiac pacemaker implant w CC","400"
"MT","243","Permanent cardiac pacemaker implant w CC","93"
"NC","243","Permanent cardiac pacemaker implant w CC","1068"
"ND","243","Permanent cardiac pacemaker implant w CC","132"
"NE","243","Permanent cardiac pacemaker implant w CC","327"
"NH","243","Permanent cardiac pacemaker implant w CC","166"
"NJ","243","Permanent cardiac pacemaker implant w CC","1398"
"NM","243","Permanent cardiac pacemaker implant w CC","106"
"NV","243","Permanent cardiac pacemaker implant w CC","187"
"NY","243","Permanent cardiac pacemaker implant w CC","2136"
"OH","243","Permanent cardiac pacemaker implant w CC","1332"
"OK","243","Permanent cardiac pacemaker implant w CC","530"
"OR","243","Permanent cardiac pacemaker implant w CC","278"
"PA","243","Permanent cardiac pacemaker implant w CC","1877"
"PR","243","Permanent cardiac pacemaker implant w CC","54"
"RI","243","Permanent cardiac pacemaker implant w CC","85"
"SC","243","Permanent cardiac pacemaker implant w CC","624"
"SD","243","Permanent cardiac pacemaker implant w CC","139"
"TN","243","Permanent cardiac pacemaker implant w CC","859"
"TX","243","Permanent cardiac pacemaker implant w CC","2455"
"UT","243","Permanent cardiac pacemaker implant w CC","147"
"VA","243","Permanent cardiac pacemaker implant w CC","799"
"VI","243","Permanent cardiac pacemaker implant w CC","*"
"VT","243","Permanent cardiac pacemaker implant w CC","47"
"WA","243","Permanent cardiac pacemaker implant w CC","450"
"WI","243","Permanent cardiac pacemaker implant w CC","624"
"WV","243","Permanent cardiac pacemaker implant w CC","292"
"WY","243","Permanent cardiac pacemaker implant w CC","36"
"AK","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","131"
"AL","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2203"
"AR","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2357"
"AZ","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2045"
"CA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","6738"
"CO","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","954"
"CT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1184"
"DC","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","321"
"DE","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","451"
"FL","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","8290"
"GA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2973"
"HI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","157"
"IA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1499"
"ID","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","319"
"IL","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","4925"
"IN","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3239"
"KS","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","817"
"KY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3335"
"LA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1659"
"MA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1678"
"MD","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1724"
"ME","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","484"
"MI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","5472"
"MN","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1873"
"MO","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3247"
"MS","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1420"
"MT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","386"
"NC","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3799"
"ND","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","486"
"NE","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","793"
"NH","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","431"
"NJ","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2671"
"NM","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","370"
"NV","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","783"
"NY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","8361"
"OH","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","5175"
"OK","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1487"
"OR","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","720"
"PA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","4674"
"PR","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","286"
"RI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","174"
"SC","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2086"
"SD","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","497"
"TN","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","3244"
"TX","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","6035"
"UT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","577"
"VA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","2167"
"VI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","24"
"VT","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","137"
"WA","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1728"
"WI","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1691"
"WV","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","1077"
"WY","247","Perc cardiovasc proc w drug-eluting stent w/o MCC","157"
"AK","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","33"
"AL","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","595"
"AR","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","323"
"AS","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","*"
"AZ","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","583"
"CA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1953"
"CO","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","247"
"CT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","300"
"DC","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","57"
"DE","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","100"
"FL","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","2097"
"GA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","624"
"GU","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","*"
"HI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","63"
"IA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","239"
"ID","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","90"
"IL","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1178"
"IN","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","578"
"KS","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","234"
"KY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","552"
"LA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","453"
"MA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","602"
"MD","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","385"
"ME","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","108"
"MI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","705"
"MN","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","349"
"MO","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","652"
"MS","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","430"
"MT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","74"
"NC","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","879"
"ND","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","63"
"NE","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","161"
"NH","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","61"
"NJ","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","916"
"NM","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","175"
"NV","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","200"
"NY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1382"
"OH","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","848"
"OK","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","388"
"OR","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","234"
"PA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1032"
"PR","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","179"
"RI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","65"
"SC","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","523"
"SD","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","107"
"TN","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","627"
"TX","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","1941"
"UT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","158"
"VA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","629"
"VI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","12"
"VT","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","37"
"WA","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","406"
"WI","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","335"
"WV","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","236"
"WY","419","Laparoscopic cholecystectomy w/o c.d.e. w/o CC/MCC","34"
"AK","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","26"
"AL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","447"
"AR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","261"
"AZ","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","392"
"CA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","1499"
"CO","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","228"
"CT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","164"
"DC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","42"
"DE","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","55"
"FL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","1535"
"GA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","526"
"HI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","51"
"IA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","198"
"ID","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","68"
"IL","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","806"
"IN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","440"
"KS","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","182"
"KY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","409"
"LA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","319"
"MA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","299"
"MD","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","271"
"ME","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","71"
"MI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","530"
"MN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","240"
"MO","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","490"
"MS","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","253"
"MT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","59"
"NC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","643"
"ND","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","57"
"NE","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","134"
"NH","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","56"
"NJ","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","522"
"NM","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","108"
"NV","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","134"
"NY","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","733"
"OH","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","644"
"OK","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","299"
"OR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","119"
"PA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","618"
"PR","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","56"
"RI","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","63"
"SC","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","317"
"SD","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","52"
"TN","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","474"
"TX","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","1732"
"UT","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","113"
"VA","417","Laparoscopic cholecystectomy w/o c.d.e. w MCC","431"
