"State","HCAHPS Question","HCAHPS Measure Code","HCAHPS Answer Description","HCAHPS Answer Percent"
"NH","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","55"
"NJ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","51"
"NM","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","57"
"NY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","48"
"NC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","62"
"ND","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","59"
"OH","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","55"
"OK","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","65"
"OR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","53"
"PA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","50"
"PR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","N/A"
"RI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","50"
"SC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","66"
"SD","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","66"
"TN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","65"
"TX","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","66"
"UT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","59"
"VT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","53"
"VI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","49"
"VA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","57"
"WA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","51"
"WV","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","53"
"WI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","61"
"WY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","61"
"AS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","N/A"
"GU","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","N/A"
"MP","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_A_P","Always quiet at night","N/A"
"AL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","7"
"AK","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","11"
"AZ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"AR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"CA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","18"
"CO","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"CT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","17"
"DE","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"DC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","17"
"FL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","14"
"GA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"HI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","15"
"ID","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"IL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"IN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"IA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","7"
"KS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"KY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"LA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","7"
"ME","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"MD","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","14"
"MA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"MI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"MN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"MS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","7"
"MO","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","11"
"MT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"NE","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"NV","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","14"
"NH","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"NJ","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","17"
"NM","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"NY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","18"
"NC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"ND","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","10"
"OH","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"OK","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"OR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"PA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","15"
"PR","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"RI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"SC","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","7"
"SD","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","6"
"TN","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"TX","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"UT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","9"
"VT","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","11"
"VI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","16"
"VA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","12"
"WA","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","14"
"WV","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","13"
"WI","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"WY","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","8"
"AS","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"GU","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"MP","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_SN_P","Sometimes or never quiet at night","N/A"
"AL","How often was the area around patients rooms kept quiet at night?","H_QUIET_HSP_U_P","Usually quiet at night","24"
