"State","Diagnosis Related Group ID","Diagnosis Related Group Name","Medicare Average Payment Range","Number Of Cases"
"PA","292","Heart failure and shock w CC","1491 - 6197","13831"
"NY","292","Heart failure and shock w CC","2295 - 8699","15857"
"NH","292","Heart failure and shock w CC","5966 - 6401","785"
"MT","292","Heart failure and shock w CC","5297 - 5999","458"
"MN","292","Heart failure and shock w CC","5590 - 6520","2859"
"MA","292","Heart failure and shock w CC","6097 - 7384","6102"
"IN","292","Heart failure and shock w CC","5515 - 6067","5713"
"HI","292","Heart failure and shock w CC","6987 - 8295","456"
"DE","292","Heart failure and shock w CC","6098 - 7052","656"
"CA","292","Heart failure and shock w CC","1068 - 8443","16117"
"AL","292","Heart failure and shock w CC","5144 - 5699","4804"
"WA","313","Chest Pain","3456 - 3746","2264"
"GU","313","Chest Pain","2020","18"
"UT","313","Chest Pain","2874 - 3219","335"
"SC","313","Chest Pain","2952 - 3284","2712"
"NC","282","Acute myocardial infarction, discharged alive w/o CC/MCC","3997 - 5406","1513"
"MO","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4247 - 5307","764"
"MD","282","Acute myocardial infarction, discharged alive w/o CC/MCC","3239 - 7733","1099"
"KS","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4510 - 5596","264"
"IA","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4520 - 5139","439"
"FL","282","Acute myocardial infarction, discharged alive w/o CC/MCC","3657 - 5082","3096"
"CO","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4356 - 5372","271"
"AR","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4583 - 5094","446"
"WI","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4009 - 5551","583"
"VA","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4092 - 5332","1101"
"SD","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4548 - 5075","126"
"PA","282","Acute myocardial infarction, discharged alive w/o CC/MCC","1068 - 5245","2185"
"NY","282","Acute myocardial infarction, discharged alive w/o CC/MCC","1627 - 6867","3270"
"NH","282","Acute myocardial infarction, discharged alive w/o CC/MCC","5152 - 5550","161"
"MT","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4520 - 4985","86"
"MN","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4090 - 5557","573"
"MA","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4352 - 6244","1099"
"IN","282","Acute myocardial infarction, discharged alive w/o CC/MCC","4611 - 5129","894"
"HI","282","Acute myocardial infarction, discharged alive w/o CC/MCC","6051 - 7164","179"
"DE","282","Acute myocardial infarction, discharged alive w/o CC/MCC","5267 - 6078","124"
"CA","282","Acute myocardial infarction, discharged alive w/o CC/MCC","647 - 6955","3286"
"AL","282","Acute myocardial infarction, discharged alive w/o CC/MCC","3706 - 4903","685"
"AK","328","Stomach, esophageal duodenal proc w/o CC/MCC","11629 - 13780","20"
"AZ","328","Stomach, esophageal duodenal proc w/o CC/MCC","8309 - 9571","182"
"DC","328","Stomach, esophageal duodenal proc w/o CC/MCC","11469 - 12689","34"
"IL","328","Stomach, esophageal duodenal proc w/o CC/MCC","8235 - 10403","282"
"LA","328","Stomach, esophageal duodenal proc w/o CC/MCC","7264 - 9133","149"
"MI","328","Stomach, esophageal duodenal proc w/o CC/MCC","3205 - 10465","432"
"MS","328","Stomach, esophageal duodenal proc w/o CC/MCC","7629 - 8645","160"
"NE","328","Stomach, esophageal duodenal proc w/o CC/MCC","8244 - 11482","94"
"NV","328","Stomach, esophageal duodenal proc w/o CC/MCC","8292 - 9437","70"
"OR","328","Stomach, esophageal duodenal proc w/o CC/MCC","1068 - 10221","238"
"SC","328","Stomach, esophageal duodenal proc w/o CC/MCC","8071 - 9846","176"
"UT","328","Stomach, esophageal duodenal proc w/o CC/MCC","7944 - 9401","88"
"WA","328","Stomach, esophageal duodenal proc w/o CC/MCC","9051 - 10627","268"
"CT","328","Stomach, esophageal duodenal proc w/o CC/MCC","10334 - 11638","142"
"GA","328","Stomach, esophageal duodenal proc w/o CC/MCC","8312 - 10104","297"
"ID","328","Stomach, esophageal duodenal proc w/o CC/MCC","124 - 8752","61"
"KY","328","Stomach, esophageal duodenal proc w/o CC/MCC","7782 - 9521","181"
"ME","328","Stomach, esophageal duodenal proc w/o CC/MCC","8669 - 9773","51"
"ND","328","Stomach, esophageal duodenal proc w/o CC/MCC","7402 - 7921","44"
"NM","328","Stomach, esophageal duodenal proc w/o CC/MCC","36 - 9343","49"
"OK","328","Stomach, esophageal duodenal proc w/o CC/MCC","7364 - 8282","172"
"RI","328","Stomach, esophageal duodenal proc w/o CC/MCC","2390 - 11695","35"
"TX","328","Stomach, esophageal duodenal proc w/o CC/MCC","7997 - 9489","677"
"WY","328","Stomach, esophageal duodenal proc w/o CC/MCC","8383 - 9608","12"
"VT","328","Stomach, esophageal duodenal proc w/o CC/MCC","12462 - 12463","25"
"AR","328","Stomach, esophageal duodenal proc w/o CC/MCC","8078 - 8668","143"
"CO","328","Stomach, esophageal duodenal proc w/o CC/MCC","7984 - 9321","131"
"FL","328","Stomach, esophageal duodenal proc w/o CC/MCC","7605 - 9154","627"
"IA","328","Stomach, esophageal duodenal proc w/o CC/MCC","7746 - 8711","98"
"KS","328","Stomach, esophageal duodenal proc w/o CC/MCC","7511 - 8680","86"
"KY","291","Heart failure and shock w MCC","7715 - 9300","5160"
"ME","291","Heart failure and shock w MCC","8167 - 9615","1056"
"ND","291","Heart failure and shock w MCC","7490 - 8559","525"
"NM","291","Heart failure and shock w MCC","8157 - 9658","834"
"OK","291","Heart failure and shock w MCC","7601 - 8594","2718"
"AS","291","Heart failure and shock w MCC","2484","*"
"MP","291","Heart failure and shock w MCC","1708 - 3001","*"
"RI","291","Heart failure and shock w MCC","2405 - 10158","1092"
"TX","291","Heart failure and shock w MCC","8017 - 9518","18259"
"WY","291","Heart failure and shock w MCC","8355 - 10827","166"
"VT","291","Heart failure and shock w MCC","9093 - 12524","215"
"AR","291","Heart failure and shock w MCC","7717 - 8573","2493"
"CO","291","Heart failure and shock w MCC","5406 - 9186","1787"
"FL","291","Heart failure and shock w MCC","7609 - 8829","19935"
"IA","291","Heart failure and shock w MCC","7654 - 8629","1875"
"KS","291","Heart failure and shock w MCC","7573 - 8722","1807"
"MD","291","Heart failure and shock w MCC","5630 - 13274","6262"
"MO","291","Heart failure and shock w MCC","7615 - 8895","6322"
"NC","291","Heart failure and shock w MCC","8176 - 9266","9710"
"NJ","291","Heart failure and shock w MCC","9124 - 10945","9586"
"OH","291","Heart failure and shock w MCC","6723 - 8825","13635"
"PR","291","Heart failure and shock w MCC","4699 - 5451","1098"
"TN","291","Heart failure and shock w MCC","7483 - 8759","7107"
"VI","291","Heart failure and shock w MCC","3780 - 13113","18"
"WV","291","Heart failure and shock w MCC","7353 - 8619","2209"
"AL","291","Heart failure and shock w MCC","7472 - 8434","4998"
"CA","291","Heart failure and shock w MCC","8984 - 12687","19993"
"DE","291","Heart failure and shock w MCC","8843 - 10222","1096"
"HI","291","Heart failure and shock w MCC","10147 - 12028","608"
"IN","291","Heart failure and shock w MCC","8006 - 8998","6563"
"MA","291","Heart failure and shock w MCC","8673 - 10784","7086"
"MN","291","Heart failure and shock w MCC","7127 - 9360","2903"
"MT","291","Heart failure and shock w MCC","7606 - 8914","411"
"NH","291","Heart failure and shock w MCC","8651 - 9282","848"
"NY","291","Heart failure and shock w MCC","7215 - 13345","17665"
"PA","291","Heart failure and shock w MCC","2029 - 9079","14995"
"SD","291","Heart failure and shock w MCC","7775 - 9236","476"
"VA","291","Heart failure and shock w MCC","7700 - 8923","7372"
"WI","291","Heart failure and shock w MCC","7848 - 9497","3797"
"WA","329","Major small and large bowel procedures w MCC","30177 - 37545","945"
"GU","329","Major small and large bowel procedures w MCC","10100 - 17170","*"
"UT","329","Major small and large bowel procedures w MCC","18509 - 31833","318"
"SC","329","Major small and large bowel procedures w MCC","28241 - 34932","888"
"OR","329","Major small and large bowel procedures w MCC","1367 - 33788","614"
"NV","329","Major small and large bowel procedures w MCC","15656 - 36084","401"
"NE","329","Major small and large bowel procedures w MCC","27461 - 36790","400"
"MS","329","Major small and large bowel procedures w MCC","27126 - 32699","619"
"MI","329","Major small and large bowel procedures w MCC","23134 - 36334","2410"
"LA","329","Major small and large bowel procedures w MCC","22649 - 32978","951"
"IL","329","Major small and large bowel procedures w MCC","28043 - 37573","2520"
"DC","329","Major small and large bowel procedures w MCC","40356 - 46009","148"
"AZ","329","Major small and large bowel procedures w MCC","8064 - 33710","1170"
"AK","329","Major small and large bowel procedures w MCC","41352 - 63012","63"
"VT","329","Major small and large bowel procedures w MCC","32362 - 44318","90"
"WY","329","Major small and large bowel procedures w MCC","31429 - 50300","84"
"TX","329","Major small and large bowel procedures w MCC","26415 - 33917","3925"
"RI","329","Major small and large bowel procedures w MCC","8488 - 35982","227"
"OK","329","Major small and large bowel procedures w MCC","26443 - 32350","815"
"NM","329","Major small and large bowel procedures w MCC","26022 - 40947","254"
"CA","280","Acute myocardial infarction, discharged alive w MCC","4228 - 16221","7182"
"AL","280","Acute myocardial infarction, discharged alive w MCC","9322 - 11025","1434"
"AK","293","Heart failure and shock w/o CC/MCC","5779 - 7681","111"
"AZ","293","Heart failure and shock w/o CC/MCC","2970 - 4692","1404"
"DC","293","Heart failure and shock w/o CC/MCC","5632 - 5749","477"
"IL","293","Heart failure and shock w/o CC/MCC","4088 - 5114","6279"
"LA","293","Heart failure and shock w/o CC/MCC","3776 - 4240","3213"
"MI","293","Heart failure and shock w/o CC/MCC","4055 - 5002","5293"
"MS","293","Heart failure and shock w/o CC/MCC","3791 - 4342","2408"
"NE","293","Heart failure and shock w/o CC/MCC","3905 - 4316","590"
"NV","293","Heart failure and shock w/o CC/MCC","1068 - 4772","851"
"OR","293","Heart failure and shock w/o CC/MCC","418 - 4720","975"
"SC","293","Heart failure and shock w/o CC/MCC","3950 - 4419","2144"
"UT","293","Heart failure and shock w/o CC/MCC","3827 - 4297","382"
"GU","293","Heart failure and shock w/o CC/MCC","2020 - 4040","35"
"WA","293","Heart failure and shock w/o CC/MCC","4497 - 5014","1705"
"CT","293","Heart failure and shock w/o CC/MCC","4701 - 5609","1665"
"GA","293","Heart failure and shock w/o CC/MCC","3910 - 4573","3867"
"ID","293","Heart failure and shock w/o CC/MCC","2777 - 4349","322"
"KY","293","Heart failure and shock w/o CC/MCC","3867 - 4438","2800"
"ME","293","Heart failure and shock w/o CC/MCC","4056 - 4725","616"
"ND","293","Heart failure and shock w/o CC/MCC","3704 - 4234","230"
"NM","293","Heart failure and shock w/o CC/MCC","4049 - 4895","594"
"OK","293","Heart failure and shock w/o CC/MCC","3740 - 4180","1899"
"AS","293","Heart failure and shock w/o CC/MCC","828 - 2346","15"
"MP","293","Heart failure and shock w/o CC/MCC","1139 - 3344","11"
"RI","293","Heart failure and shock w/o CC/MCC","876 - 5023","726"
"TX","293","Heart failure and shock w/o CC/MCC","3930 - 4531","9626"
"WY","293","Heart failure and shock w/o CC/MCC","4156 - 5789","194"
"VT","293","Heart failure and shock w/o CC/MCC","4496 - 6192","181"
"AR","293","Heart failure and shock w/o CC/MCC","3816 - 4247","1806"
"CO","293","Heart failure and shock w/o CC/MCC","3950 - 4539","977"
"FL","293","Heart failure and shock w/o CC/MCC","3757 - 4288","10215"
"IA","293","Heart failure and shock w/o CC/MCC","3858 - 4254","1143"
"KS","293","Heart failure and shock w/o CC/MCC","3745 - 4163","966"
"MD","293","Heart failure and shock w/o CC/MCC","3616 - 6945","2979"
"MO","293","Heart failure and shock w/o CC/MCC","3768 - 4433","3063"
"NC","293","Heart failure and shock w/o CC/MCC","4063 - 4512","4154"
"NJ","293","Heart failure and shock w/o CC/MCC","4518 - 5411","5457"
"OH","293","Heart failure and shock w/o CC/MCC","3771 - 4332","6187"
"PR","293","Heart failure and shock w/o CC/MCC","232 - 2604","1042"
"TN","293","Heart failure and shock w/o CC/MCC","3730 - 4295","3590"
"VI","293","Heart failure and shock w/o CC/MCC","2520 - 5380","60"
"WV","293","Heart failure and shock w/o CC/MCC","3632 - 4166","1352"
"AL","293","Heart failure and shock w/o CC/MCC","3689 - 4071","2823"
"CA","293","Heart failure and shock w/o CC/MCC","1068 - 6036","9505"
"DE","293","Heart failure and shock w/o CC/MCC","4427 - 5056","373"
"HI","293","Heart failure and shock w/o CC/MCC","5017 - 5948","301"
"IN","293","Heart failure and shock w/o CC/MCC","3958 - 4300","3374"
"MA","293","Heart failure and shock w/o CC/MCC","4419 - 5295","3957"
"MN","293","Heart failure and shock w/o CC/MCC","4169 - 4617","1660"
"MT","293","Heart failure and shock w/o CC/MCC","3867 - 4411","290"
"NH","293","Heart failure and shock w/o CC/MCC","4278 - 4551","439"
"NY","293","Heart failure and shock w/o CC/MCC","1403 - 6435","11436"
"PA","293","Heart failure and shock w/o CC/MCC","1059 - 4436","9038"
"SD","293","Heart failure and shock w/o CC/MCC","3875 - 4343","300"
"VA","293","Heart failure and shock w/o CC/MCC","3866 - 4411","3019"
"WI","293","Heart failure and shock w/o CC/MCC","3934 - 4555","1867"
"AK","330","Major small and large bowel procedures w CC","20481 - 31351","95"
"AZ","330","Major small and large bowel procedures w CC","8242 - 16628","1221"
"DC","330","Major small and large bowel procedures w CC","17018 - 20604","191"
"IL","330","Major small and large bowel procedures w CC","14233 - 17094","2754"
"LA","330","Major small and large bowel procedures w CC","12669 - 16004","1024"
"MI","330","Major small and large bowel procedures w CC","12966 - 17838","2384"
"MS","330","Major small and large bowel procedures w CC","13547 - 15579","714"
"NE","330","Major small and large bowel procedures w CC","13949 - 17303","561"
"NV","330","Major small and large bowel procedures w CC","1453 - 16912","471"
"OR","330","Major small and large bowel procedures w CC","1024 - 16597","881"
"SC","330","Major small and large bowel procedures w CC","14080 - 16364","1086"
"UT","330","Major small and large bowel procedures w CC","9158 - 15766","379"
"GU","330","Major small and large bowel procedures w CC","9090 - 11110","*"
"WA","330","Major small and large bowel procedures w CC","15759 - 18037","1210"
"CT","330","Major small and large bowel procedures w CC","14551 - 19883","959"
"GA","330","Major small and large bowel procedures w CC","14004 - 16654","1882"
"ID","330","Major small and large bowel procedures w CC","9127 - 15032","334"
"KY","330","Major small and large bowel procedures w CC","13522 - 16217","1140"
"ME","330","Major small and large bowel procedures w CC","14314 - 17211","403"
"ND","330","Major small and large bowel procedures w CC","12763 - 13994","182"
"NM","330","Major small and large bowel procedures w CC","7531 - 16136","300"
"OK","330","Major small and large bowel procedures w CC","13027 - 15248","955"
"RI","330","Major small and large bowel procedures w CC","4204 - 19229","299"
"TX","330","Major small and large bowel procedures w CC","13930 - 16263","4153"
"WY","330","Major small and large bowel procedures w CC","14643 - 20009","85"
"VT","330","Major small and large bowel procedures w CC","16046 - 21950","130"
"AR","330","Major small and large bowel procedures w CC","13729 - 15266","838"
"CO","330","Major small and large bowel procedures w CC","10570 - 16087","826"
"FL","330","Major small and large bowel procedures w CC","12536 - 15032","4874"
"IA","330","Major small and large bowel procedures w CC","13414 - 15180","725"
"KS","330","Major small and large bowel procedures w CC","13272 - 15320","717"
"MD","330","Major small and large bowel procedures w CC","13511 - 25560","1245"
"MO","330","Major small and large bowel procedures w CC","13305 - 15914","1689"
"NC","330","Major small and large bowel procedures w CC","13957 - 16697","2136"
"NJ","330","Major small and large bowel procedures w CC","15505 - 19008","1885"
"OH","330","Major small and large bowel procedures w CC","11042 - 15575","3113"
"PR","330","Major small and large bowel procedures w CC","5181 - 9146","241"
"TN","330","Major small and large bowel procedures w CC","13031 - 15501","1668"
"VI","330","Major small and large bowel procedures w CC","6725 - 15920","*"
"WV","330","Major small and large bowel procedures w CC","12991 - 15276","427"
